model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,21,35,7,3.493983030319214,3.5451765060424805,3.564434051513672,0.0090859900242583
state_cond,21,35,123,3.4947173595428467,3.5358057022094727,3.5542712211608887,-0.0010768403285248
state_free,21,35,42,3.501418352127075,3.545285701751709,3.547499179840088,-0.0078488816493256
state_free,21,35,7,3.490812063217163,3.54174280166626,3.560523748397827,0.0051756869084136
state_free,21,35,123,3.50252366065979,3.5464792251586914,3.5470101833343506,-0.0083378781550629
state_cond,63,35,42,3.5281755924224854,3.5574705600738525,3.5529744625091557,-0.0023735989802582
state_cond,63,35,7,3.526359796524048,3.554724931716919,3.5632193088531494,0.0078712473637359
state_cond,63,35,123,3.545758008956909,3.5552892684936523,3.5518479347229004,-0.0035001267665131
state_free,63,35,42,3.510735273361206,3.559919834136963,3.5598485469818115,0.004500485492398
state_free,63,35,7,3.524062395095825,3.556772232055664,3.5369138717651367,-0.0184341897242767
state_free,63,35,123,3.503678798675537,3.560516119003296,3.5600481033325195,0.004700041843106
state_cond,1,55,42,3.8584470748901367,3.8847689628601074,3.9814467430114746,-0.025886442220996564
state_cond,1,55,7,3.823514223098755,3.885160207748413,3.981126308441162,-0.026206876791309064
state_cond,1,55,123,3.837111473083496,3.8779354095458984,3.9875292778015137,-0.0198039074309575
state_free,1,55,42,3.8626325130462646,3.8807480335235596,3.998161554336548,-0.009171630895923322
state_free,1,55,7,3.8602981567382812,3.8811731338500977,4.005893707275391,-0.0014394779570805483
state_free,1,55,123,3.841465950012207,3.877159357070923,3.987394094467163,-0.019939090765308087
state_cond,5,55,42,3.872082471847534,3.9297261238098145,4.019415855407715,0.01208267017524367
state_cond,5,55,7,3.8404810428619385,3.926304340362549,4.019550323486328,0.012217138253856952
state_cond,5,55,123,3.8733363151550293,3.9210309982299805,4.014675140380859,0.007341955148388202
state_free,5,55,42,3.8480334281921387,3.9248604774475098,3.9974143505096436,-0.009918834722827619
state_free,5,55,7,3.872903347015381,3.9265456199645996,4.013347148895264,0.006013963662792499
state_free,5,55,123,3.854475498199463,3.927060604095459,4.008508205413818,0.0011750201813471861
state_cond,10,55,42,3.950929641723633,3.993561267852783,3.9951629638671875,-0.012170221365283673
state_cond,10,55,7,3.959620714187622,4.003995418548584,4.001802921295166,-0.005530263937305158
state_cond,10,55,123,3.9257965087890625,3.9883077144622803,4.061326503753662,0.053993318521190936
state_free,10,55,42,3.9519166946411133,3.9924747943878174,3.9980998039245605,-0.009233381307910626
state_free,10,55,7,3.916405200958252,3.989635467529297,4.051740646362305,0.044407461129833514
state_free,10,55,123,3.9276814460754395,3.993598222732544,4.038066387176514,0.0307332019440425
state_cond,21,55,42,3.9525017738342285,3.9943976402282715,4.0001935958862305,-0.0071395893462407045
state_cond,21,55,7,3.962127923965454,4.005365371704102,4.0017571449279785,-0.005576040304492658
state_cond,21,55,123,3.956082582473755,3.999457359313965,4.005252361297607,-0.0020808239348637514
state_free,21,55,42,3.9558629989624023,3.9925758838653564,3.999811887741089,-0.007521297491382306
state_free,21,55,7,3.9492011070251465,3.999357223510742,4.004397869110107,-0.0029353161223637514
state_free,21,55,123,3.9293134212493896,4.003337860107422,4.029793739318848,0.022460554086376483
state_cond,63,55,42,3.99316143989563,4.012341499328613,4.00926399230957,0.0019308070770991392
state_cond,63,55,7,3.994142532348633,4.006696701049805,4.004904270172119,-0.0024289150603520326
state_cond,63,55,123,4.0010786056518555,4.010483264923096,4.012156009674072,0.004822824441601092
state_free,63,55,42,3.9705491065979004,4.005494117736816,4.01035213470459,0.0030189494721186705
state_free,63,55,7,3.9947669506073,4.013081073760986,4.0038018226623535,-0.0035313625701176576
state_free,63,55,123,3.979706048965454,4.006800651550293,4.004133224487305,-0.0031999607451664858
