ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
MS,state_cond_macro,,1,35,42,3.4058079719543457,3.407000541687012,3.566260814666748,0.0109127531773345
MS,state_cond_macro,,1,35,7,3.4134833812713623,3.4088339805603027,3.550020933151245,-0.0053271283381683
MS,state_cond_macro,,1,35,123,3.410211563110352,3.408756971359253,3.5617048740386963,0.0063568125492827
MS,state_cond_macro,,2,35,42,3.4127085208892822,3.418539762496948,3.5621449947357178,0.0067969332463042
MS,state_cond_macro,,2,35,7,3.4097836017608643,3.420193910598755,3.5729126930236816,0.0175646315342681
MS,state_cond_macro,,2,35,123,3.404515504837036,3.4210922718048096,3.5812344551086426,0.025886393619229
MS,state_cond_macro,,3,35,42,3.397258758544922,3.4315004348754883,3.5904781818389893,0.0351301203495757
MS,state_cond_macro,,3,35,7,3.402218818664551,3.4278793334960938,3.5822558403015137,0.0269077788121001
MS,state_cond_macro,,3,35,123,3.4035160541534424,3.429372310638428,3.57254958152771,0.0172015200382964
MS,state_cond_macro,,5,35,42,3.4077064990997314,3.437202453613281,3.57166075706482,0.0163126955754058
MS,state_cond_macro,,5,35,7,3.410935640335083,3.435912847518921,3.5615274906158447,0.0061794291264312
MS,state_cond_macro,,5,35,123,3.4069364070892334,3.4373559951782227,3.562936544418335,0.0075884829289214
MS,state_cond_macro,,1,45,42,3.649656057357788,3.6616718769073486,3.822997331619263,0.016334841848943
MS,state_cond_macro,,1,45,7,3.655878782272339,3.659907102584839,3.819040060043335,0.0123775702730153
MS,state_cond_macro,,1,45,123,3.6502797603607178,3.6611711978912354,3.8278307914733887,0.021168301703069
MS,state_cond_macro,,2,45,42,3.651902914047241,3.66904616355896,3.832871675491333,0.0262091857210133
MS,state_cond_macro,,2,45,7,3.655186891555786,3.666900157928467,3.8238582611083984,0.0171957713380788
MS,state_cond_macro,,2,45,123,3.6570117473602295,3.66605544090271,3.819089412689209,0.0124269229188893
MS,state_cond_macro,,3,45,42,3.64975380897522,3.6793389320373535,3.8353559970855713,0.0286935073152516
MS,state_cond_macro,,3,45,7,3.651106834411621,3.6785502433776855,3.8301033973693848,0.0234409075990651
MS,state_cond_macro,,3,45,123,3.648872375488281,3.679971694946289,3.831299781799317,0.0246372920289967
MS,state_cond_macro,,5,45,42,3.6541261672973633,3.688423395156861,3.816284418106079,0.0096219283357594
MS,state_cond_macro,,5,45,7,3.6576180458068848,3.6850757598876953,3.8167717456817623,0.010109255911443
MS,state_cond_macro,,5,45,123,3.647726058959961,3.693162202835083,3.8330442905426025,0.0263818007722829
MS,state_cond_macro,,1,55,42,3.8505938053131104,3.858424425125122,4.017082691192627,0.00974950596015578
MS,state_cond_macro,,1,55,7,3.8455188274383545,3.8618409633636475,4.038932800292969,0.03159961506049758
MS,state_cond_macro,,1,55,123,3.851881265640259,3.8586761951446533,4.014533519744873,0.007200334512401874
MS,state_cond_macro,,2,55,42,3.8467087745666504,3.874894857406616,4.051159381866455,0.043826196633983905
MS,state_cond_macro,,2,55,7,3.8521032333374023,3.871687173843384,4.02247428894043,0.015141103707958514
MS,state_cond_macro,,2,55,123,3.8519978523254395,3.869133949279785,4.030441761016846,0.02310857578437453
MS,state_cond_macro,,3,55,42,3.8462371826171875,3.878042221069336,4.04164457321167,0.03431138797919875
MS,state_cond_macro,,3,55,7,3.8480377197265625,3.878441572189331,4.030611991882324,0.023278806649853045
MS,state_cond_macro,,3,55,123,3.8474957942962646,3.879544496536255,4.033356666564941,0.026023481332470233
MS,state_cond_macro,,5,55,42,3.857067584991455,3.888690948486328,4.0208234786987305,0.013490293466259295
MS,state_cond_macro,,5,55,7,3.8483192920684814,3.8945775032043457,4.019711017608643,0.012377832376171405
MS,state_cond_macro,,5,55,123,3.8461575508117676,3.8905932903289795,4.034554958343506,0.027221773111034686
