ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
GS,state_cond_vol_w5,5,1,35,42,3.391355514526367,3.4554872512817383,3.574378728866577,0.0190306673771636
GS,state_cond_vol_w5,5,1,35,7,3.394599914550781,3.4522948265075684,3.575552225112915,0.0202041636235015
GS,state_cond_vol_w5,5,1,35,123,3.38866925239563,3.450976848602295,3.5731661319732666,0.017818070483853
GS,state_cond_vol_w5,5,2,35,42,3.400092124938965,3.460977077484131,3.590738773345948,0.0353907118565337
GS,state_cond_vol_w5,5,2,35,7,3.395944833755493,3.4591166973114014,3.593088150024414,0.0377400885350005
GS,state_cond_vol_w5,5,2,35,123,3.388785123825073,3.46237850189209,3.5968446731567383,0.0414966116673247
GS,state_cond_vol_w5,5,3,35,42,3.359238624572754,3.456580638885498,3.624035358428955,0.0686872969395415
GS,state_cond_vol_w5,5,3,35,7,3.364219665527344,3.453520059585572,3.624927282333374,0.0695792208439605
GS,state_cond_vol_w5,5,3,35,123,3.3589344024658203,3.4562923908233643,3.608267545700073,0.0529194842106597
GS,state_cond_vol_w5,5,5,35,42,3.3870365619659424,3.466270446777344,3.5905444622039795,0.0351964007145659
GS,state_cond_vol_w5,5,5,35,7,3.403396844863892,3.47756576538086,3.5852720737457275,0.029924012256314
GS,state_cond_vol_w5,5,5,35,123,3.366107702255249,3.4767308235168457,3.6025357246398926,0.047187663150479
GS,state_cond_vol_w5,5,1,45,42,3.646747350692749,3.702680110931397,3.822173357009888,0.015510867239568
GS,state_cond_vol_w5,5,1,45,7,3.642766952514648,3.702850103378296,3.824419260025024,0.0177567702547047
GS,state_cond_vol_w5,5,1,45,123,3.632190465927124,3.705501556396485,3.8200433254241934,0.0133808356538747
GS,state_cond_vol_w5,5,2,45,42,3.642555952072144,3.715160369873047,3.835128545761109,0.0284660559907887
GS,state_cond_vol_w5,5,2,45,7,3.647992610931397,3.7143733501434326,3.84040093421936,0.0337384444490407
GS,state_cond_vol_w5,5,2,45,123,3.644176959991455,3.712843656539917,3.8310160636901855,0.0243535739198659
GS,state_cond_vol_w5,5,3,45,42,3.6328070163726807,3.70977234840393,3.851663589477539,0.0450010997072194
GS,state_cond_vol_w5,5,3,45,7,3.6393301486968994,3.711171865463257,3.8535079956054688,0.0468455058351491
GS,state_cond_vol_w5,5,3,45,123,3.616053819656372,3.709590196609497,3.854866743087769,0.0482042533174489
GS,state_cond_vol_w5,5,5,45,42,3.6494994163513184,3.724411249160767,3.8288843631744394,0.0222218734041188
GS,state_cond_vol_w5,5,5,45,7,3.654510736465454,3.7243967056274414,3.832679748535156,0.0260172587648366
GS,state_cond_vol_w5,5,5,45,123,3.613360643386841,3.731425523757935,3.844468593597412,0.0378061038270924
GS,state_cond_vol_w5,5,1,55,42,3.8370234966278076,3.9044058322906494,4.031284809112549,0.023951623880077655
GS,state_cond_vol_w5,5,1,55,7,3.8404242992401123,3.9034667015075684,4.030950546264648,0.023617361032177264
GS,state_cond_vol_w5,5,1,55,123,3.8309154510498047,3.9053826332092285,4.022822856903076,0.015489671670604999
GS,state_cond_vol_w5,5,2,55,42,3.84037184715271,3.9129910469055176,4.0372443199157715,0.02991113468330031
GS,state_cond_vol_w5,5,2,55,7,3.8359758853912354,3.913982629776001,4.0521111488342285,0.04477796360175734
GS,state_cond_vol_w5,5,2,55,123,3.836841106414795,3.911983013153076,4.037446022033691,0.030112836801220233
GS,state_cond_vol_w5,5,3,55,42,3.8345274925231934,3.9088327884674072,4.04883337020874,0.04150018497626906
GS,state_cond_vol_w5,5,3,55,7,3.837240219116211,3.9135117530822754,4.054152488708496,0.04681930347602492
GS,state_cond_vol_w5,5,3,55,123,3.818484306335449,3.913748025894165,4.053279876708984,0.0459466914765132
GS,state_cond_vol_w5,5,5,55,42,3.834254026412964,3.9218645095825195,4.036077976226807,0.028744790994335467
GS,state_cond_vol_w5,5,5,55,7,3.835456132888794,3.935020923614502,4.041179656982422,0.0338464717499507
GS,state_cond_vol_w5,5,5,55,123,3.83520245552063,3.9210078716278076,4.0298380851745605,0.022504899942089374
