model,h,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,42,3.8258979320526123,3.887453556060791,3.988945245742798,-0.01838793948967332
state_free,1,42,3.8381989002227783,3.888807773590088,3.98842191696167,-0.01891126827080125
state_cond,2,42,3.816798210144043,3.9089252948760986,4.016032695770264,0.008699510537792499
state_free,2,42,3.785917282104492,3.9046897888183594,4.013293743133545,0.005960557901073749
state_cond,5,42,3.835137128829956,3.939908504486084,4.021024703979492,0.013691518747021014
state_free,5,42,3.8216052055358887,3.9382307529449463,4.008347988128662,0.0010148028961909361
state_cond,10,42,3.875875949859619,4.011301040649414,4.0383782386779785,0.031045053445507342
state_free,10,42,3.885057210922241,4.013631343841553,4.042304515838623,0.034971330606151874
