model,h,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond_own_only,1,42,,3.856928825378418,3.964056491851807,-0.0432766933806645
state_cond_own_only,1,7,,3.8574917316436768,3.958803653717041,-0.0485295315154301
state_cond_own_only,1,123,,3.850956439971924,3.965970993041992,-0.0413621921904789
state_cond_macro_only,1,42,,3.838242769241333,3.948115110397339,-0.0592180748351323
state_cond_macro_only,1,7,,3.844048023223877,3.948803663253784,-0.0585295219786869
state_cond_macro_only,1,123,,3.831164598464966,3.94608736038208,-0.061245824850391
state_cond_full,1,42,,3.842114210128784,3.953121900558472,-0.0542112846739994
state_cond_full,1,7,,3.839404344558716,3.9513673782348633,-0.0559658069976078
state_cond_full,1,123,,3.842172145843506,3.950737237930298,-0.05659594730217332
