model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_free,10,20,42,2.8623592853546143,2.9685630798339844,3.013938665390014,0.0182063918360237
state_free,10,20,7,2.854111909866333,2.9627790451049805,3.025465965270996,0.0297336917170052
state_free,10,20,123,2.8605284690856934,2.9668986797332764,3.0158047676086426,0.0200724940546517
state_cond,21,20,42,2.849205255508423,2.973041296005249,2.9750094413757324,-0.0207228321782584
state_cond,21,20,7,2.8476154804229736,2.9762768745422363,2.980408906936645,-0.0153233666173453
state_cond,21,20,123,2.829423427581787,2.9911909103393555,2.975803852081299,-0.019928421472692
state_free,21,20,42,2.865484952926636,2.9772047996521,2.98223614692688,-0.0134961266271109
state_free,21,20,7,2.85829758644104,2.976895570755005,2.9800374507904053,-0.0156948227635855
state_free,21,20,123,2.86045241355896,2.9869284629821777,2.9835495948791504,-0.0121826786748404
state_cond,63,20,42,2.721968173980713,3.2664198875427246,3.181990146636963,0.186257873082972
state_cond,63,20,7,2.712703227996826,3.287250518798828,3.206423759460449,0.2106914859064583
state_cond,63,20,123,2.7261288166046143,3.253506183624268,3.18950629234314,0.1937740187891488
state_free,63,20,42,2.7414252758026123,3.2336153984069824,3.1687021255493164,0.1729698519953255
state_free,63,20,7,2.732849359512329,3.279914379119873,3.1564829349517822,0.1607506613977913
state_free,63,20,123,2.727951765060425,3.29996657371521,3.177084445953369,0.1813521723993783
state_cond,1,35,42,3.327000141143799,3.451176404953003,3.521270751953125,-0.0340773095362885
state_cond,1,35,7,3.338789224624634,3.4492592811584477,3.516883134841919,-0.0384649266474945
state_cond,1,35,123,3.3429856300354004,3.4518942832946777,3.5123038291931152,-0.0430442322962982
state_free,1,35,42,3.329716444015503,3.456301212310791,3.5247602462768555,-0.030587815212558
state_free,1,35,7,3.3635501861572266,3.4578187465667725,3.5336482524871826,-0.0216998090022308
state_free,1,35,123,3.3737168312072754,3.459566354751587,3.5291030406951904,-0.026245020794223
state_cond,5,35,42,3.3565423488616943,3.4878625869750977,3.54180645942688,-0.0135416020625336
state_cond,5,35,7,3.361902952194214,3.494089365005493,3.538879632949829,-0.0164684285395844
state_cond,5,35,123,3.36460018157959,3.491307020187378,3.5469675064086914,-0.0083805550807221
state_free,5,35,42,3.3608739376068115,3.491552829742432,3.5498569011688232,-0.0054911603205902
state_free,5,35,7,3.324497938156128,3.4857752323150635,3.5632452964782715,0.0078972349888579
state_free,5,35,123,3.395484209060669,3.489257574081421,3.5485973358154297,-0.0067507256739838
state_cond,10,35,42,3.389004230499268,3.525153875350952,3.5673747062683105,0.012026644778897
state_cond,10,35,7,3.4014270305633545,3.529325246810913,3.5778441429138184,0.0224960814244048
state_cond,10,35,123,3.3933842182159424,3.5243279933929443,3.581449270248413,0.0261012087589995
state_free,10,35,42,3.394669532775879,3.5361177921295166,3.577106714248657,0.0217586527592437
state_free,10,35,7,3.404538154602051,3.526682138442993,3.587411880493164,0.0320638190037505
state_free,10,35,123,3.4076573848724365,3.5339291095733643,3.5805001258850098,0.0251520643955962
state_cond,21,35,42,3.3555221557617188,3.543333053588867,3.538743495941162,-0.0166045655482514
state_cond,21,35,7,3.3705575466156006,3.5389764308929443,3.544196844100952,-0.0111512173884613
state_cond,21,35,123,3.368642568588257,3.545385837554932,3.557230234146118,0.0018821726567046
state_free,21,35,42,3.3881032466888428,3.543685913085937,3.5397746562957764,-0.0155734051936371
state_free,21,35,7,3.3973464965820312,3.5457077026367188,3.5550801753997803,-0.0002678860896332
state_free,21,35,123,3.4086546897888184,3.54238224029541,3.54965615272522,-0.0056919087641937
state_cond,63,35,42,3.2679660320281982,3.8468873500823975,3.7082128524780273,0.1528647909886138
state_cond,63,35,7,3.265411615371704,3.849716663360596,3.736665964126587,0.1813179026371734
state_cond,63,35,123,3.265275716781616,3.829012632369995,3.738258838653565,0.1829107771641509
state_free,63,35,42,3.280519962310791,3.7909555435180655,3.6985926628112793,0.1432446013218657
state_free,63,35,7,3.2618725299835205,3.8589911460876474,3.725203275680542,0.1698552141911284
state_free,63,35,123,3.2710752487182617,3.804779529571533,3.708141803741455,0.1527937422520415
state_cond,1,55,42,3.805771827697754,3.902618408203125,3.963677167892456,-0.04365601734001512
state_cond,1,55,7,3.792588710784912,3.903838634490967,3.9680659770965576,-0.039267208135913556
