model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,55,7,3.8015401363372803,3.839404344558716,3.9513673782348633,-0.05596580699760789
state_cond,1,55,123,3.796342372894287,3.842172145843506,3.950737237930298,-0.05659594730217332
state_free,1,55,42,3.8120882511138916,3.839492082595825,3.9500656127929688,-0.05726757243950242
state_free,1,55,7,3.8267822265625,3.835502862930298,3.9533965587615967,-0.053936626470874494
state_free,1,55,123,3.8087782859802246,3.8350720405578613,3.9443893432617188,-0.06294384197075242
state_cond,5,55,42,3.8181426525115967,3.896519422531128,3.9671552181243896,-0.040177967108081525
state_cond,5,55,7,3.817429304122925,3.9043996334075928,3.9811367988586426,-0.026196386373828595
state_cond,5,55,123,3.804827928543091,3.901859998703003,3.981964588165283,-0.02536859706718797
state_free,5,55,42,3.8042619228363037,3.904919147491455,3.9774367809295654,-0.029896404302905744
state_free,5,55,7,3.8083605766296387,3.8959147930145264,3.979344367980957,-0.027988817251514142
state_free,5,55,123,3.8193092346191406,3.9048891067504883,3.9830257892608643,-0.024307395971606915
state_cond,10,55,42,3.835911273956299,3.954153299331665,3.988295555114746,-0.01903763011772508
state_cond,10,55,7,3.8338239192962646,3.9599735736846924,3.990834951400757,-0.016498233831714337
state_cond,10,55,123,3.8277409076690674,3.9484620094299316,3.9911508560180664,-0.016182329214404767
state_free,10,55,42,3.847236394882202,3.9452250003814697,3.978250503540039,-0.02908268169243211
state_free,10,55,7,3.833951711654663,3.9542250633239746,3.9816012382507324,-0.02573194698173875
state_free,10,55,123,3.840489625930786,3.9568514823913574,3.9849908351898193,-0.022342350042651837
state_cond,21,55,42,3.8221869468688965,3.978100538253784,3.9968926906585693,-0.010440494573901837
state_cond,21,55,7,3.8090593814849854,4.011396884918213,4.013754844665527,0.0064216594330561705
state_cond,21,55,123,3.815692663192749,3.9769480228424072,3.9970898628234863,-0.010243322408984845
state_free,21,55,42,3.8309805393218994,3.967820405960083,3.9877591133117676,-0.019574071920703595
state_free,21,55,7,3.8351101875305176,3.9673027992248535,3.986238956451416,-0.021094228781055158
state_free,21,55,123,3.8239922523498535,3.976797342300415,3.9933581352233887,-0.013975050009082501
state_cond,63,55,42,3.828268527984619,4.157151699066162,4.103582382202148,0.09624919696967726
state_cond,63,55,7,3.822314739227295,4.1538190841674805,4.093812465667725,0.08647928043525344
state_cond,63,55,123,3.8511741161346436,4.0539398193359375,4.042461395263672,0.0351282100312007
state_free,63,55,42,3.8397152423858643,4.151434421539307,4.094192981719971,0.08685979648749953
state_free,63,55,7,3.835254430770874,4.141533374786377,4.068471908569336,0.061138723336864764
state_free,63,55,123,3.8524131774902344,4.041039943695068,4.014550685882568,0.007217500650097186
