date,daily_return,price
1999-06-04,0.034024,43.6875
1999-06-07,0.011445,44.1875
1999-06-08,-0.022631,43.1875
1999-06-09,0.002894,43.3125
1999-06-10,-0.024531,42.25
1999-06-11,0.019231,43.0625
1999-06-14,-0.021771,42.125
1999-06-15,0.040059,43.8125
1999-06-16,0.052782,46.125
1999-06-17,0.017615,46.9375
1999-06-18,-0.013316,46.3125
1999-06-21,0.010796,46.8125
1999-06-22,-0.012016,46.25
1999-06-23,-0.012162,45.6875
1999-06-24,-0.04104,43.8125
1999-06-25,0.0,43.8125
1999-06-28,0.049929,46.0
1999-06-29,0.001359,46.0625
1999-06-30,0.031208,47.5
1999-07-01,0.021053,48.5
1999-07-02,0.009021,48.9375
1999-07-06,-0.001277,48.875
1999-07-07,-0.002558,48.75
1999-07-08,-0.010256,48.25
1999-07-09,0.014249,48.9375
1999-07-12,-0.003831,48.75
1999-07-13,-0.021795,47.6875
1999-07-14,-0.005242,47.4375
1999-07-15,0.011858,48.0
1999-07-16,0.020833,49.0
1999-07-19,0.003827,49.1875
1999-07-20,-0.011436,48.625
1999-07-21,-0.021851,47.5625
1999-07-22,0.00657,47.875
1999-07-23,-0.010444,47.375
1999-07-26,-0.005277,47.125
1999-07-27,0.002653,47.25
1999-07-28,0.006614,47.5625
1999-07-29,-0.035164,45.75
1999-07-30,-0.025956,44.5625
1999-08-02,-0.009818,44.125
1999-08-03,0.0,44.125
1999-08-04,-0.004249,43.9375
1999-08-05,0.001422,44.0
1999-08-06,-0.034091,42.5
1999-08-09,0.002941,42.625
1999-08-10,-0.008798,42.25
1999-08-11,0.036982,43.8125
1999-08-12,0.005706,44.0625
1999-08-13,0.042553,45.9375
1999-08-16,0.008163,46.3125
1999-08-17,0.02834,47.625
1999-08-18,-0.017717,46.78125
1999-08-19,-0.024716,45.625
1999-08-20,0.015069,46.3125
1999-08-23,0.048583,48.5625
1999-08-24,0.009009,49.0
1999-08-25,0.0,49.0
1999-08-26,-0.026786,47.6875
1999-08-27,-0.014417,47.0
1999-08-30,-0.047872,44.75
1999-08-31,-0.006983,44.4375
1999-09-01,0.009845,44.875
1999-09-02,-0.020891,43.9375
1999-09-03,0.038407,45.625
1999-09-07,-0.017808,44.8125
1999-09-08,-0.015342,44.125
1999-09-09,-0.008499,43.75
1999-09-10,-0.008571,43.375
1999-09-13,0.0,43.375
1999-09-14,-0.007205,43.0625
1999-09-15,0.0,43.0625
1999-09-16,0.002903,43.1875
1999-09-17,0.011577,43.6875
1999-09-20,0.008584,44.0625
1999-09-21,-0.029787,42.75
1999-09-22,0.002924,42.875
1999-09-23,0.005831,43.125
1999-09-24,0.014493,43.75
1999-09-27,-0.02,42.875
1999-09-28,0.020408,43.75
1999-09-29,-0.024286,42.6875
1999-09-30,0.030747,44.0
1999-10-01,-0.017046,43.25
1999-10-04,0.033237,44.6875
1999-10-05,0.011189,45.1875
1999-10-06,0.026279,46.375
1999-10-07,-0.010782,45.875
1999-10-08,0.014986,46.5625
1999-10-11,-0.014765,45.875
1999-10-12,-0.008174,45.5
1999-10-13,-0.037088,43.8125
1999-10-14,0.002853,43.9375
1999-10-15,-0.041252,42.125
1999-10-18,0.037092,43.6875
1999-10-19,0.028612,44.9375
1999-10-20,0.029207,46.25
1999-10-21,0.014865,46.9375
1999-10-22,0.026631,48.1875
1999-10-25,-0.007782,47.8125
1999-10-26,0.014379,48.5
1999-10-27,0.05799,51.3125
1999-10-28,0.05754,54.125
1999-10-29,0.002309,54.25
1999-11-01,-0.016129,53.375
1999-11-02,0.005855,53.6875
1999-11-03,-0.012806,53.0
1999-11-04,0.011793,53.625
1999-11-05,0.013986,54.375
1999-11-08,-0.008046,53.9375
1999-11-09,-0.020858,52.8125
1999-11-10,-0.00355,52.625
1999-11-11,-0.009501,52.125
1999-11-12,0.052758,54.875
1999-11-15,0.018223,55.875
1999-11-16,0.040269,58.125
1999-11-17,-0.030108,56.375
1999-11-18,-0.002217,56.25
1999-11-19,0.004444,56.5
1999-11-22,-0.00885,56.0
1999-11-23,-0.017857,55.0
1999-11-24,-0.019318,53.9375
1999-11-26,0.008111,54.375
1999-11-29,-0.013793,53.625
1999-11-30,0.004662,53.875
1999-12-01,0.008121,54.3125
1999-12-02,-0.001151,54.25
1999-12-03,0.046083,56.75
1999-12-06,-0.007709,56.3125
1999-12-07,0.015538,57.1875
1999-12-08,-0.028415,55.5625
1999-12-09,-0.007874,55.125
1999-12-10,0.020408,56.25
1999-12-13,-0.015556,55.375
1999-12-14,-0.03386,53.5
1999-12-15,0.018692,54.5
1999-12-16,-0.009174,54.0
1999-12-17,0.009259,54.5
1999-12-20,-0.019495,53.4375
1999-12-21,0.033918,55.25
1999-12-22,-0.004525,55.0
1999-12-23,0.018182,56.0
1999-12-27,-0.026786,54.5
1999-12-28,0.016055,55.375
1999-12-29,-0.009029,54.875
1999-12-30,0.007973,55.3125
1999-12-31,0.00678,55.6875
2000-01-03,-0.050505,52.875
2000-01-04,-0.042553,50.625
2000-01-05,0.003704,50.8125
2000-01-06,0.065191,54.125
2000-01-07,-0.002309,54.0
2000-01-10,-0.001157,53.9375
2000-01-11,-0.015064,53.125
2000-01-12,0.035294,55.0
2000-01-13,0.010227,55.5625
2000-01-14,0.04387,58.0
2000-01-18,0.008621,58.5
2000-01-19,0.021368,59.75
2000-01-20,-0.035565,57.625
2000-01-21,-0.020607,56.4375
2000-01-24,-0.022148,55.1875
2000-01-25,0.012458,55.875
2000-01-26,0.040269,58.125
2000-01-27,0.015054,59.0
2000-01-28,-0.048729,56.125
2000-01-31,0.01559,57.0
2000-02-01,0.02193,58.25
2000-02-02,-0.020386,57.0625
2000-02-03,-0.01034,56.3125
2000-02-04,-0.027747,54.75
2000-02-07,-0.006849,54.375
2000-02-08,0.025287,55.75
2000-02-09,-0.028027,54.1875
2000-02-10,-0.009227,53.6875
2000-02-11,0.005821,54.0
2000-02-14,0.0,54.0
2000-02-15,0.005787,54.3125
2000-02-16,-0.00748,53.90625
2000-02-17,-0.026087,52.5
2000-02-18,-0.020238,51.4375
2000-02-22,0.001215,51.5
2000-02-23,-0.01699,50.625
2000-02-24,-0.022222,49.5
2000-02-25,-0.022727,48.375
2000-02-28,0.020672,49.375
2000-02-29,0.049367,51.8125
2000-03-01,-0.003619,51.625
2000-03-02,-0.002421,51.5
2000-03-03,0.037621,53.4375
2000-03-06,-0.023392,52.1875
2000-03-07,-0.034731,50.375
2000-03-08,-0.007444,50.0
2000-03-09,0.0075,50.375
2000-03-10,-0.027295,49.0
2000-03-13,0.019133,49.9375
2000-03-14,-0.003755,49.75
2000-03-15,0.050251,52.25
2000-03-16,0.090909,57.0
2000-03-17,0.0,57.0
2000-03-20,-0.014254,56.1875
2000-03-21,0.03337,58.0625
2000-03-22,0.00296,58.23438
2000-03-23,0.059297,61.6875
2000-03-24,-0.018237,60.5625
2000-03-27,-0.008256,60.0625
2000-03-28,0.015609,61.0
2000-03-29,-0.004098,60.75
2000-03-30,-0.020576,59.5
2000-03-31,0.006303,59.875
2000-04-03,0.034447,61.9375
2000-04-04,-0.047427,59.0
2000-04-05,-0.007415,58.5625
2000-04-06,0.012807,59.3125
2000-04-07,-0.005269,59.0
2000-04-10,0.055085,62.25
2000-04-11,0.019076,63.4375
2000-04-12,-0.002956,63.25
2000-04-13,-0.01087,62.5625
2000-04-14,-0.072927,58.0
2000-04-17,0.021552,59.25
2000-04-18,0.048523,62.125
2000-04-19,-0.040242,59.625
2000-04-20,0.027254,61.25
2000-04-24,0.009184,61.8125
2000-04-25,0.043478,64.5
2000-04-26,-0.031008,62.5
2000-04-27,-0.01344,61.5
2000-04-28,-0.031504,59.5625
2000-05-01,0.012592,60.3125
2000-05-02,0.013472,61.125
2000-05-03,-0.01636,60.125
2000-05-04,-0.024948,58.625
2000-05-05,0.015992,59.5625
2000-05-08,0.003148,59.75
2000-05-09,-0.007322,59.3125
2000-05-10,-0.048472,56.4375
2000-05-11,0.044297,58.9375
2000-05-12,0.021209,60.1875
2000-05-15,0.044652,62.875
2000-05-16,-0.018887,61.6875
2000-05-17,-0.010132,61.0625
2000-05-18,0.008188,61.5625
2000-05-19,-0.010152,60.9375
