date,daily_return,price
1999-06-04,0.027505,65.375
1999-06-07,0.008604,65.9375
1999-06-08,-0.033175,63.75
1999-06-09,0.027451,65.5
1999-06-10,-0.032443,63.375
1999-06-11,-0.001972,63.25
1999-06-14,-0.031621,61.25
1999-06-15,0.02449,62.75
1999-06-16,0.039841,65.25
1999-06-17,-0.003831,65.0
1999-06-18,-0.002885,64.8125
1999-06-21,0.072324,69.5
1999-06-22,-0.021583,68.0
1999-06-23,-0.044118,65.0
1999-06-24,0.000962,65.0625
1999-06-25,0.018252,66.25
1999-06-28,0.004717,66.5625
1999-06-29,0.01784,67.75
1999-06-30,0.066421,72.25
1999-07-01,-0.019896,70.8125
1999-07-02,0.001765,70.9375
1999-07-06,-0.006167,70.5
1999-07-07,-0.035461,68.0
1999-07-08,-0.011029,67.25
1999-07-09,0.0,67.25
1999-07-12,0.016729,68.375
1999-07-13,-0.007313,67.875
1999-07-14,-0.003683,67.625
1999-07-15,0.004621,67.9375
1999-07-16,0.00184,68.0625
1999-07-19,0.020202,69.4375
1999-07-20,-0.018902,68.125
1999-07-21,-0.00367,67.875
1999-07-22,-0.020258,66.5
1999-07-23,-0.036654,64.0625
1999-07-26,-0.012683,63.25
1999-07-27,0.035573,65.5
1999-07-28,0.008588,66.0625
1999-07-29,-0.016083,65.0
1999-07-30,-0.010577,64.3125
1999-08-02,-0.023324,62.8125
1999-08-03,-0.031841,60.8125
1999-08-04,-0.013361,60.0
1999-08-05,-0.0125,59.25
1999-08-06,-0.050633,56.25
1999-08-09,-0.007778,55.8125
1999-08-10,0.023427,57.0
1999-08-11,0.078947,61.5
1999-08-12,-0.013211,60.6875
1999-08-13,0.040165,63.125
1999-08-16,-0.00396,62.875
1999-08-17,0.001988,63.0
1999-08-18,-0.010913,62.3125
1999-08-19,-0.012036,61.5625
1999-08-20,0.012183,62.3125
1999-08-23,0.021063,63.625
1999-08-24,-0.002947,63.4375
1999-08-25,0.008867,64.0
1999-08-26,-0.019531,62.75
1999-08-27,-0.018924,61.5625
1999-08-30,-0.036548,59.3125
1999-08-31,0.00843,59.8125
1999-09-01,0.008359,60.3125
1999-09-02,-0.017617,59.25
1999-09-03,0.065401,63.125
1999-09-07,-0.009901,62.5
1999-09-08,0.001,62.5625
1999-09-09,-0.012987,61.75
1999-09-10,0.021761,63.09375
1999-09-13,-0.015354,62.125
1999-09-14,-0.044266,59.375
1999-09-15,-0.017895,58.3125
1999-09-16,-0.010718,57.6875
1999-09-17,0.04117,60.0625
1999-09-20,0.011446,60.75
1999-09-21,-0.026749,59.125
1999-09-22,0.036998,61.3125
1999-09-23,-0.008155,60.8125
1999-09-24,0.0185,61.9375
1999-09-27,-0.006054,61.5625
1999-09-28,0.011168,62.25
1999-09-29,-0.013052,61.4375
1999-09-30,-0.007121,61.0
1999-10-01,-0.029713,59.1875
1999-10-04,0.042239,61.6875
1999-10-05,0.009119,62.25
1999-10-06,0.028113,64.0
1999-10-07,-0.012695,63.1875
1999-10-08,0.011869,63.9375
1999-10-11,-0.00391,63.6875
1999-10-12,-0.011776,62.9375
1999-10-13,-0.030785,61.0
1999-10-14,0.016393,62.0
1999-10-15,-0.03629,59.75
1999-10-18,-0.008368,59.25
1999-10-19,0.018987,60.375
1999-10-20,0.022774,61.75
1999-10-21,0.002955,61.8125
1999-10-22,0.059656,65.5
1999-10-25,-0.022901,64.0
1999-10-26,-0.03418,61.8125
1999-10-27,0.041456,64.375
1999-10-28,0.118447,72.0
1999-10-29,-0.013889,71.0
1999-11-01,-0.022887,69.375
1999-11-02,0.005405,69.75
1999-11-03,-0.014337,68.75
1999-11-04,0.02,70.125
1999-11-05,0.050802,73.6875
1999-11-08,-0.00933,73.0
1999-11-09,-0.015411,71.875
1999-11-10,0.00087,71.9375
1999-11-11,0.019114,73.3125
1999-11-12,0.087809,79.75
1999-11-15,-0.021944,78.0
1999-11-16,0.061699,82.8125
1999-11-17,-0.039245,79.5625
1999-11-18,0.007855,80.1875
1999-11-19,-0.003118,79.9375
1999-11-22,-0.003127,79.6875
1999-11-23,-0.024314,77.75
1999-11-24,-0.008039,77.125
1999-11-26,0.002431,77.3125
1999-11-29,-0.036378,74.5
1999-11-30,0.008389,75.125
1999-12-01,0.014143,76.1875
1999-12-02,0.017227,77.5
1999-12-03,0.020161,79.0625
1999-12-06,-0.026087,77.0
1999-12-07,0.051136,80.9375
1999-12-08,-0.011583,80.0
1999-12-09,0.0,80.0
1999-12-10,0.025,82.0
1999-12-13,0.000762,82.0625
1999-12-14,-0.040366,78.75
1999-12-15,0.00873,79.4375
1999-12-16,-0.011015,78.5625
1999-12-17,0.020684,80.1875
1999-12-20,0.021044,81.875
1999-12-21,-0.01145,80.9375
1999-12-22,-0.015444,79.6875
1999-12-23,0.016471,81.0
1999-12-27,0.013117,82.0625
1999-12-28,0.035796,85.0
1999-12-29,0.035294,88.0
1999-12-30,0.047585,92.1875
1999-12-31,0.021695,94.1875
2000-01-03,-0.062376,88.3125
2000-01-04,-0.062987,82.75
2000-01-05,-0.046828,78.875
2000-01-06,0.042789,82.25
2000-01-07,0.003799,82.5625
2000-01-10,0.021953,84.375
2000-01-11,0.005185,84.8125
2000-01-12,-0.005158,84.375
2000-01-13,0.001481,84.5
2000-01-14,0.013314,85.625
2000-01-18,0.014599,86.875
2000-01-19,0.007914,87.5625
2000-01-20,-0.017188,85.9375
2000-01-21,-0.002909,85.6875
2000-01-24,-0.045952,81.75
2000-01-25,0.025994,83.875
2000-01-26,0.052161,88.25
2000-01-27,0.008499,89.0
2000-01-28,-0.022472,87.0
2000-01-31,0.053161,91.625
2000-02-01,-0.004093,91.25
2000-02-02,-0.00137,91.125
2000-02-03,-0.0631,85.375
2000-02-04,-0.008053,84.6875
2000-02-07,0.012546,85.75
2000-02-08,0.043003,89.4375
2000-02-09,-0.030049,86.75
2000-02-10,-0.001441,86.625
2000-02-11,-0.017316,85.125
2000-02-14,0.016153,86.5
2000-02-15,0.0,86.5
2000-02-16,-0.041185,82.9375
2000-02-17,-0.009797,82.125
2000-02-18,-0.015982,80.8125
2000-02-22,0.009281,81.5625
2000-02-23,0.051341,85.75
2000-02-24,0.04519,89.625
2000-02-25,-0.004184,89.25
2000-02-28,-0.014006,88.0
2000-02-29,0.051136,92.5
2000-03-01,0.024324,94.75
2000-03-02,0.015831,96.25
2000-03-03,0.064935,102.5
2000-03-06,0.011585,103.6875
2000-03-07,0.011453,104.875
2000-03-08,-0.029797,101.75
2000-03-09,0.05344,107.1875
2000-03-10,0.04723,112.25
2000-03-13,-0.016704,110.375
2000-03-14,-0.050963,104.75
2000-03-15,-0.011337,103.5625
2000-03-16,-0.002414,103.3125
2000-03-17,0.127647,116.5
2000-03-20,-0.026288,113.4375
2000-03-21,0.042424,118.25
2000-03-22,-0.009382,117.14063
2000-03-23,0.015873,119.0
2000-03-24,0.019433,121.3125
2000-03-27,-0.076765,112.0
2000-03-28,0.011161,113.25
2000-03-29,0.008278,114.1875
2000-03-30,-0.064039,106.875
2000-03-31,-0.015205,105.25
2000-04-03,0.002375,105.5
2000-04-04,-0.06872,98.25
2000-04-05,-0.00827,97.4375
2000-04-06,0.087877,106.0
2000-04-07,-0.033019,102.5
2000-04-10,0.044512,107.0625
2000-04-11,-0.021016,104.8125
2000-04-12,-0.078712,96.5625
2000-04-13,-0.013592,95.25
2000-04-14,-0.131234,82.75
2000-04-17,0.057402,87.5
2000-04-18,0.071429,93.75
2000-04-19,-0.01672,92.0625
2000-04-20,-0.035302,88.8125
2000-04-24,-0.021816,86.875
2000-04-25,0.117266,97.0625
2000-04-26,-0.026401,94.5
2000-04-27,0.007275,95.1875
2000-04-28,-0.020355,93.25
2000-05-01,0.040215,97.0
2000-05-02,-0.041237,93.0
2000-05-03,-0.020161,91.125
2000-05-04,-0.010288,90.1875
2000-05-05,-0.003465,89.875
2000-05-08,-0.028512,87.3125
2000-05-09,-0.019327,85.625
2000-05-10,-0.048905,81.4375
2000-05-11,-0.006907,80.875
2000-05-12,0.035742,83.76563
2000-05-15,0.039358,87.0625
2000-05-16,-0.017947,85.5
2000-05-17,-0.009503,84.6875
2000-05-18,0.006642,85.25
2000-05-19,-0.008065,84.5625
2000-05-22,-0.030303,82.0
2000-05-23,0.009909,82.8125
2000-05-24,-0.033962,80.0
2000-05-25,-0.0875,73.0
2000-05-26,-0.043664,69.8125
2000-05-30,0.031334,72.0
2000-05-31,0.021701,73.5625
2000-06-01,0.038233,76.375
2000-06-02,0.13748,86.875
2000-06-05,-0.027338,84.5
2000-06-06,-0.016272,83.125
2000-06-07,0.042857,86.6875
2000-06-08,-0.018746,85.0625
2000-06-09,-0.021308,83.25
2000-06-12,0.000751,83.3125
2000-06-13,0.021755,85.125
2000-06-14,0.056535,89.9375
2000-06-15,0.003475,90.25
2000-06-16,-0.000693,90.1875
2000-06-19,0.015939,91.625
2000-06-20,-0.028649,89.0
2000-06-21,-0.026685,86.625
2000-06-22,-0.027417,84.25
2000-06-23,0.020772,86.0
2000-06-26,0.020349,87.75
2000-06-27,0.00641,88.3125
2000-06-28,0.017693,89.875
2000-06-29,0.030598,92.625
2000-06-30,0.024292,94.875
2000-07-03,0.000659,94.9375
2000-07-05,0.010533,95.9375
2000-07-06,-0.028665,93.1875
2000-07-07,0.018779,94.9375
2000-07-10,0.028966,97.6875
2000-07-11,0.008317,98.5
2000-07-12,0.034899,101.9375
2000-07-13,0.022686,104.25
2000-07-14,-0.0006,104.1875
2000-07-17,-0.029394,101.125
2000-07-18,0.027194,103.875
2000-07-19,-0.028881,100.875
2000-07-20,0.029071,103.6875
2000-07-21,0.005425,104.25
2000-07-24,0.010791,105.375
2000-07-25,0.005931,106.0
2000-07-26,-0.00059,105.9375
2000-07-27,-0.037168,102.0
2000-07-28,-0.050245,96.875
2000-07-31,0.02129,98.9375
2000-08-01,0.01832,100.75
2000-08-02,0.013648,102.125
2000-08-03,0.034272,105.625
2000-08-04,0.055621,111.5
2000-08-07,0.022982,114.0625
2000-08-08,-0.009315,113.0
2000-08-09,0.015487,114.75
2000-08-10,-0.023965,112.0
2000-08-11,0.052455,117.875
2000-08-14,0.024921,120.8125
2000-08-15,-0.021728,118.1875
2000-08-16,-0.048123,112.5
2000-08-17,0.054444,118.625
2000-08-18,-0.013699,117.0
2000-08-21,0.006944,117.8125
2000-08-22,0.017507,119.875
2000-08-23,-0.007299,119.0
2000-08-24,-0.006303,118.25
2000-08-25,0.009514,119.375
2000-08-28,0.025131,122.375
2000-08-29,0.041369,127.4375
2000-08-30,-0.029426,123.6875
2000-08-31,0.035371,128.0625
2000-09-01,0.012201,129.625
2000-09-05,-0.006268,128.8125
2000-09-06,-0.005337,128.125
2000-09-07,0.00439,128.6875
2000-09-08,-0.028655,125.0
2000-09-11,0.0585,132.3125
2000-09-12,-0.007558,131.3125
2000-09-13,-0.021418,128.5
2000-09-14,0.003891,129.0
2000-09-15,-0.031008,125.0
2000-09-18,-0.0515,118.5625
2000-09-19,0.011597,119.9375
2000-09-20,-0.016154,118.0
2000-09-21,-0.040254,113.25
2000-09-22,0.014349,114.875
2000-09-25,0.014146,116.5
2000-09-26,-0.048283,110.875
2000-09-27,-0.034386,107.0625
2000-09-28,0.055458,113.0
2000-09-29,0.008296,113.9375
2000-10-02,0.012617,115.375
2000-10-03,-0.013001,113.875
2000-10-04,-0.038968,109.4375
2000-10-05,0.049686,114.875
2000-10-06,-0.052231,108.875
2000-10-09,-0.033295,105.25
2000-10-10,-0.024347,102.6875
2000-10-11,0.012782,104.0
2000-10-12,-0.093149,94.3125
2000-10-13,0.076209,101.5
2000-10-16,0.020936,103.625
2000-10-17,-0.04222,99.25
2000-10-18,-0.012595,98.0
2000-10-19,0.027372,100.5625
2000-10-20,0.043505,104.9375
2000-10-23,-0.023824,102.4375
2000-10-24,-0.012813,101.125
2000-10-25,-0.048826,96.1875
2000-10-26,-0.033788,92.9375
2000-10-27,0.000672,93.0
2000-10-30,0.037634,96.5
2000-10-31,0.034326,99.8125
2000-11-01,-0.031309,96.6875
2000-11-02,0.026503,99.25
2000-11-03,0.011965,100.4375
2000-11-06,-0.043559,96.0625
2000-11-07,-0.024073,93.75
2000-11-08,-0.014,92.4375
2000-11-09,-0.006085,91.875
2000-11-10,-0.029252,89.1875
2000-11-13,-0.031535,86.375
2000-11-14,0.028944,88.875
2000-11-15,0.013362,90.0625
2000-11-16,0.015267,91.4375
2000-11-17,-0.036911,88.0625
2000-11-20,-0.057488,83.0
2000-11-21,0.014307,84.1875
2000-11-22,-0.050483,79.9375
2000-11-24,0.019547,81.5
2000-11-27,0.01227,82.5
2000-11-28,-0.024242,80.5
2000-11-29,0.029503,82.875
2000-11-30,-0.00905,82.125
2000-12-01,-0.001522,82.0
2000-12-04,-0.003049,81.75
2000-12-05,0.085627,88.75
2000-12-06,-0.011268,87.75
2000-12-07,-0.021368,85.875
2000-12-08,0.069869,91.875
2000-12-11,0.044898,96.0
2000-12-12,-0.037109,92.4375
2000-12-13,0.017579,94.0625
2000-12-14,-0.070432,87.4375
2000-12-15,-0.008578,86.6875
2000-12-18,-0.008652,85.9375
2000-12-19,0.04,89.375
2000-12-20,0.006993,90.0
2000-12-21,0.042361,93.8125
2000-12-22,0.053298,98.8125
2000-12-26,0.030361,101.8125
2000-12-27,0.000614,101.875
2000-12-28,0.051534,107.125
2000-12-29,-0.00175,106.9375
2001-01-02,-0.062537,100.25
2001-01-03,0.15212,115.5
2001-01-04,-0.02381,112.75
2001-01-05,-0.043237,107.875
2001-01-08,-0.013905,106.375
2001-01-09,-0.015276,104.75
2001-01-10,0.0358,108.5
2001-01-11,0.018433,110.5
2001-01-12,-0.015837,108.75
2001-01-16,0.011494,110.0
2001-01-17,0.0,110.0
2001-01-18,-0.021636,107.5
2001-01-19,0.031977,110.9375
2001-01-22,0.019718,113.125
2001-01-23,0.025414,116.0
2001-01-24,0.016164,117.875
2001-01-25,-0.036585,113.5625
2001-01-26,0.009906,114.6875
2001-01-29,0.010659,115.91
2001-01-30,0.02338,118.62
2001-01-31,-0.041056,113.75
2001-02-01,0.039121,118.2
2001-02-02,-0.035871,113.96
2001-02-05,-0.016322,112.1
2001-02-06,-0.0281,108.95
2001-02-07,-0.03442,105.2
2001-02-08,0.007129,105.95
2001-02-09,0.016989,107.75
2001-02-12,0.016241,109.5
2001-02-13,-0.032877,105.9
2001-02-14,-0.015581,104.25
2001-02-15,0.028297,107.2
2001-02-16,-0.053172,101.5
2001-02-20,-0.054187,96.0
2001-02-21,-0.016667,94.4
2001-02-22,0.029661,97.2
2001-02-23,-0.011934,96.04
2001-02-26,0.023532,98.3
2001-02-27,0.000407,98.34
2001-02-28,-0.067012,91.75
2001-03-01,-0.001526,91.61
2001-03-02,-0.002292,91.4
