date,daily_return,price
1999-06-04,0.034091,91.0
1999-06-07,0.033654,94.0625
1999-06-08,-0.0299,91.25
1999-06-09,0.00274,91.5
1999-06-10,-0.034153,88.375
1999-06-11,-0.018388,86.75
1999-06-14,-0.008646,86.0
1999-06-15,0.021802,87.875
1999-06-16,0.059033,93.0625
1999-06-17,-0.006716,92.4375
1999-06-18,0.035835,95.75
1999-06-21,0.041775,99.75
1999-06-22,-0.035714,96.1875
1999-06-23,-0.030539,93.25
1999-06-24,-0.020777,91.3125
1999-06-25,0.004791,91.75
1999-06-28,0.029973,94.5
1999-06-29,0.002646,94.75
1999-06-30,0.083113,102.625
1999-07-01,-0.008526,101.75
1999-07-02,-0.001843,101.5625
1999-07-06,0.006769,102.25
1999-07-07,0.001222,102.375
1999-07-08,0.003053,102.6875
1999-07-09,0.008521,103.5625
1999-07-12,-0.015088,102.0
1999-07-13,0.0,102.0
1999-07-14,-0.007451,101.0
1999-07-15,-0.004332,100.5625
1999-07-16,-0.006215,99.9375
1999-07-19,-0.002502,99.6875
1999-07-20,-0.023824,97.3125
1999-07-21,-0.005138,96.8125
1999-07-22,0.0,96.8125
1999-07-23,-0.034216,93.5
1999-07-26,-0.009358,92.625
1999-07-27,0.040486,96.375
1999-07-28,-0.003243,96.0625
1999-07-29,-0.03188,93.0
1999-07-30,-0.02957,90.25
1999-08-02,-0.018698,88.5625
1999-08-03,-0.012703,87.4375
1999-08-04,-0.008578,86.6875
1999-08-05,0.0,86.6875
1999-08-06,-0.052632,82.125
1999-08-09,0.003805,82.4375
1999-08-10,0.010614,83.3125
1999-08-11,0.03826,86.5
1999-08-12,0.018786,88.125
1999-08-13,0.040426,91.6875
1999-08-16,-0.006817,91.0625
1999-08-17,0.052162,95.8125
1999-08-18,-0.00848,95.0
1999-08-19,-0.0125,93.8125
1999-08-20,0.009993,94.75
1999-08-23,0.015831,96.25
1999-08-24,0.000649,96.3125
1999-08-25,0.013628,97.625
1999-08-26,-0.017926,95.875
1999-08-27,-0.033898,92.625
1999-08-30,-0.054656,87.5625
1999-08-31,-0.019986,85.8125
1999-09-01,0.042972,89.5
1999-09-02,-0.007682,88.8125
1999-09-03,0.055595,93.75
1999-09-07,-0.002667,93.5
1999-09-08,-0.009358,92.625
1999-09-09,-0.012146,91.5
1999-09-10,0.011612,92.5625
1999-09-13,-0.019581,90.75
1999-09-14,-0.014463,89.4375
1999-09-15,-0.028651,86.875
1999-09-16,0.002878,87.125
1999-09-17,0.049498,91.4375
1999-09-20,-0.000684,91.375
1999-09-21,-0.028044,88.8125
1999-09-22,0.008445,89.5625
1999-09-23,-0.03559,86.375
