timestep,ck_kl,ck_tv,date
0,0.568447385967197,0.4351855115436258,2020-03-24
1,0.13550677393607108,0.20671454132185482,2020-03-25
2,0.01447152789083335,0.06465866538755756,2020-03-26
3,0.06304321980008912,0.14682251942692615,2020-03-27
4,0.15788125733790148,0.23162003880757523,2020-03-30
5,0.09079561074389789,0.17231919270808443,2020-03-31
6,0.1031823668213843,0.18563031845327865,2020-04-01
7,0.1758689689382681,0.22634892906891138,2020-04-02
8,0.14900530007890206,0.21057970248395988,2020-04-03
9,0.11051934447967662,0.17972389119787427,2020-04-06
10,0.05198737906238247,0.13402583395374995,2020-04-07
11,0.13742400612850797,0.2222719894590912,2020-04-08
12,0.12533688848648217,0.21294086564373554,2020-04-09
13,0.026572566296793845,0.0954616121998804,2020-04-13
14,0.019007864280320527,0.08007353281366096,2020-04-14
15,0.28480743761738864,0.2982404150701541,2020-04-15
16,0.05725689561380231,0.1415836456768023,2020-04-16
17,0.024786989696409353,0.09069052500502309,2020-04-17
18,0.12455260100932815,0.20932086212209075,2020-04-20
19,0.18413520369032804,0.2595843345131852,2020-04-21
20,0.031632745767135685,0.09922528116337995,2020-04-22
21,0.045457238063110694,0.12478251277622014,2020-04-23
22,0.07687489208316685,0.159004842269745,2020-04-24
23,0.008495322034524388,0.0510493146780313,2020-04-27
24,0.02996341068245406,0.08917974003622016,2020-04-28
25,0.10737970291778429,0.19236871565152056,2020-04-29
26,0.025771083196386463,0.09235261768601061,2020-04-30
27,0.01215019349338482,0.05560833738120782,2020-05-01
28,0.04472688910578797,0.12347474555584777,2020-05-04
29,0.08964888952071652,0.17386984490270618,2020-05-05
30,0.09354265018165861,0.17608746703893355,2020-05-06
31,0.9266962861772297,0.5706841011979822,2020-05-07
32,0.4866089197247695,0.417888952543318,2020-05-08
33,0.31549099201388897,0.3404783739951772,2020-05-11
34,0.1053462265050136,0.1721130518445765,2020-05-12
35,0.2627061425488422,0.2828462708579631,2020-05-13
36,0.04279336634578334,0.12274878814595393,2020-05-14
37,0.04071885725946072,0.1165442700653297,2020-05-15
38,0.010878333876820818,0.05629732077989592,2020-05-18
39,0.058277039584734625,0.13285633908069175,2020-05-19
40,0.009972119762859664,0.05603983397858838,2020-05-20
41,0.02203502806924892,0.08462421162680521,2020-05-21
42,0.051056950682215406,0.13375854109122895,2020-05-22
43,0.056678483936103856,0.13698731709555,2020-05-26
44,0.0418040233488098,0.10842561272833712,2020-05-27
45,0.14838681479923926,0.22136559003226397,2020-05-28
46,0.20290157175104914,0.2338803514232652,2020-05-29
47,0.02995221712405718,0.09307389332067562,2020-06-01
48,0.04854651158550625,0.11979079510118523,2020-06-02
49,0.012156537706476785,0.057403045700284996,2020-06-03
50,0.013553757456201751,0.06468641721932555,2020-06-04
51,0.01137768854565151,0.057546782652430184,2020-06-05
52,0.04481398980789846,0.12360976966530147,2020-06-08
53,0.059499597928142904,0.14308703498859346,2020-06-09
54,0.03694287331311047,0.09977120862283914,2020-06-10
55,0.044450647216265904,0.12095201846731063,2020-06-11
56,0.01102034437087047,0.05813533911416682,2020-06-12
57,0.04771710864518835,0.12274872386880734,2020-06-15
58,0.01969001400650512,0.07694444555661768,2020-06-16
59,0.011206127709171152,0.057598569744463986,2020-06-17
60,0.03637993288789106,0.09253744837801942,2020-06-18
61,0.01154431113367168,0.05426740078897854,2020-06-19
62,0.08406390793925962,0.16071885204121314,2020-06-22
63,0.04429603719773394,0.11795944487234973,2020-06-23
64,0.01326851636760153,0.0570879727730605,2020-06-24
65,0.10172750123954394,0.1722594889759153,2020-06-25
66,0.01094524155661722,0.05362014961839791,2020-06-26
67,0.017365506271115633,0.06146211833667724,2020-06-29
68,0.06031578797741343,0.13079722041421468,2020-06-30
69,0.03505103569676436,0.09933312283061195,2020-07-01
70,0.038781364034639366,0.09531802286283371,2020-07-02
71,0.025761016264670908,0.08434400581927608,2020-07-06
72,0.013836469765529885,0.056414864726218636,2020-07-07
73,0.04277156674960078,0.11082323901512871,2020-07-08
74,0.04727007419308368,0.10719980999701241,2020-07-09
75,0.015316816605736002,0.058189990734378604,2020-07-10
76,0.025448307188096927,0.08468414297535429,2020-07-13
77,0.04772705673051203,0.1151504891040427,2020-07-14
78,0.015156003122372544,0.05842267694018572,2020-07-15
79,0.010323267195039057,0.05237847156846291,2020-07-16
80,0.010761387030769601,0.05037992787885341,2020-07-17
81,0.04558425569926557,0.09877281284074808,2020-07-20
82,0.011218147209515247,0.051646136474216266,2020-07-21
83,0.1217067962837164,0.19785321606931391,2020-07-22
84,0.07648172597479176,0.13988914947762918,2020-07-23
85,0.015644409058492282,0.06167957048196489,2020-07-24
86,0.03857804218733577,0.09699493520199122,2020-07-27
87,0.013053940424928785,0.058863926242487014,2020-07-28
88,0.016506447923464916,0.06422803247820552,2020-07-29
89,0.011581916708573567,0.05681145965206025,2020-07-30
90,0.349457731819257,0.3608506807837826,2020-07-31
91,0.035205456575850474,0.10650308772980666,2020-08-03
92,0.12687902040097193,0.21302835166413384,2020-08-04
93,0.014213188967388258,0.060981328520978935,2020-08-05
94,0.026825848896483304,0.09189044555811704,2020-08-06
95,0.010741395362105215,0.05426762917704523,2020-08-07
96,0.23733983748891352,0.256749706733454,2020-08-10
97,0.09993395891868584,0.1783279000422793,2020-08-11
98,0.0826929522988227,0.1530988352640843,2020-08-12
99,0.03390581175248247,0.10461467127724877,2020-08-13
100,0.07232236617351688,0.15672705428127778,2020-08-14
101,0.019975333279647272,0.07426960629207245,2020-08-17
102,0.0747657733628973,0.1571701476338089,2020-08-18
103,0.014463517211431394,0.06793545075025112,2020-08-19
104,0.0317493798640228,0.10045797228829416,2020-08-20
105,0.09919675484117231,0.162394759883977,2020-08-21
106,0.15422652820157773,0.20994986718134734,2020-08-24
107,0.20206715086787524,0.25193390805012356,2020-08-25
108,0.009856937824768633,0.05201860951325991,2020-08-26
109,0.06226184916299065,0.1293150250593441,2020-08-27
110,0.04074380706845428,0.11268100409924749,2020-08-28
111,0.017212081891456503,0.07015839238732308,2020-08-31
112,0.02402804284513843,0.08089015696524708,2020-09-01
113,0.01431773233179327,0.05865165019544099,2020-09-02
114,0.011714337545436779,0.054996665177696656,2020-09-03
115,0.040761164509402315,0.10954515261216749,2020-09-04
116,0.03358208716319303,0.090084058599154,2020-09-08
117,0.0542130258429086,0.12435253014610424,2020-09-09
118,0.01260923088186164,0.056615391907720594,2020-09-10
119,0.014859295158380309,0.05827052047646502,2020-09-11
120,0.03209295880399557,0.09433524187837981,2020-09-14
121,0.03076897334398717,0.09530811180783251,2020-09-15
122,0.029994453438106937,0.10004565110226771,2020-09-16
123,0.012373906699563467,0.05903144015007619,2020-09-17
124,0.024114124666984114,0.08406037091940799,2020-09-18
125,0.1352258322000218,0.19178956035083433,2020-09-21
126,0.009738071710838498,0.05168625585017717,2020-09-22
127,0.01696151563289849,0.06613585276788068,2020-09-23
128,0.4159568900537657,0.39214151486588916,2020-09-24
129,0.12584952826205298,0.2105610264636382,2020-09-25
130,0.11491367753071964,0.20585830864266652,2020-09-28
131,0.012608209971311204,0.056716681172350535,2020-09-29
132,0.12333947059836874,0.19273344422429442,2020-09-30
133,0.10195225209361218,0.18353711838606393,2020-10-01
134,0.02129774964648931,0.07350089339873474,2020-10-02
135,0.05402005818705764,0.12957834412200178,2020-10-05
136,0.32843846803173543,0.3439831676670947,2020-10-06
137,0.05822717911709368,0.14613414439412462,2020-10-07
138,0.01164599461779159,0.062187357060535874,2020-10-08
139,0.01332229756238587,0.05923459851484264,2020-10-09
140,0.5203204450000342,0.4051452871794661,2020-10-12
141,0.3274072450026304,0.35247750570013764,2020-10-13
142,0.2569053266139514,0.27609012059978755,2020-10-14
143,0.07479460458601485,0.14867551666839815,2020-10-15
144,0.009080518388582535,0.05114336685696132,2020-10-16
145,0.16964229035312306,0.20692453170851252,2020-10-19
146,0.2191394457470565,0.28503199555541625,2020-10-20
147,0.021758150144430676,0.07700777558764609,2020-10-21
148,0.06500371711266377,0.13795138899597803,2020-10-22
149,0.07698955754323161,0.14167259074572228,2020-10-23
150,0.10213787959871999,0.18043803572328554,2020-10-26
151,0.05210335765410376,0.11564461613816863,2020-10-27
152,0.13336544885243165,0.2205897227668071,2020-10-28
153,0.10677464373484194,0.15953661502143798,2020-10-29
154,0.05956842696893046,0.13401349049611644,2020-10-30
155,0.09597925153931533,0.16814643535926613,2020-11-02
156,0.01780609749407707,0.06949433889458785,2020-11-03
157,0.4735615584404009,0.42130785271205484,2020-11-04
158,0.048610539993068066,0.11629896080285643,2020-11-05
159,0.02971315322222737,0.08743639677328596,2020-11-06
160,0.01858235610579213,0.06844614486144981,2020-11-09
161,0.14882927192070142,0.21720113498255922,2020-11-10
162,0.014172014358700571,0.05434355205042838,2020-11-11
163,0.15129943591303097,0.18919659308258066,2020-11-12
164,0.05269362976849887,0.11266789344977142,2020-11-13
165,0.050457184422355715,0.12500512442209982,2020-11-16
166,0.04439571354772142,0.11254302387011805,2020-11-17
167,0.09106333893807059,0.17542837566065736,2020-11-18
168,0.03556366980405846,0.0868982942449184,2020-11-19
169,0.12443289067498452,0.19500429741485611,2020-11-20
170,0.08819563734007616,0.14264703450648156,2020-11-23
171,0.23105833060407124,0.27333203283886265,2020-11-24
172,0.06988343512733247,0.14181147658565296,2020-11-25
173,0.040211675444799234,0.10309727786088242,2020-11-27
174,0.015872782592230888,0.05802454436614493,2020-11-30
175,0.2713962497508518,0.3178635349438692,2020-12-01
176,0.012072911991022582,0.055359586265824885,2020-12-02
177,0.01333497859144261,0.05614786506404837,2020-12-03
178,0.0378205755577563,0.09753163689958429,2020-12-04
179,0.12827622452895784,0.20642354239665456,2020-12-07
180,0.07410751042992687,0.15467734982469913,2020-12-08
181,0.17013963735225637,0.24823059674593545,2020-12-09
182,0.01072682962027205,0.04874814787981125,2020-12-10
183,0.023011695662919402,0.07149583449169747,2020-12-11
184,0.09646652959577445,0.16063855072910324,2020-12-14
185,0.04154309664303905,0.10035738838109301,2020-12-15
186,0.12092984922177814,0.1767624372053206,2020-12-16
187,0.030492821506492948,0.09329726961049356,2020-12-17
188,0.029586956918712062,0.08231919652854156,2020-12-18
189,0.3383974690795338,0.354831475946639,2020-12-21
190,0.03076674861239129,0.09601691453515235,2020-12-22
191,0.09089831959040827,0.1767739928513148,2020-12-23
192,0.024136701818348035,0.07702742526169548,2020-12-24
193,0.1367638716350522,0.19319343602527206,2020-12-28
194,0.18822149379965034,0.24694010157372856,2020-12-29
195,0.09553508961855824,0.15611626517015295,2020-12-30
196,0.08610078744925195,0.15930348463359909,2020-12-31
197,0.09252051330040033,0.16310472244082774,2021-01-04
198,0.02869649051540782,0.08132535020348075,2021-01-05
199,0.06533594932400763,0.13441697765439836,2021-01-06
200,0.25034746498292393,0.27075468478210685,2021-01-07
201,0.025202216142063003,0.07809166518338251,2021-01-08
202,0.038985457375168425,0.10552167636749724,2021-01-11
203,0.015813590960443564,0.06142846966512341,2021-01-12
204,0.017689846148955506,0.062322190841294874,2021-01-13
205,0.1436557810607078,0.22050182569674964,2021-01-14
206,0.055241627714173215,0.12751935295003045,2021-01-15
207,0.12717017057330104,0.2089173266461118,2021-01-19
208,0.06703988270248482,0.141532736823886,2021-01-20
209,0.010565788476737396,0.05369799440962132,2021-01-21
210,0.17018136553522317,0.24554584793407305,2021-01-22
211,0.1029489848397249,0.18961733746902162,2021-01-25
212,0.0486820258996266,0.11568027571794612,2021-01-26
213,0.017181951311866638,0.06842847306496493,2021-01-27
214,0.07401932611427713,0.14600872182511793,2021-01-28
215,0.05171680595685753,0.1289708070683134,2021-01-29
216,0.3105089063142956,0.340440245418805,2021-02-01
217,0.23434941207811918,0.2636071240805551,2021-02-02
218,0.05996143515834518,0.12960615912810491,2021-02-03
219,0.36960427511359883,0.31336076481246716,2021-02-04
220,0.01442393066538956,0.0626974854342359,2021-02-05
221,0.1086333717967395,0.15868672883483667,2021-02-08
222,0.2822338710933392,0.285049868058528,2021-02-09
223,0.11003296705127623,0.1665450843487536,2021-02-10
224,0.012594429728892045,0.05543129094869868,2021-02-11
