ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
WFC,state_cond_macro,,1,35,42,3.3806967735290527,3.546079397201538,3.5606954097747803,0.0053473482853667
WFC,state_cond_macro,,1,35,7,3.396620512008667,3.5362627506256104,3.573127269744873,0.0177792082554595
WFC,state_cond_macro,,1,35,123,3.381672143936157,3.53500771522522,3.5503318309783936,-0.0050162305110199
WFC,state_cond_macro,,2,35,42,3.3889734745025635,3.569777250289917,3.566500663757324,0.0111526022679107
WFC,state_cond_macro,,2,35,7,3.389882802963257,3.561093330383301,3.581029176712036,0.0256811152226226
WFC,state_cond_macro,,2,35,123,3.383429288864136,3.550377368927002,3.5485100746154785,-0.0068379868739349
WFC,state_cond_macro,,3,35,42,3.3862738609313965,3.588364839553833,3.5771188735961914,0.0217708121067778
WFC,state_cond_macro,,3,35,7,3.387394905090332,3.576173782348633,3.5855712890625,0.0302232275730864
WFC,state_cond_macro,,3,35,123,3.3816158771514893,3.556380033493042,3.551408529281616,-0.0039395322077973
WFC,state_cond_macro,,5,35,42,3.3931009769439697,3.658041715621948,3.586169004440308,0.0308209429508941
WFC,state_cond_macro,,5,35,7,3.3911209106445312,3.668242931365967,3.598189353942871,0.0428412924534575
WFC,state_cond_macro,,5,35,123,3.389698266983032,3.6450388431549072,3.579270124435425,0.0239220629460112
WFC,state_cond_macro,,1,45,42,3.6416382789611816,3.7840378284454346,3.819391250610352,0.0127287608400319
WFC,state_cond_macro,,1,45,7,3.6439132690429688,3.790319442749024,3.8283474445343018,0.0216849547639821
WFC,state_cond_macro,,1,45,123,3.641356945037842,3.7676165103912354,3.798960447311402,-0.0077020424589182
WFC,state_cond_macro,,2,45,42,3.633665084838867,3.810623645782471,3.812159776687622,0.0054972869173024
WFC,state_cond_macro,,2,45,7,3.63401198387146,3.8206422328948975,3.8409616947174072,0.0342992049470876
WFC,state_cond_macro,,2,45,123,3.6335604190826416,3.7975668907165527,3.8045923709869385,-0.0020701187833811
WFC,state_cond_macro,,3,45,42,3.630443811416626,3.826673030853272,3.828394651412964,0.0217321616426442
WFC,state_cond_macro,,3,45,7,3.6312506198883057,3.8378963470458975,3.847947359085083,0.0412848693147633
WFC,state_cond_macro,,3,45,123,3.628218173980713,3.812797546386719,3.809413433074951,0.0027509433046315
WFC,state_cond_macro,,5,45,42,3.634831428527832,3.9284684658050537,3.8489134311676025,0.0422509413972829
WFC,state_cond_macro,,5,45,7,3.64394474029541,3.897659301757813,3.857443571090698,0.0507810813203786
WFC,state_cond_macro,,5,45,123,3.6316633224487305,3.914296388626098,3.844247579574585,0.0375850898042653
WFC,state_cond_macro,,1,55,42,3.844010829925537,3.9884307384490967,4.022551536560059,0.01521835132758742
WFC,state_cond_macro,,1,55,7,3.8391575813293457,3.9873549938201904,4.028116226196289,0.02078304096381789
WFC,state_cond_macro,,1,55,123,3.8279528617858887,3.9729299545288086,4.001647472381592,-0.005685712850879376
WFC,state_cond_macro,,2,55,42,3.834766149520874,4.018424987792969,4.016570568084717,0.009237382852245624
WFC,state_cond_macro,,2,55,7,3.8327414989471436,4.026095390319824,4.043992519378662,0.036659334146190936
WFC,state_cond_macro,,2,55,123,3.8336052894592285,3.995380401611328,4.003411769866943,-0.003921415365527814
WFC,state_cond_macro,,3,55,42,3.8301732540130615,4.03438138961792,4.032549858093262,0.025216672860790545
WFC,state_cond_macro,,3,55,7,3.827937126159668,4.0405402183532715,4.05049991607666,0.04316673084418898
WFC,state_cond_macro,,3,55,123,3.8281757831573486,4.013737201690674,4.012470245361328,0.005137060128856952
WFC,state_cond_macro,,5,55,42,3.8336308002471924,4.122377395629883,4.049832820892334,0.04249963565986281
WFC,state_cond_macro,,5,55,7,3.830287456512451,4.134908199310303,4.058142185211182,0.05080899997871047
WFC,state_cond_macro,,5,55,123,3.833508014678955,4.097198009490967,4.038091659545898,0.030758474313427264
