model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,10,123,2.1529645919799805,2.1653826236724854,2.346720933914185,0.0441358409201386
state_free,1,10,42,2.1517040729522705,2.167844295501709,2.342848062515259,0.0402629695212128
state_free,1,10,7,2.159388303756714,2.165342092514038,2.359196901321411,0.0566118083273652
state_free,1,10,123,2.1630752086639404,2.167682647705078,2.3471999168396,0.0446148238455537
state_cond,5,10,42,2.179509162902832,2.221986532211304,2.347263813018799,0.0446787200247529
state_cond,5,10,7,2.1819419860839844,2.2200682163238525,2.3376004695892334,0.0350153765951875
state_cond,5,10,123,2.1808652877807617,2.219435691833496,2.333277940750122,0.0306928477560761
state_free,5,10,42,2.1867012977600098,2.2215590476989746,2.338240146636963,0.0356550536429169
state_free,5,10,7,2.168281078338623,2.2228920459747314,2.3486487865448,0.0460636935507539
state_free,5,10,123,2.164035081863404,2.2245469093322754,2.345198154449463,0.0426130614554169
state_cond,10,10,42,2.1812551021575928,2.2690911293029785,2.419749021530152,0.1171639285361054
state_cond,10,10,7,2.1841514110565186,2.266178607940674,2.4102816581726074,0.1076965651785615
state_cond,10,10,123,2.181986093521118,2.268848180770874,2.4152302742004395,0.1126451812063935
state_free,10,10,42,2.190748691558838,2.268860340118408,2.402870178222656,0.1002850852286103
state_free,10,10,7,2.147627830505371,2.2761945724487305,2.441391944885254,0.138806851891208
state_free,10,10,123,2.188538789749145,2.268972158432007,2.4130187034606934,0.1104336104666474
state_cond,21,10,42,2.1699068546295166,2.302533864974976,2.467135667800904,0.1645505748068574
state_cond,21,10,7,2.1758391857147217,2.293819189071656,2.4672107696533203,0.1646256766592744
state_cond,21,10,123,2.1807684898376465,2.292557954788208,2.4603075981140137,0.1577225051199677
state_free,21,10,42,2.1805419921875,2.2950375080108643,2.459399461746216,0.1568143687521699
state_free,21,10,7,2.179292917251587,2.30083966255188,2.480540037155152,0.1779549441611054
state_free,21,10,123,2.1816773414611816,2.300934076309204,2.4710705280303955,0.1684854350363496
state_cond,63,10,42,2.1201367378234863,2.3505449295043945,2.5850830078125,0.2824979148184541
state_cond,63,10,7,2.104991912841797,2.346555233001709,2.5896575450897217,0.2870724520956758
state_cond,63,10,123,2.111534357070923,2.345546245574951,2.5786561965942383,0.2760711036001924
state_free,63,10,42,2.1141388416290283,2.334209680557251,2.57238507270813,0.269799979714084
state_free,63,10,7,2.117978096008301,2.3357696533203125,2.553335905075073,0.2507508120810273
state_free,63,10,123,2.104755163192749,2.353953123092652,2.595595598220825,0.2930105052267793
state_cond,1,20,42,2.7789385318756104,2.833322763442993,3.088666677474976,0.0929344039209847
state_cond,1,20,7,2.798381805419922,2.834439754486084,3.0749223232269287,0.0791900496729378
state_cond,1,20,123,2.809460163116455,2.836251974105835,3.0711944103240967,0.0754621367701058
state_free,1,20,42,2.806466817855835,2.8360249996185303,3.078796863555908,0.0830645900019173
state_free,1,20,7,2.8034164905548096,2.833726167678833,3.0920658111572266,0.0963335376032357
state_free,1,20,123,2.7973861694335938,2.8352978229522705,3.063880920410156,0.0681486468561654
state_cond,5,20,42,2.8189260959625244,2.913010597229004,3.0630910396575928,0.0673587661036019
state_cond,5,20,7,2.8344545364379883,2.90725326538086,3.06048583984375,0.0647535662897591
state_cond,5,20,123,2.84116005897522,2.90551495552063,3.050601005554199,0.0548687320002083
state_free,5,20,42,2.838852643966675,2.9081058502197266,3.0594403743743896,0.0637081008203988
state_free,5,20,7,2.821176528930664,2.9026057720184326,3.062396287918091,0.0666640143640999
state_free,5,20,123,2.8085873126983643,2.906026124954224,3.0713844299316406,0.0756521563776497
state_cond,10,20,42,2.8241758346557617,3.000068664550781,3.1636908054351807,0.1679585318811898
state_cond,10,20,7,2.838139772415161,2.9855434894561768,3.163326501846313,0.1675942282923226
state_cond,10,20,123,2.837926387786865,2.978672981262207,3.1505229473114014,0.1547906737574105
state_free,10,20,42,2.849817991256714,2.982731580734253,3.139702796936035,0.1439705233820443
state_free,10,20,7,2.8446648120880127,2.973268508911133,3.1441867351531982,0.1484544615992074
state_free,10,20,123,2.850531578063965,2.972426176071167,3.1386306285858154,0.1428983550318245
state_cond,21,20,42,2.8329555988311768,3.0279788970947266,3.208650827407837,0.212918553853846
state_cond,21,20,7,2.835000514984131,3.023822784423828,3.237700223922729,0.2419679503687386
state_cond,21,20,123,2.833515167236328,3.0230472087860107,3.240498781204224,0.2447665076502327
state_free,21,20,42,2.848948240280152,3.002649545669556,3.2126715183258057,0.2169392447718148
state_free,21,20,7,2.8494296073913574,2.99969744682312,3.204375982284546,0.208643708730555
state_free,21,20,123,2.843210458755493,3.0116536617279053,3.2214772701263428,0.2257449965723519
state_cond,63,20,42,2.750540256500244,3.1808438301086426,3.5211195945739746,0.5253873210199838
state_cond,63,20,7,2.761604785919189,3.1861166954040527,3.4882607460021973,0.4925284724482064
state_cond,63,20,123,2.754584789276123,3.1857728958129883,3.5253257751464844,0.5295935015924935
state_free,63,20,42,2.766771078109741,3.1788666248321533,3.502638578414917,0.5069063048609261
state_free,63,20,7,2.775707721710205,3.1389122009277344,3.389233589172364,0.3935013156183724
state_free,63,20,123,2.7530884742736816,3.191007614135742,3.5092246532440186,0.5134923796900277
state_cond,1,35,42,3.3394408226013184,3.3857827186584477,3.6353585720062256,0.080010510516812
state_cond,1,35,7,3.346271753311157,3.3855981826782227,3.631569385528565,0.0762213240391509
state_cond,1,35,123,3.3253092765808105,3.386242628097534,3.632293462753296,0.0769454012638823
state_free,1,35,42,3.335546970367432,3.3874435424804688,3.640322685241699,0.0849746237522857
state_free,1,35,7,3.337896585464477,3.384318351745605,3.6448140144348153,0.0894659529454009
state_free,1,35,123,3.352052688598633,3.387864351272583,3.639655590057373,0.0843075285679595
state_cond,5,35,42,3.386976957321167,3.4707393646240234,3.6229891777038574,0.0676411162144439
state_cond,5,35,7,3.3898937702178955,3.476790428161621,3.635058641433716,0.0797105799443023
state_cond,5,35,123,3.3851747512817383,3.4600532054901123,3.613945722579956,0.0585976610905425
state_free,5,35,42,3.3703413009643555,3.477508783340454,3.631726264953613,0.0763782034641997
state_free,5,35,7,3.3688628673553467,3.4680116176605225,3.632441759109497,0.0770936976200835
state_free,5,35,123,3.380065441131592,3.472819566726685,3.654829502105713,0.0994814406162993
state_cond,10,35,42,3.3840246200561523,3.5548551082611084,3.7315807342529297,0.1762326727635161
state_cond,10,35,7,3.3877241611480717,3.545713424682617,3.728837490081787,0.1734894285923736
state_cond,10,35,123,3.388648748397827,3.53108024597168,3.7070038318634033,0.1516557703739898
