timestep,row_heterogeneity,row_entropy,dobrushin,date
0,0.014047774486243725,1.373017,0.054014683,2020-04-17
1,0.0056442986242473125,1.3721257,0.022843301,2020-04-20
2,0.0066640013828873634,1.3707863,0.025951892,2020-04-21
3,0.009375701658427715,1.3736455,0.038716786,2020-04-22
4,0.007666605059057474,1.3484088,0.027706362,2020-04-23
5,0.011426897719502449,1.3838958,0.03460394,2020-04-24
6,0.008828302845358849,1.3693478,0.03090863,2020-04-27
7,0.008211908861994743,1.3845208,0.025645703,2020-04-28
8,0.0071068741381168365,1.3834584,0.024464756,2020-04-29
9,0.009103360585868359,1.3860077,0.027303725,2020-04-30
10,0.008952994830906391,1.3829712,0.0374624,2020-05-01
11,0.01200180035084486,1.3479947,0.041917823,2020-05-04
12,0.012029566802084446,1.3583574,0.03943666,2020-05-05
13,0.011836700141429901,1.3825438,0.040418938,2020-05-06
14,0.011970752850174904,1.3854388,0.045734763,2020-05-07
15,0.009783163666725159,1.3745302,0.030132346,2020-05-08
16,0.008402930572628975,1.3802963,0.025259495,2020-05-11
17,0.009588835760951042,1.3762249,0.03638635,2020-05-12
18,0.00811997801065445,1.321518,0.030011855,2020-05-13
19,0.012324530631303787,1.3729007,0.044268824,2020-05-14
20,0.01130315475165844,1.3609134,0.037564576,2020-05-15
21,0.008944151923060417,1.3847699,0.03353326,2020-05-18
22,0.007530814968049526,1.3824903,0.02582872,2020-05-19
23,0.006760724354535341,1.3772395,0.027852692,2020-05-20
24,0.01243404857814312,1.3844479,0.038344994,2020-05-21
25,0.011211073957383633,1.3822995,0.031595394,2020-05-22
26,0.011256720870733261,1.3814657,0.038465247,2020-05-26
27,0.007206411566585302,1.3776971,0.024299107,2020-05-27
28,0.007762097753584385,1.3854647,0.023484118,2020-05-28
29,0.009039151482284069,1.3847778,0.028342314,2020-05-29
30,0.012994860298931599,1.3839595,0.04290933,2020-06-01
31,0.012683468870818615,1.3817576,0.0418118,2020-06-02
32,0.010312298312783241,1.3810357,0.034368753,2020-06-03
33,0.00825258158147335,1.3845114,0.024670042,2020-06-04
34,0.00740384915843606,1.3859997,0.022756279,2020-06-05
35,0.008641884662210941,1.3821923,0.025355376,2020-06-08
36,0.008732704445719719,1.3846982,0.025140017,2020-06-09
37,0.0100411307066679,1.3832719,0.03430237,2020-06-10
38,0.008482580073177814,1.3152167,0.033994235,2020-06-11
39,0.013436957262456417,1.3638102,0.050960638,2020-06-12
40,0.013946945779025555,1.3793793,0.045469992,2020-06-15
41,0.008045650087296963,1.3857304,0.02444531,2020-06-16
42,0.006829460151493549,1.3728783,0.024429806,2020-06-17
43,0.008710065856575966,1.3773055,0.038018912,2020-06-18
44,0.011559667997062206,1.3551855,0.03835941,2020-06-19
45,0.013908757828176022,1.3821399,0.041711718,2020-06-22
46,0.013963812030851841,1.3838333,0.041946456,2020-06-23
47,0.00844299141317606,1.3605846,0.02817569,2020-06-24
48,0.011993376538157463,1.3846292,0.0431483,2020-06-25
49,0.008919560350477695,1.3646709,0.031986915,2020-06-26
50,0.010256660170853138,1.3811316,0.036069356,2020-06-29
51,0.014666220173239708,1.3830063,0.043544024,2020-06-30
52,0.009646261110901833,1.3856684,0.026329316,2020-07-01
53,0.01263725571334362,1.3837901,0.03809493,2020-07-02
54,0.010886380448937416,1.3630522,0.03543122,2020-07-06
55,0.011482007801532745,1.3831153,0.035936065,2020-07-07
56,0.012540857307612896,1.3834492,0.039667048,2020-07-08
57,0.011390814557671547,1.3640451,0.035606667,2020-07-09
58,0.010154390707612038,1.3766897,0.037540346,2020-07-10
59,0.011720577254891396,1.3782072,0.041943967,2020-07-13
60,0.008286163210868835,1.3842663,0.02490893,2020-07-14
61,0.012570309452712536,1.3834172,0.038419932,2020-07-15
62,0.010195319540798664,1.3855712,0.02941268,2020-07-16
63,0.01135711558163166,1.3828297,0.033555463,2020-07-17
64,0.014353198930621147,1.3806762,0.04281252,2020-07-20
65,0.011908587999641895,1.3770479,0.039605677,2020-07-21
66,0.012037491425871849,1.3800999,0.034060255,2020-07-22
67,0.011940131895244122,1.3786013,0.034942724,2020-07-23
68,0.011968176811933517,1.3727045,0.037303574,2020-07-24
69,0.013254632242023945,1.3826088,0.037126496,2020-07-27
70,0.013529839925467968,1.3839812,0.045392536,2020-07-28
71,0.013358606025576591,1.3835498,0.0416113,2020-07-29
72,0.011786909773945808,1.3825634,0.034391813,2020-07-30
73,0.01206143293529749,1.3793604,0.033739164,2020-07-31
74,0.014619183726608753,1.3809549,0.04139009,2020-08-03
75,0.013229521922767162,1.3757416,0.035173513,2020-08-04
76,0.013441707007586956,1.3782341,0.04203838,2020-08-05
77,0.01279100775718689,1.3819182,0.035243966,2020-08-06
78,0.011343029327690601,1.3788844,0.032816738,2020-08-07
79,0.01184661965817213,1.3786076,0.032768175,2020-08-10
80,0.011115005239844322,1.378015,0.030366264,2020-08-11
81,0.012518275529146194,1.3793842,0.034556717,2020-08-12
82,0.013085579499602318,1.376569,0.035925917,2020-08-13
83,0.014319187961518764,1.3805008,0.043855168,2020-08-14
84,0.013824201188981533,1.3731269,0.039924473,2020-08-17
85,0.014202969148755074,1.3812726,0.04206817,2020-08-18
86,0.015596115961670876,1.3783572,0.045744926,2020-08-19
87,0.01465354673564434,1.3798506,0.04437106,2020-08-20
88,0.014548628591001034,1.3780781,0.04317598,2020-08-21
89,0.013254107907414436,1.3807241,0.040856734,2020-08-24
90,0.01101162564009428,1.3816584,0.029740773,2020-08-25
91,0.011900086887180805,1.3759189,0.033688582,2020-08-26
92,0.012965548783540726,1.3809301,0.038242638,2020-08-27
93,0.013273391872644424,1.3788399,0.039154418,2020-08-28
94,0.012242206372320652,1.3811933,0.03572447,2020-08-31
95,0.01406202744692564,1.3818184,0.041645087,2020-09-01
96,0.013534986414015293,1.382217,0.037534356,2020-09-02
97,0.011541398242115974,1.3827364,0.033035018,2020-09-03
98,0.01130988635122776,1.3838956,0.036238424,2020-09-04
99,0.010169093497097492,1.3814887,0.03309661,2020-09-08
100,0.01325272023677826,1.3836219,0.041961014,2020-09-09
101,0.01489359699189663,1.3828263,0.04445964,2020-09-10
102,0.012012387625873089,1.3837434,0.041262113,2020-09-11
103,0.013411028310656548,1.3824227,0.039355494,2020-09-14
104,0.010463029146194458,1.3849905,0.029537536,2020-09-15
105,0.012041495181620121,1.3834705,0.036278345,2020-09-16
106,0.011982569471001625,1.3721743,0.036164843,2020-09-17
107,0.013122400268912315,1.3797299,0.038267374,2020-09-18
108,0.012798505835235119,1.3738515,0.039007947,2020-09-21
109,0.013171248137950897,1.3769535,0.040934704,2020-09-22
110,0.015117225237190723,1.3839536,0.046834856,2020-09-23
111,0.014385844580829144,1.3831763,0.049100548,2020-09-24
112,0.013427266851067543,1.3827391,0.041234933,2020-09-25
113,0.010022124275565147,1.3856469,0.029536031,2020-09-28
114,0.010350124910473824,1.3844966,0.028841622,2020-09-29
115,0.010320988483726978,1.3844265,0.032446086,2020-09-30
116,0.01300029270350933,1.3806678,0.03706611,2020-10-01
117,0.011960672214627266,1.3817335,0.033942193,2020-10-02
118,0.012217384763062,1.3808519,0.035643324,2020-10-05
119,0.010173211805522442,1.384045,0.028580159,2020-10-06
120,0.010706789791584015,1.3716874,0.032861955,2020-10-07
121,0.012326424941420555,1.3822072,0.03375633,2020-10-08
122,0.011938175186514854,1.3735808,0.032490335,2020-10-09
123,0.01243594754487276,1.3762374,0.034126736,2020-10-12
124,0.012299965135753155,1.3786088,0.033727653,2020-10-13
125,0.012883375398814678,1.3839173,0.041577727,2020-10-14
126,0.014886441640555859,1.3821477,0.049321406,2020-10-15
127,0.012581443414092064,1.3790301,0.038126774,2020-10-16
128,0.012267994694411755,1.3820007,0.034614928,2020-10-19
129,0.011310288682579994,1.3817675,0.0372316,2020-10-20
130,0.010812518186867237,1.3715495,0.031169623,2020-10-21
131,0.01126047596335411,1.3768362,0.035798,2020-10-22
