model,h,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,42,3.8026771545410156,3.842114210128784,3.9531219005584717,-0.054211284673999494
state_free,1,42,3.8120882511138916,3.839492082595825,3.9500656127929688,-0.05726757243950242
state_cond,2,42,3.8185110092163086,3.8709726333618164,3.9683496952056885,-0.0389834900267827
state_free,2,42,3.8172829151153564,3.8692281246185303,3.978043556213379,-0.029289629019092267
state_cond,5,42,3.8181426525115967,3.896519422531128,3.9671552181243896,-0.040177967108081525
state_free,5,42,3.8042619228363037,3.904919147491455,3.9774367809295654,-0.029896404302905744
state_cond,10,42,3.835911273956299,3.954153299331665,3.988295555114746,-0.01903763011772508
state_free,10,42,3.847236394882202,3.9452250003814697,3.978250503540039,-0.02908268169243211
