timestep,ck_kl,ck_tv,date
0,0.05984342171239679,0.14967857896559555,2020-04-13
1,0.1150972686056735,0.1892246648247739,2020-04-14
2,0.2377660586988452,0.27088488383673004,2020-04-15
3,0.0454791452870156,0.112767244608799,2020-04-16
4,0.06998936942191997,0.15194599565259795,2020-04-17
5,0.051947021212307785,0.13722516404653023,2020-04-20
6,0.03192783785197493,0.10462314147177115,2020-04-21
7,0.024578898702453788,0.09409454779639372,2020-04-22
8,0.04062556595529393,0.11817901936874835,2020-04-23
9,0.015045369461926911,0.0724064346361882,2020-04-24
10,0.008450237273494062,0.05544327040343299,2020-04-27
11,0.0387907233451811,0.12378334944228085,2020-04-28
12,0.1786470346745001,0.2613653462236564,2020-04-29
13,0.2799083294874817,0.3172638590209705,2020-04-30
14,0.05838099092246407,0.14650960234418386,2020-05-01
15,0.01663373753716448,0.07345842789853113,2020-05-04
16,0.006740690725001655,0.049505643764628085,2020-05-05
17,0.03339362034596557,0.09689286760747232,2020-05-06
18,0.032448668212081686,0.11217926419920465,2020-05-07
19,0.018019304505290174,0.08171014622341784,2020-05-08
20,0.031553075743494766,0.09667122517679376,2020-05-11
21,0.1168168406378129,0.20981533824968882,2020-05-12
22,0.014821034419454782,0.06992380049192821,2020-05-13
23,0.04948245881474303,0.13289162091952514,2020-05-14
24,0.027030588443988462,0.10079376522604554,2020-05-15
25,0.01338269611775493,0.07011014388602982,2020-05-18
26,0.009222810523441491,0.0576114955814768,2020-05-19
27,0.007083756687097479,0.049629678619049176,2020-05-20
28,0.0062853159823215874,0.04697617315211561,2020-05-21
29,0.019986206598791127,0.0842381969381596,2020-05-22
30,0.01850542398215229,0.08125576782614187,2020-05-26
31,0.009929138527049734,0.057299257535533346,2020-05-27
32,0.014935445123494026,0.0744525326269346,2020-05-28
33,0.7055896364193646,0.4782920414913172,2020-05-29
34,0.19158705079999191,0.26681998409436414,2020-06-01
35,0.09643089027260439,0.19013879542747714,2020-06-02
36,0.00825813396299756,0.05445239635214838,2020-06-03
37,0.04595876297206227,0.13546279597483776,2020-06-04
38,0.16436809861865415,0.2496655707924075,2020-06-05
39,0.25098279364437037,0.30669066454373783,2020-06-08
40,0.008689546399679327,0.05544845749740916,2020-06-09
41,0.01581576365822317,0.07109711561720977,2020-06-10
42,0.026667739971549687,0.09828340722994543,2020-06-11
43,0.04224290556868626,0.12236315828683342,2020-06-12
44,0.0343869393213205,0.11119319006122737,2020-06-15
45,0.17827851679113998,0.26249413281024375,2020-06-16
46,0.027852992476852197,0.10100859808327481,2020-06-17
47,0.061476768610213936,0.1350343156735377,2020-06-18
48,0.01391211597279519,0.07107486709037932,2020-06-19
49,0.04305578640798465,0.12984464091322384,2020-06-22
50,0.04738806194033032,0.13415030911249184,2020-06-23
51,0.03195700626576435,0.09533443040742015,2020-06-24
52,0.015454028382629152,0.07530013815750415,2020-06-25
53,0.012316149895665655,0.06208821328312915,2020-06-26
54,0.017156522542715037,0.08012320908100198,2020-06-29
55,0.07533921612370775,0.17062230801406894,2020-06-30
56,0.0875129681950156,0.18623993626921892,2020-07-01
57,0.011714597073518698,0.06503067078760989,2020-07-02
58,0.010425908455644308,0.0551044340962264,2020-07-06
59,0.0062857875780275,0.04334951386277705,2020-07-07
60,0.037905302438393504,0.1209806858965892,2020-07-08
61,0.03848890742868216,0.10803208110592973,2020-07-09
62,0.009234741151062282,0.05115962687163354,2020-07-10
63,0.04614478459054441,0.11782012287940638,2020-07-13
64,0.031803455208376935,0.09636735887906521,2020-07-14
65,0.0804703242042078,0.17525394309486944,2020-07-15
66,0.0069097618069407655,0.04791707650453539,2020-07-16
67,0.037648032436328575,0.1072769875151067,2020-07-17
68,0.023553877656112245,0.09046849192011713,2020-07-20
69,0.007455862838285524,0.04691900730602943,2020-07-21
70,0.007527527698995733,0.04278307693671293,2020-07-22
71,0.00581559618315617,0.038471358158443186,2020-07-23
72,0.005551126891771663,0.03923013250464279,2020-07-24
73,0.005418444087310775,0.03817135730318663,2020-07-27
74,0.006828486587409639,0.04753085208019896,2020-07-28
75,0.12812883362198518,0.21864921415663152,2020-07-29
76,0.0388901627165238,0.09805254546305019,2020-07-30
77,0.03006625331906852,0.10058763239423378,2020-07-31
78,0.020972281960859516,0.08092059102784056,2020-08-03
79,0.030146682772426457,0.09880627571240273,2020-08-04
80,0.055159988691922325,0.11376328139936813,2020-08-05
81,0.17998253701502795,0.26191020736185094,2020-08-06
82,0.04541586074278065,0.12553891562657632,2020-08-07
83,0.011822554061280265,0.05281426405088045,2020-08-10
84,0.06596789381061213,0.1551024902390387,2020-08-11
85,0.02309247532352646,0.08396872187271956,2020-08-12
86,0.007236730585060853,0.0445846789545032,2020-08-13
87,0.02340676398663563,0.08899972622738656,2020-08-14
88,0.010387258168879695,0.0456179887276789,2020-08-17
89,0.03681332982078496,0.11230265328774547,2020-08-18
90,0.011227946118650276,0.05884052100772666,2020-08-19
91,0.06837400012478731,0.1608765668977622,2020-08-20
92,0.28718469550032,0.3343112170258916,2020-08-21
93,0.14880369115940204,0.23932729649608017,2020-08-24
94,0.2995329386460091,0.34170699730164256,2020-08-25
95,0.18992014057280576,0.2693247062642233,2020-08-26
96,0.37205928136671085,0.379671844460388,2020-08-27
97,0.07125794760854469,0.1578705431548294,2020-08-28
98,0.02325709354369791,0.09231293656173341,2020-08-31
99,0.07796392546413251,0.17058220735626656,2020-09-01
100,0.0710025490048323,0.16474194235613526,2020-09-02
101,0.016199879636573763,0.0655863194921408,2020-09-03
102,0.20557138340802122,0.28208861743047553,2020-09-04
103,0.015861465597608607,0.07646031463740527,2020-09-08
104,0.089768591737215,0.18648890192835346,2020-09-09
105,0.0650803565495373,0.15761584503209927,2020-09-10
106,0.1399623686493286,0.2339363795259035,2020-09-11
107,0.0052676673789295286,0.0388260729380127,2020-09-14
108,0.013408100563438087,0.06085619335652141,2020-09-15
109,0.010276686162007831,0.05780498904945928,2020-09-16
110,0.006962267116082356,0.04648658510899744,2020-09-17
111,0.03185990842788199,0.0964117820436863,2020-09-18
112,0.007390689599202767,0.050213534009544605,2020-09-21
113,0.0062005456729979916,0.04034226692917174,2020-09-22
114,0.007894355350721909,0.04665570152460273,2020-09-23
115,0.03474763475503206,0.10068645356278232,2020-09-24
116,0.007782048506764889,0.04798921564920766,2020-09-25
117,0.016203600575615075,0.06055987596513451,2020-09-28
118,0.008881618721288568,0.04694869495203069,2020-09-29
119,0.011791527158889002,0.052314529632601095,2020-09-30
120,0.22111480887713994,0.2940542748494401,2020-10-01
121,0.23122750385177407,0.3003438547702924,2020-10-02
122,0.14476672229075746,0.23946694118303907,2020-10-05
123,0.053899761646797835,0.14530537123275392,2020-10-06
124,0.052909209887035846,0.1433946403023059,2020-10-07
125,0.04146785385230375,0.12114610170839195,2020-10-08
126,0.052979173892141504,0.1373304878385493,2020-10-09
127,0.018962857421070244,0.07762816615495687,2020-10-12
128,0.06593305492812863,0.16025380630261865,2020-10-13
129,0.052535893881152144,0.1417149932308944,2020-10-14
130,0.25552100916708276,0.3052725292906118,2020-10-15
131,0.1309072959074306,0.2265906176548123,2020-10-16
132,0.20684339517963543,0.28523289872363583,2020-10-19
133,0.031103899427836895,0.10967035577215935,2020-10-20
134,0.04475057315370441,0.13297755468148872,2020-10-21
135,0.07788706201126532,0.17604962493912388,2020-10-22
136,0.11767120317591791,0.21306070030289,2020-10-23
137,0.019759257810974075,0.07408377469485071,2020-10-26
138,0.07173273024581069,0.16495365639139217,2020-10-27
139,0.047500294077225884,0.1316963355043728,2020-10-28
140,0.014948971534520909,0.0651861445591905,2020-10-29
141,0.04343564054053195,0.11240011376030855,2020-10-30
142,0.028140510339883722,0.08928835358854115,2020-11-02
143,0.12031249976611086,0.2175472657370424,2020-11-03
144,0.02195220750800853,0.08056043299818187,2020-11-04
145,0.018457424553520577,0.07820289969923677,2020-11-05
146,0.007002008974186614,0.046401808869775206,2020-11-06
147,0.01234603410312824,0.061096554663588105,2020-11-09
148,0.03841973805342042,0.10983937461029272,2020-11-10
149,0.011743978087816602,0.05959010445186758,2020-11-11
150,0.06215763835422511,0.1349807222702713,2020-11-12
151,0.007163539335973275,0.041984086203058775,2020-11-13
152,0.18038693078354026,0.23567653338861724,2020-11-16
153,0.07614914947275932,0.16900179945212634,2020-11-17
154,0.0811047285366033,0.17790556517695955,2020-11-18
155,0.006645844562273485,0.043190923938146664,2020-11-19
156,0.01788966459145022,0.06311648146913418,2020-11-20
157,0.01518293328199825,0.05961596121496936,2020-11-23
158,0.02064958211868489,0.06549588429083252,2020-11-24
159,0.28202163651342926,0.3310023390195219,2020-11-25
160,0.030596835612258743,0.09922892080855718,2020-11-27
161,0.013380013988049246,0.06275392497347167,2020-11-30
162,0.02163804500175053,0.08338766369426824,2020-12-01
163,0.005110423327515513,0.03795897994435716,2020-12-02
164,0.05138161889585179,0.13531346186207002,2020-12-03
165,0.007795739261187349,0.04138975981102089,2020-12-04
166,0.02796942822026003,0.0978691912507413,2020-12-07
167,0.17252343848571297,0.2549021851184234,2020-12-08
168,0.15497108151446293,0.22032119357615537,2020-12-09
169,0.137092076589023,0.2246772706951113,2020-12-10
170,0.03700370056659016,0.11220880229241223,2020-12-11
171,0.008425479272778466,0.043628940655286885,2020-12-14
172,0.0213812720549496,0.06037054714450176,2020-12-15
173,0.043464544193129596,0.0942156465055513,2020-12-16
174,0.06062829908686961,0.14319786489906766,2020-12-17
175,0.07157165913957236,0.16175447415666694,2020-12-18
176,0.013798113481135549,0.06490139373862193,2020-12-21
177,0.3078764974677379,0.3462792039562601,2020-12-22
178,0.1272741753131002,0.2144520048880457,2020-12-23
179,0.020745858339398564,0.08567655786497783,2020-12-24
180,0.06751408342065221,0.14716746564542402,2020-12-28
181,0.29341591136009615,0.33142951095152634,2020-12-29
182,0.14547590069857128,0.2310955217794128,2020-12-30
183,0.06514801761828243,0.15288608241436483,2020-12-31
184,0.12844704806157092,0.2228194859563302,2021-01-04
185,0.1247906134859703,0.21609900965163817,2021-01-05
186,0.00639742456909316,0.04153425455211877,2021-01-06
187,0.07266486449536852,0.13780086712431808,2021-01-07
188,0.006703933008496131,0.0416084502517097,2021-01-08
189,0.08584150780458918,0.17560162559795406,2021-01-11
190,0.039947921439621836,0.11640023061583996,2021-01-12
191,0.12128759260740318,0.2176538849864295,2021-01-13
192,0.16635817266332506,0.2535781406081034,2021-01-14
193,0.04492473117645194,0.13260228500699744,2021-01-15
194,0.025906253034743438,0.09132055487954893,2021-01-19
195,0.018986176097283397,0.07929677275161245,2021-01-20
196,0.03208651838750055,0.09913428905795818,2021-01-21
197,0.053862213775440884,0.13539759406665558,2021-01-22
198,0.02370100864937933,0.07844607502682478,2021-01-25
199,0.02981066526777379,0.0975929048794106,2021-01-26
200,0.11846410463453672,0.18306192038195984,2021-01-27
201,0.07255566978931545,0.14085455334273705,2021-01-28
202,0.12447765337404652,0.1928728575504976,2021-01-29
203,0.036976283755915725,0.0923798611801603,2021-02-01
204,0.07508200271194494,0.16362319130234043,2021-02-02
205,0.05318204715733964,0.13719140389766016,2021-02-03
206,0.00919525974263954,0.0525734296645394,2021-02-04
207,0.026547845025278533,0.08282309118993857,2021-02-05
208,0.04152605875360876,0.11583790190782203,2021-02-08
209,0.07515563222570926,0.1635025388365469,2021-02-09
210,0.14818494717519545,0.23108408083922546,2021-02-10
211,0.1200560910509002,0.20922348551230788,2021-02-11
212,0.36551297494869134,0.37170853364156475,2021-02-12
213,0.1471107636502606,0.23425326203819785,2021-02-16
214,0.008964703948417595,0.0425148490002749,2021-02-17
215,0.032579415918038604,0.10562026397610244,2021-02-18
216,0.14874855381026883,0.23789527009092157,2021-02-19
217,0.08986468592820936,0.1821530708055867,2021-02-22
218,0.1600330655735096,0.2517166354070433,2021-02-23
219,0.01402812830043265,0.05118983012640552,2021-02-24
220,0.01897103161397275,0.0655896144548196,2021-02-25
221,0.14099210542091364,0.20157669335462067,2021-02-26
222,0.020451557313654556,0.07905293196228286,2021-03-01
223,0.0854572799369707,0.13549549307153583,2021-03-02
224,0.027216139229018426,0.07810525355846898,2021-03-03
225,0.009802416718264985,0.050802134874866726,2021-03-04
226,0.09111849454342777,0.18336266583244495,2021-03-05
227,0.009741699248797761,0.05387967554190403,2021-03-08
228,0.008223907022399602,0.04882413706865133,2021-03-09
229,0.08806987777931724,0.17750613784452463,2021-03-10
230,0.014074384790490314,0.0652158461258695,2021-03-11
231,0.04070859098941349,0.1158557537243213,2021-03-12
232,0.011094804578162238,0.05394939850471642,2021-03-15
233,0.08882553569485503,0.17351674907867176,2021-03-16
234,0.01602434036953419,0.06954548882517461,2021-03-17
235,0.03901339530919347,0.08340921174626328,2021-03-18
236,0.05384206489928666,0.1022824620714802,2021-03-19
237,0.03397322598253912,0.06838152416604944,2021-03-22
238,0.06195951643566395,0.10271324985146721,2021-03-23
239,0.04631608922870254,0.08849458610375335,2021-03-24
240,0.05877332351334487,0.10754055599916364,2021-03-25
241,0.008095736983698682,0.045227059373506504,2021-03-26
242,0.05042316390700957,0.08804081841375734,2021-03-29
243,0.016074722180032402,0.04783517292518778,2021-03-30
244,0.07485114161776886,0.15890376168517348,2021-03-31
245,0.00980722149410198,0.04169996935919495,2021-04-01
246,0.1625283585555379,0.2342304221844002,2021-04-05
247,0.02514417219984104,0.08473835703733452,2021-04-06
248,0.04886855167500803,0.1238689942427944,2021-04-07
249,0.07086408423557058,0.15057232405924906,2021-04-08
250,0.047357164106210645,0.12079810728648115,2021-04-09
251,0.024755222147608537,0.08353373223056164,2021-04-12
252,0.03594685464986658,0.10469044668868875,2021-04-13
253,0.008305733712171325,0.04167989880121729,2021-04-14
254,0.05685179204300887,0.09513112578639558,2021-04-15
255,0.009188052393076218,0.04262413900667391,2021-04-16
256,0.05846085070568532,0.13700663977436942,2021-04-19
257,0.014873809365708816,0.04629158090331564,2021-04-20
258,0.009675617516737874,0.049121959716132015,2021-04-21
259,0.07622640857911703,0.11814292125593864,2021-04-22
260,0.03058388185399175,0.0973986097374688,2021-04-23
261,0.010623960781525858,0.040278534467725106,2021-04-26
262,0.00847103779946424,0.047618300104774344,2021-04-27
263,0.07222680728737012,0.15294380820136239,2021-04-28
