model,h,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,42,3.8414270877838135,3.899384021759033,3.9610092639923096,-0.0463239212401616
state_free,1,42,3.8490564823150635,3.9084274768829346,3.9669346809387207,-0.04039850429375047
state_cond,2,42,3.822789430618286,3.9179203510284424,3.9889700412750244,-0.01836314395744676
state_free,2,42,3.8197617530822754,3.926159381866455,3.9797346591949463,-0.027598526037524884
state_cond,5,42,3.8299598693847656,3.9297380447387695,3.9852728843688965,-0.02206030086357469
state_free,5,42,3.863867998123169,3.9422264099121094,4.001569747924805,-0.005763437307666486
state_cond,10,42,3.86535906791687,3.9646663665771484,4.012789249420166,0.005456064187694842
state_free,10,42,3.8488337993621826,3.968445301055908,4.017434597015381,0.010101411782909686
