t,dobrushin,row_hetero,row_entropy
92,0.04751060949638486,0.01180690256282938,4.005298826740476
93,0.04781354358419776,0.011989364620009657,4.005963230028943
94,0.04866234166547656,0.012241659233164707,4.005405329378655
95,0.04692995408549905,0.011675663436026084,4.004842138206075
96,0.04806835623458028,0.012020760765205129,4.00598113720824
97,0.048312128987163305,0.01213734788813876,4.0057674942718355
98,0.043222606647759676,0.010638926116755916,3.9939603063047637
99,0.04856198141351342,0.012183437695858454,4.005746595574792
100,0.04811930796131492,0.012082034809144859,4.0059159106586195
101,0.048596099484711885,0.012241575951603327,4.00515812883624
102,0.04778646118938923,0.011973143114962361,4.005949848360373
103,0.04558344604447484,0.0112960231882404,4.001519236311109
104,0.047079735435545444,0.011723347154982163,4.004886422369076
105,0.04422856122255325,0.010903861778803947,3.996642404277412
106,0.04739675857126713,0.011770788583942133,4.0048354457756306
107,0.048027054872363806,0.011950091296424367,4.005542720317166
108,0.047924951650202274,0.011935585718413796,4.005578146006149
109,0.04863340361043811,0.012174481378009023,4.005945647283316
110,0.049202147871255875,0.01236760798302363,4.0050723609537915
111,0.04806919535622001,0.01200975560291548,4.005858123990108
112,0.04905150132253766,0.012283921893999633,4.005738165313829
113,0.02786818379536271,0.006542390472998824,3.8733009096828948
114,0.03274832060560584,0.007890357222621288,3.936880833496291
115,0.04718321980908513,0.011592582511630926,4.002116854711774
116,0.049025277607142925,0.012197699450483226,4.005931831339924
117,0.047739810310304165,0.011812066853121675,4.004638823993667
118,0.04702407866716385,0.01168187874548062,4.003673137290286
119,0.040753308683633804,0.009958388339665402,3.98130896425943
120,0.048018967267125845,0.011881456601273531,4.0046506085674345
121,0.04915264202281833,0.012288576484930636,4.005915244054497
122,0.03079464554321021,0.008133488314646463,3.851246018954239
123,0.030453447019681334,0.00809843897402462,3.851675238523427
124,0.03097334282938391,0.008200758653112785,3.854451572640117
125,0.03521335788536817,0.009315627318201743,3.882128507659599
126,0.03958597616292536,0.01032131163321862,3.9034799963653346
127,0.03331314935348928,0.00884187515411112,3.87261558095234
128,0.02966300817206502,0.007953632702135328,3.850482324840858
129,0.028665726946201175,0.0076994719514497855,3.843072449473896
130,0.02868087898241356,0.007692428980013262,3.8425565412404463
131,0.029041489877272397,0.007800712642300661,3.846337851295431
132,0.027205884805880487,0.007280425491871356,3.8291937216012135
133,0.028082238568458706,0.007557714700868184,3.8388883978494976
134,0.027222010889090598,0.007292920811280533,3.829871420321612
135,0.028984796022996306,0.007759929287579751,3.8447842432050265
136,0.02899620123207569,0.007789561500293062,3.846135473229003
137,0.0305058432277292,0.008159610424159401,3.8562909181193095
138,0.029647445131558925,0.007947729875158004,3.850488901709406
139,0.03095673059578985,0.00827234661730276,3.858938656913953
140,0.028057020448613912,0.007484061203611644,3.8348171463392875
141,0.028702322451863438,0.007708794717999921,3.843666050367491
142,0.030539346858859062,0.00806469713692061,3.8519675983433475
143,0.02975896908901632,0.007979586395287654,3.8522744717742112
144,0.029359995503909886,0.007879312019418888,3.8492366725488387
145,0.031195904477499425,0.008361203979813691,3.86233655181389
146,0.027971318864729255,0.0075103387950765915,3.8375863620521464
147,0.02771272516110912,0.007464846100670722,3.8366751306018703
148,0.02709722105646506,0.007232706568843563,3.8286752611409547
149,0.028287770226597786,0.00760575155476704,3.8414477777856235
150,0.02864043030422181,0.007681220323976242,3.8436552573393756
151,0.02774985326686874,0.0074656294015164075,3.837138969375007
152,0.027827077778056264,0.007494933858846223,3.838316467287666
153,0.027651239652186632,0.007448365619117613,3.837010855425925
154,0.027528901351615787,0.0074049937991136905,3.835824820207189
155,0.02766916179098189,0.007430466564735931,3.8362931594393546
156,0.027592440193984658,0.007411976174376152,3.8359305879569576
157,0.029527125414460897,0.007904205302102648,3.8508583430732783
158,0.028498774685431272,0.007620971870956698,3.8419425042538067
159,0.028371358872391284,0.007600603571870311,3.842001664656808
160,0.02945074567105621,0.00791516171765172,3.8523594212007155
161,0.02900456718634814,0.007768249824041068,3.847449813518505
162,0.031357974046841264,0.008371443418403367,3.8642802576207367
163,0.028194237500429153,0.007603547463635679,3.8434358916507945
164,0.028597321710549295,0.0076796883721882946,3.845095782126647
165,0.03535798948723823,0.00940917417820957,3.8884563818856193
166,0.03026238887105137,0.008071252449199257,3.855356931798707
167,0.034575712285004556,0.009207558575766757,3.883753474662807
168,0.029185863269958645,0.007838785631491204,3.849751612887664
169,0.028437916713301092,0.0076321480984671,3.843132723681239
170,0.04168595909141004,0.010907447751868605,3.9177747760979544
171,0.02909411012660712,0.0077809496072469035,3.846625667334966
172,0.02786736306734383,0.007479684364430054,3.8375171718499375
173,0.02949503343552351,0.007879806751140741,3.8496764292591914
174,0.028422414849046618,0.007609086722270382,3.841628497861809
175,0.03066692955326289,0.008203535827867661,3.859531913897279
176,0.037362994509749115,0.009900972356405172,3.8983561053567963
177,0.028915110509842634,0.007725133655611614,3.844298236733949
178,0.028053078101947904,0.00752608186733103,3.8390572147834288
179,0.036720139207318425,0.00973932397856004,3.8952503916170995
180,0.03211307746823877,0.00849298840382384,3.8657336729298715
181,0.030556357698515058,0.0081750829299592,3.8587015914734644
182,0.031134789460338652,0.008304013180160764,3.8619520206998232
183,0.02862497780006379,0.007635400619323331,3.842211043308245
184,0.031089628231711686,0.00829086393033239,3.862359334535426
185,0.03157351806294173,0.00840731636646144,3.865485589644774
186,0.03672071034088731,0.009527629183335638,3.8981310244849503
187,0.0412810726556927,0.010641929889975824,3.922590204548188
188,0.0378183436114341,0.009813135926790461,3.9049985982004967
189,0.043508954579010606,0.011146773932884237,3.9324008242266144
190,0.048121183877810836,0.01216556660718087,3.9530704908388588
191,0.040839387220330536,0.010543011627018904,3.919967669159992
192,0.03596144064795226,0.009351517340820596,3.8937482735792783
193,0.036248562624678016,0.009416039145053035,3.8952392080210245
194,0.03925871243700385,0.010149857320788281,3.912184454119977
195,0.03680575708858669,0.009558627099388275,3.8990316789168835
196,0.03470642969477922,0.009059759961623034,3.8880057353097186
197,0.0354996946407482,0.00926412368767114,3.8933461280521797
198,0.03430171881336719,0.00896740827446032,3.8860931189450514
199,0.03808137308806181,0.009861053971366749,3.9068763409413143
200,0.03765029413625598,0.009769700343410175,3.9049202851203884
201,0.03807804989628494,0.009858298945783163,3.906758274449515
202,0.04062022443395108,0.010481984916484917,3.9199849997294876
203,0.03857909014914185,0.009998866773966185,3.909241703867872
204,0.03710821201093495,0.009650564744993291,3.9016663991933886
205,0.04115279181860387,0.010621045380579903,3.921735424611061
206,0.03639663592912257,0.009435440964294403,3.893862247384742
207,0.04226754163391888,0.01084025857455853,3.9264917932888372
208,0.05673144897446036,0.013947719493598649,3.9982732331966995
209,0.056264912243932486,0.013759940794295936,4.003649234663973
210,0.049251515651121736,0.012416719200296534,3.9631044954077503
211,0.05525731109082699,0.013612915005422,3.9920111495480066
212,0.050655185244977474,0.01272277607510387,3.9704832841539024
213,0.05417170678265393,0.013478277995868865,3.9860237149405537
214,0.04312024055980146,0.010995203030831886,3.933292056056453
215,0.045344869839027524,0.011566565624165415,3.946183483679048
216,0.03777311777230352,0.009767766140859186,3.9074459424219996
217,0.039519312558695674,0.01017002342786226,3.9161902617723534
218,0.03897160186897963,0.010046394100657316,3.913974881416292
219,0.03425297362264246,0.008960124877083933,3.8902442971311926
220,0.04064927902072668,0.010476231665322275,3.924079609158223
221,0.03871598420664668,0.009979846281617228,3.9124085871759053
222,0.045708542224019766,0.011565240115391385,3.946593107713363
223,0.04340618452988565,0.011027002734404923,3.9356394423414347
224,0.04215263668447733,0.010796672206447281,3.932734089050203
225,0.03938800224568695,0.010113415556179003,3.9162718818587465
226,0.04026569006964564,0.010334027804095636,3.923019087764578
227,0.04231269983574748,0.010802760414515783,3.933542172128272
228,0.04195027705281973,0.01069737466315579,3.9313010241345223
229,0.03847194672562182,0.009920372429651894,3.9154698083594766
230,0.0405405517667532,0.010439511064615615,3.9286055873314707
231,0.04038883012253791,0.010370114186828837,3.926003049858442
232,0.0449811986181885,0.011430194006561731,3.948839436827339
233,0.03972868958953768,0.01019110713335952,3.9209937563217845
234,0.04718682751990855,0.011993422727680668,3.962206809741975
235,0.0430748478975147,0.010967804923628517,3.9387202752771393
236,0.03688284568488598,0.00954254151663746,3.906538476886099
237,0.03638722561299801,0.009443450858189352,3.905863887213347
238,0.03813232097309083,0.009846225253585413,3.915381250780203
239,0.03582924965303391,0.009315909747103298,3.9033704521542227
240,0.0335302276071161,0.00872715690960286,3.8897073042512242
241,0.03641851688735187,0.009474939400461888,3.908309402390617
242,0.04019542085006833,0.010349554954541955,3.9272495468969075
243,0.03720534162130207,0.009627231012603349,3.9098843821489786
244,0.04109107865951955,0.010498362507746377,3.92913649369481
245,0.03939354699105024,0.010148492207756949,3.9232431687823253
246,0.04000019887462258,0.010311742215056712,3.9270802517331225
247,0.0370763469254598,0.009606171520395512,3.910375207039151
248,0.033282640972174704,0.008852863535661289,3.895153066125522
249,0.033550802152603865,0.008916589771224944,3.896527861718476
250,0.03290419653058052,0.00876980471042195,3.892747868485024
251,0.041321213357150555,0.010700529281626948,3.937862130606727
252,0.043165529146790504,0.01112531344484701,3.9455804982936695
253,0.05363006703555584,0.013308982735480925,3.994669618400427
254,0.03826845285948366,0.010005821916039544,3.9198740632772844
255,0.03749548515770584,0.009823781904460304,3.917260119133798
256,0.03620276227593422,0.009526403958717932,3.9092431325288466
257,0.032531639910303056,0.008673334146633443,3.8901112061321244
258,0.03224485064856708,0.008611614310875636,3.887359042412144
259,0.03298371541313827,0.008787098528679323,3.8918388812242637
260,0.03326096944510937,0.008853838202835184,3.8947285286031486
261,0.03231643722392619,0.008634231028049832,3.890428428559686
262,0.03593871125485748,0.00947131863591396,3.910991393528514
263,0.03892056364566088,0.010148143255926343,3.9258477984221583
264,0.034114170470274985,0.00904500154286046,3.8991388755653063
265,0.03281936107669026,0.008743583588305898,3.892859396273007
266,0.031038218992762268,0.00833553303039385,3.878298669268802
267,0.032947639352642,0.008782904172905717,3.8952096205869107
268,0.030576506513170898,0.008230128943738261,3.8810405175531226
269,0.03567111701704562,0.009409905955672064,3.9094812847266325
270,0.03082854044623673,0.008287211525119114,3.8799594821452867
271,0.03190621011890471,0.008541863467795178,3.8892243936589725
272,0.03401950211264193,0.009037892528737485,3.8992324546061607
273,0.032677148818038404,0.008729999801708441,3.8919754304418777
274,0.03292106802109629,0.008789608082404792,3.8947702457886995
275,0.03547598060686141,0.009383469735043318,3.910566954422526
276,0.03482499613892287,0.009232148431987825,3.907274734170863
277,0.031248820829205215,0.008404154924562935,3.886047491916157
278,0.03127189306542277,0.008411216685667584,3.887630668283817
279,0.030728890793398023,0.00828532752696964,3.8845466524567507
280,0.035568493767641485,0.009405633583445391,3.912111181542237
281,0.031455385498702526,0.008451588852142896,3.888353268079147
282,0.03310792555566877,0.008834768255062476,3.8974133699359603
283,0.03383844206109643,0.009016672980748996,3.897961804231058
284,0.03784825117327273,0.009931304546305126,3.9264857171893475
285,0.03024519351311028,0.008178262881031542,3.8816745443474656
286,0.034938817261718214,0.009266944614831697,3.9103407589663304
287,0.03129898977931589,0.008422653952782804,3.889668365224333
288,0.0350526652764529,0.009292536014565565,3.909886680026158
289,0.031441780272871256,0.008455410401841707,3.8888793957733547
290,0.032912423950619996,0.00879481069050629,3.898073267448783
291,0.02985613269265741,0.008083724586437347,3.879668020116371
292,0.030134321888908744,0.008146695983956759,3.880920726890987
293,0.034439776092767715,0.009147018501033336,3.905159041218387
294,0.034063082304783165,0.009058013930916787,3.9034171776809874
295,0.041638733353465796,0.010781391125849702,3.942445812334265
296,0.03588946221861988,0.009474752218735338,3.912775383228918
297,0.05335155641660094,0.013223766699834705,3.996717370672195
298,0.03934533870778978,0.010258591833276681,3.9272359583916296
299,0.03547153261024505,0.009371088576732009,3.90853838278957
300,0.0353798569412902,0.009347946139880353,3.9078873321877783
301,0.035819055628962815,0.009448762985905915,3.909502446179708
302,0.03219015581998974,0.008610780336125832,3.8882953034981584
303,0.03180277510546148,0.008518914247608998,3.88919689710131
304,0.030386729980818927,0.008189419322562489,3.879159168068967
305,0.03874434716999531,0.010118220971665197,3.9268021961224897
306,0.038661027094349265,0.010099747631799192,3.924781170546851
307,0.03393528948072344,0.009017206957996494,3.9003559789852313
308,0.03888060036115348,0.010146519971967546,3.926976041710004
309,0.03285510232672095,0.00876092276604915,3.8933474924947458
310,0.03359009022824466,0.00893016295940286,3.8981472126208248
311,0.0420168018899858,0.010925676256907407,3.96974732889689
312,0.041733896592631936,0.01085574432630531,3.9671205460753036
313,0.04186751204542816,0.010896557703401004,3.968868087916982
314,0.045809844974428415,0.011594434408627776,4.002402189196153
315,0.04150407621636987,0.010694367731121755,3.9588656985090407
316,0.04209522437304258,0.01098048500465825,3.97168563957967
317,0.043350661639124155,0.01125406581525901,3.979358803637155
318,0.04019919573329389,0.010434004184648847,3.953293094024091
319,0.04418338043615222,0.011461205106943545,3.987038325606748
320,0.04250833508558571,0.010823170385113368,3.958438435959566
321,0.04136017174459994,0.010684565194139276,3.963430216130573
322,0.039572251960635185,0.010339503629942133,3.955948682407278
323,0.041372931096702814,0.010809717290667873,3.969737550298006
324,0.039902926655486226,0.010470536050483936,3.9602519124316915
325,0.04120679013431072,0.010707184988754465,3.9649761194385404
326,0.04147469694726169,0.010817537005514107,3.9688434248389672
327,0.03877978469245136,0.01008760414936075,3.9475306866493067
328,0.03898857533931732,0.010216037274310082,3.9524129537906494
329,0.03857568954117596,0.010107571566759637,3.9496735071474705
330,0.03802043688483536,0.009890168243297925,3.9435194555707707
331,0.03944899910129607,0.010354845295738591,3.9563486789221343
332,0.03773762076161802,0.009717950626254484,3.9372298139668622
333,0.039652576204389334,0.01039507018828683,3.957182307882097
334,0.03865702357143164,0.010156766519966451,3.9508310838038154
335,0.038119853008538485,0.009873636694694007,3.942177046767174
336,0.03848352679051459,0.010014895634468557,3.946616697879692
337,0.04500560322776437,0.011286299260527597,4.005446010157684
338,0.04457611404359341,0.01147953282903742,3.9860684048747776
339,0.03916727309115231,0.010180311585754557,3.9478749414594554
340,0.03937049233354628,0.010325114659162282,3.954044993023522
341,0.03835378889925778,0.009877540531445935,3.9397305835042498
342,0.03855841909535229,0.010107612398512636,3.949014141359368
343,0.039982933551073074,0.0104749775422668,3.9591934921607512
344,0.037891319720074534,0.009875258204436263,3.9426945280886923
345,0.04187466041184962,0.010995766428308655,3.9739314785219975
346,0.045920625794678926,0.011606491053545916,4.002711029632966
347,0.04059622623026371,0.010535475546462768,3.955722464334829
348,0.041597447358071804,0.010855973587506246,3.9669540226762594
349,0.038044148590415716,0.009923919533012492,3.9422943615913213
350,0.039364890893921256,0.010315190637578266,3.9519251610822916
351,0.039024469908326864,0.010121888591459504,3.945662426819505
352,0.040480036521330476,0.010491668166097265,3.9559337458547437
353,0.03993173874914646,0.010250743046741595,3.9477595010386053
354,0.04076863802038133,0.010608263363942555,3.9633339112804093
355,0.0389009069185704,0.010158375808373345,3.951041961101209
356,0.04135019727982581,0.010755497723291017,3.967095246387913
357,0.04017794970422983,0.010525266517279827,3.9616392202158033
358,0.04193589580245316,0.010899329617594428,3.971295826600224
359,0.03892927314154804,0.009942863379865384,3.9407893107869416
360,0.03920949902385473,0.010305377254921078,3.957195170897077
361,0.03862652531825006,0.01016958833167248,3.9527749137102073
362,0.039212128380313516,0.0102803728408384,3.954896983473662
363,0.04224469140172005,0.010940153818100892,3.9726890072116463
364,0.03813869063742459,0.00989183201250755,3.9433249904011967
365,0.039534215815365314,0.010284196721195472,3.95312471983403
366,0.03950384049676359,0.010131255560789747,3.9472080940738588
367,0.04376591881737113,0.011116473746771363,3.9780344756723203
368,0.040570237673819065,0.010525763349024334,3.9637915491932243
369,0.038099516183137894,0.009712461541447575,3.939273657807525
370,0.0399253258947283,0.010341756792130695,3.958337283964159
371,0.041114297695457935,0.010669029460160018,3.9703526603937562
372,0.030726444791071117,0.00791858560829,3.8765883180572662
373,0.03284982230979949,0.008631294480640981,3.8970463572350096
374,0.0320741580799222,0.008377287953132482,3.8899097150410946
375,0.0322824427857995,0.008438778141833315,3.8909915312362564
376,0.030793198850005865,0.007935779529344603,3.875996690953154
377,0.037618380039930344,0.010041522623513283,3.929254619636537
378,0.033541201963089406,0.008874897543585511,3.9020895469445267
379,0.03270646999590099,0.008580051255428078,3.893839423302508
380,0.03066399577073753,0.007939273946187913,3.87665600985424
381,0.030749777448363602,0.007996901865383791,3.8792892661933984
382,0.029578808113001287,0.00761459037467135,3.867492658755473
383,0.030515714432112873,0.007806565629958052,3.8710626293010186
384,0.0316542818909511,0.008300038852324389,3.8893127707776607
385,0.0311338915489614,0.00811069477694454,3.883170958478223
386,0.029761654208414257,0.007709194240175965,3.8718590794880567
387,0.029680713079869747,0.007631032276892351,3.868113941800324
388,0.029118071077391505,0.007432131157711349,3.8611184957365787
389,0.029594942345283926,0.007627207145050971,3.86967865900906
390,0.030908033717423677,0.008054309088881018,3.8826649902408135
391,0.03004165377933532,0.007687192802671782,3.869121247756571
392,0.028368269675411284,0.007260751437320552,3.8586599534461126
393,0.03167073428630829,0.008248504011669143,3.887929584928559
394,0.030315840616822243,0.00784576336197831,3.8764488260447973
395,0.03306706214789301,0.00876993032404369,3.9017825002315347
396,0.031075794831849635,0.008122197412242894,3.8841833291514885
397,0.028846818720921874,0.007365454227729428,3.8591510349575775
398,0.02909924474079162,0.00747820787015763,3.864533311472448
399,0.03138230799231678,0.008199356026439505,3.885686263545218
400,0.03400257101748139,0.009084704695175392,3.9079223345693332
401,0.031211854540742934,0.008104510662249393,3.880965132520683
402,0.03090079256799072,0.008029189169005514,3.8792441941640403
403,0.028511726413853467,0.007287102212709209,3.856118975029009
404,0.029350246535614133,0.007566120905914541,3.8664909160762515
405,0.02965987764764577,0.0076707487833382005,3.8700564319118542
406,0.030292174429632723,0.007817115459860826,3.8731608668255477
407,0.029295687680132687,0.007574375161763142,3.8676568359558954
408,0.03107324056327343,0.008108937368894417,3.8823228257945557
409,0.029339342028833926,0.007557421875960799,3.8660350459156647
410,0.03189217846374959,0.008342918571592733,3.8885514907452925
411,0.028762292116880417,0.007361648732526636,3.858996604943024
412,0.03695431281812489,0.009988596685770084,3.929486703017229
413,0.02980386558920145,0.007673480138903867,3.868026104191261
414,0.034371155546978116,0.009237940535294238,3.9110363380440236
415,0.03191317664459348,0.008340638305879,3.886654225319069
416,0.029468846856616437,0.007539293976964723,3.861928739206042
417,0.03000228852033615,0.00769800221083391,3.8678675018964355
418,0.030459052650257945,0.007876201090481295,3.8749595879718868
419,0.030224804650060833,0.00783876760107048,3.8749272346539265
420,0.032552751479670405,0.00845113362119806,3.889358081979649
421,0.028789390926249325,0.007339914685416252,3.857587922908752
422,0.029635865706950426,0.0075829890225810135,3.8660757158399828
423,0.03116559679619968,0.008028815572717625,3.8799640186312505
424,0.029556266264989972,0.007585790350105024,3.868358019743865
425,0.0293198733124882,0.007555153591225946,3.8689226302839033
426,0.030888803536072373,0.008044464087665633,3.8831692802400424
427,0.03003857599105686,0.007780653664447142,3.875255705853125
428,0.030053828726522624,0.007666935161953974,3.8683001962777315
429,0.029590921592898667,0.007604840955374016,3.8697749318336188
430,0.0300856523681432,0.00775004485653406,3.8741230194950993
431,0.029582332354038954,0.007537965608842245,3.8656984218320853
432,0.028944273246452212,0.007395662865460371,3.8638334417189277
433,0.031905548297800124,0.008352212140944972,3.893111032340279
434,0.030345253879204392,0.007776593478076687,3.874004541704138
435,0.037972973892465234,0.009849118887249268,3.937459921689225
436,0.03709741169586778,0.009670921860682944,3.9336992297267956
437,0.036887333961203694,0.009512901269463879,3.927476189006133
438,0.04052539146505296,0.010442995710254518,3.9511929459167416
439,0.04369338299147785,0.011209576800214723,3.9691981075874367
440,0.03979352884925902,0.010270783229596186,3.9461897604894896
441,0.036434498499147594,0.009268337847690038,3.9185951376000303
442,0.037952928338199854,0.009844895300176308,3.9380066242523686
443,0.03690187679603696,0.009545814173189478,3.9299082964098475
444,0.03674178756773472,0.00952444767221959,3.9297655139438223
445,0.038086703047156334,0.00979017291519076,3.9342483585905943
446,0.036949512315914035,0.009606095039683961,3.9336114293412328
447,0.03684749675448984,0.009394974722950295,3.924995070939323
448,0.03952666302211583,0.010167931581562015,3.947305125589999
449,0.037517132703214884,0.009669856530824293,3.9347961151072792
450,0.037071554688736796,0.009604664319994474,3.9347186757160864
451,0.03699447400867939,0.009620316332262574,3.9354545366573994
452,0.037697337567806244,0.009808352181016897,3.940522091088981
453,0.036154926754534245,0.009292239526142476,3.9259178497457436
454,0.03585683763958514,0.00916976807607645,3.9221715319479675
455,0.03612552140839398,0.00933261026662809,3.9279653174200537
456,0.03708240995183587,0.009656355471698323,3.936584084877656
457,0.04484884976409376,0.011561875569599646,3.9822742078134605
458,0.04399666888639331,0.011293291078522952,3.972617685277158
459,0.03978201490826905,0.010251863951158242,3.9465767789537387
460,0.037615477573126554,0.009761526195413938,3.935276808694038
461,0.03718655277043581,0.009641272750266073,3.9307809918702605
462,0.04002014501020312,0.010346349524114569,3.9487223279125296
463,0.0402101909276098,0.010299264131308305,3.944565862508703
464,0.03781751403585076,0.00978219726590145,3.9346928064713285
465,0.038338063983246684,0.009941041542323751,3.9393854762014837
466,0.036785085569135845,0.009452286728435143,3.9258148333587894
467,0.04023273498751223,0.010348792059930285,3.9493397804968153
468,0.0369897335767746,0.009623655674960275,3.932792248271973
469,0.03533424192573875,0.009125333199722798,3.9208827583121133
470,0.04043292859569192,0.01042053052961124,3.9511271826552976
471,0.037655046908184886,0.009514725937191335,3.921210221606926
472,0.04055331088602543,0.010294580965393822,3.9454516418632464
473,0.043801927007734776,0.011049857878311213,3.9687498753591353
474,0.04240744817070663,0.01078039763670929,3.962745648374667
475,0.04199584387242794,0.010589265524212159,3.95598551435502
476,0.04276324203237891,0.010951451222515769,3.9710246641039397
477,0.04146537324413657,0.010635479549667249,3.962104964454933
478,0.0396743412129581,0.010210250745141747,3.9507232185303565
479,0.0375951521564275,0.009609913917866721,3.9332720317966756
480,0.03806619276292622,0.00984414787837602,3.942830787086683
481,0.038609427167102695,0.009891990395984063,3.940948556105648
482,0.04189341934397817,0.01076465743415133,3.9667674360606333
483,0.04026493732817471,0.01036943204337198,3.956065071651137
484,0.04557956964708865,0.01138889102973922,3.9767588625567125
485,0.037519237492233515,0.009620225317588058,3.935973507267467
486,0.038915687473490834,0.01003275806435481,3.948578003609877
487,0.03942262637428939,0.010141377519464954,3.9508004809856274
488,0.03688747505657375,0.009348426963694971,3.9268794739038317
