t,dobrushin,row_hetero,RV_t,VIX_t
42,0.0457636583596468,0.0110460600981909,0.0003306779077554,16.92
43,0.0475924126803875,0.0115449216756154,0.00032274367716,16.84
44,0.0437403810210526,0.0104856150644997,0.0003209485549786,14.99
45,0.0431834706105291,0.0103279894581597,0.0003453500898973,14.44
46,0.0429380936548113,0.0102147439795762,0.000345470108735,14.02
47,0.0469049913808703,0.0113624718736367,0.0003408696382833,13.79
48,0.0466782399453222,0.0113032477936058,0.0002458562997151,14.17
49,0.0466876602731645,0.0113064122928764,0.0002512558657538,14.94
50,0.0460691424086689,0.0111396816449384,0.0002435026013139,14.74
51,0.0478956024162471,0.0116424781643481,0.0002437633785051,15.24
52,0.0452795419842004,0.0109099973620288,0.0002201685949416,13.82
53,0.0484590022824704,0.0117855399727871,9.974128567935262e-05,13.56
54,0.0454120528884232,0.0109533204079326,0.000101275798576,13.95
55,0.0475355619564652,0.0115077015351165,0.0001066713643918,13.1
56,0.046172265894711,0.0111674852794669,0.0001151656165998,14.12
57,0.0451497277244925,0.0108925785919532,0.0001189981109165,15.42
58,0.0486121932044625,0.0118182285855013,0.0001317734774838,14.09
59,0.0402062172070145,0.0096133315697412,0.000132954413912,16.16
60,0.0488226758316159,0.0121158411450408,0.0001335119436549,15.36
61,0.047581716440618,0.0117403326643888,0.0001430494796384,16.26
62,0.0485111400485038,0.0120061582669314,0.0002268623494779,14.85
63,0.042645055335015,0.0103243757020493,0.0002322668922883,13.84
64,0.045259780716151,0.0110941197823494,0.0002395282623144,13.72
65,0.0439122738316655,0.0107861102034999,0.0002387103273447,13.62
66,0.0482470174320042,0.0120060856363137,0.0002128275968915,13.35
67,0.0475229653529822,0.0117646080796114,0.0002194514263097,13.24
68,0.0486105135641992,0.0121374262960922,0.0002255513181425,13.28
69,0.0458995467051863,0.0113711336433185,0.0002228164041605,13.95
70,0.0484509761445224,0.0121139517442796,0.0002209292601897,13.22
71,0.0478255567140877,0.0119515373161445,0.000219928001797,14.08
72,0.0485486383549869,0.0121493204029571,0.0002149246530315,13.96
73,0.0475316867232322,0.0118270797009018,0.0002184196376792,13.77
74,0.0471471110358834,0.0117407354692417,0.000216424657857,15.22
75,0.0463002403266727,0.0114665070498481,0.000215277842421,15.7
76,0.0491015957668423,0.012345107185093,0.0002299795275371,14.68
77,0.0434865369461476,0.0107044315448513,0.0002328760656012,15.6
78,0.0452187582850456,0.0111679218314362,0.0002344137803186,16.05
79,0.0476215835660696,0.0118408358953767,0.0001953564216885,15.91
80,0.049251202493906,0.012344757184035,0.0001990495511848,14.72
81,0.0482090557925403,0.0120411379438407,0.0002033861106838,14.57
82,0.0494936355389654,0.0124184974497466,0.0001926733671555,13.63
83,0.048359059728682,0.0120853797240991,0.0001076086100531,14.69
84,0.0486422190442681,0.0121604855852797,0.0001023935804803,14.41
85,0.0466799288988113,0.0115665451984112,9.968079001530908e-05,15.04
86,0.0493394532240927,0.0123688666469822,0.0001699932112865,14.68
87,0.0484218820929527,0.0120378830191061,0.000163014835563,15.57
88,0.0460668285377323,0.0114135434343056,0.0001524223269258,15.95
89,0.0484482035972178,0.0121264854214006,0.0001477234571865,16.33
90,0.0487055485136806,0.0122314450202465,0.0001602536941179,15.2
91,0.048972263932228,0.0122818125650186,0.0001680180619911,15.82
92,0.0475106094963848,0.0118069025628293,0.0001709821248023,14.42
93,0.0478135435841977,0.0119893646200096,0.0001721530357944,13.9
94,0.0486623416654765,0.0122416592331647,0.0001686358624158,13.43
95,0.046929954085499,0.011675663436026,0.0001666703004395,13.12
96,0.0480683562345802,0.0120207607652051,0.0001637874010523,14.19
97,0.0483121289871633,0.0121373478881387,0.0001607608823847,14.2
98,0.0432226066477596,0.0106389261167559,0.0001473604967047,13.63
99,0.0485619814135134,0.0121834376958584,0.0001459136518989,13.47
100,0.0481193079613149,0.0120820348091448,0.0001454653197922,13.65
101,0.0485960994847118,0.0122415759516033,0.0001467675186735,14.05
102,0.0477864611893892,0.0119731431149623,0.0001532281373173,14.08
103,0.0455834460444748,0.0112960231882404,0.0001572112847926,14.64
104,0.0470797354355454,0.0117233471549821,0.0001762473022693,17.03
105,0.0442285612225532,0.0109038617788039,0.0001717745423063,20.97
106,0.0473967585712671,0.0117707885839421,0.0001699702661198,20.5
107,0.0480270548723638,0.0119500912964243,9.40737587947258e-05,20.14
108,0.0479249516502022,0.0119355857184137,9.019268147690296e-05,19.37
109,0.0486334036104381,0.012174481378009,9.47468075550875e-05,19.41
110,0.0492021478712558,0.0123676079830236,9.53069145320446e-05,18.37
111,0.04806919535622,0.0120097556029154,0.0001038366505041,18.48
112,0.0490515013225376,0.0122839218939996,0.0003139420446483,21.17
113,0.0278681837953627,0.0065423904729988,0.0003540313368487,17.25
114,0.0327483206056058,0.0078903572226212,0.0004204269810446,25.76
115,0.0471832198090851,0.0115925825116309,0.0004708897222869,23.85
116,0.0490252776071429,0.0121976994504832,0.0004829531864466,18.75
117,0.0477398103103041,0.0118120668531216,0.0004883562444595,16.64
118,0.0470240786671638,0.0116818787454806,0.0005080554357321,15.63
119,0.0407533086836338,0.0099583883396654,0.000509236448133,14.77
120,0.0480189672671258,0.0118814566012735,0.0005140934908926,15.58
121,0.0491526420228183,0.0122885764849306,0.0005397734297821,14.96
122,0.0307946455432102,0.0081334883146464,0.0005422465014193,14.76
123,0.0304534470196813,0.0080984389740246,0.0005461454777128,13.2
124,0.0309733428293839,0.0082007586531127,0.0005421934742209,13.54
125,0.0352133578853681,0.0093156273182017,0.0005326889181157,13.55
126,0.0395859761629253,0.0103213116332186,0.0005320708471194,13.04
127,0.0333131493534892,0.0088418751541111,0.0005331515228074,12.82
128,0.029663008172065,0.0079536327021353,0.0005336098441214,12.67
129,0.0286657269462011,0.0076994719514497,0.0005336159308629,12.44
130,0.0286808789824135,0.0076924289800132,0.0005314664589638,11.97
131,0.0290414898772723,0.0078007126423006,0.0005312846195115,11.77
132,0.0272058848058804,0.0072804254918713,0.0005104559182437,12.74
133,0.0280822385684587,0.0075577147008681,0.0002562110779087,12.02
134,0.0272220108890905,0.0072929208112805,0.0001845779554366,12.87
135,0.0289847960229963,0.0077599292875797,0.0001467150520587,13.05
136,0.0289962012320756,0.007789561500293,0.0001158167055681,12.83
137,0.0305058432277292,0.0081596104241594,0.0001075028614867,12.72
138,0.0296474451315589,0.007947729875158,9.58753326198908e-05,11.87
139,0.0309567305957898,0.0082723466173027,5.675502065589178e-05,12.44
140,0.0280570204486139,0.0074840612036116,5.560154896502026e-05,13.37
141,0.0287023224518634,0.0077087947179999,8.192622227205734e-05,12.86
142,0.030539346858859,0.0080646971369206,7.0035989815521e-05,12.42
143,0.0297589690890163,0.0079795863952876,7.12517728994359e-05,11.39
144,0.0293599955039098,0.0078793120194188,6.923449158966319e-05,11.5
145,0.0311959044774994,0.0083612039798136,6.903301791544502e-05,11.66
146,0.0279713188647292,0.0075103387950765,6.000676089367476e-05,12.05
147,0.0277127251611091,0.0074648461006707,6.130095576150896e-05,11.68
148,0.027097221056465,0.0072327065688435,6.030952238103408e-05,11.55
149,0.0282877702265977,0.007605751554767,5.995275847389648e-05,11.81
150,0.0286404303042218,0.0076812203239762,5.996225277039099e-05,12.64
151,0.0277498532668687,0.0074656294015164,5.897614364657696e-05,12.19
152,0.0278270777780562,0.0074949338588462,5.84506602844944e-05,11.43
153,0.0276512396521866,0.0074483656191176,5.780711164757793e-05,11.34
154,0.0275289013516157,0.0074049937991136,5.753879101633284e-05,12.27
155,0.0276691617909818,0.0074304665647359,5.739076103692472e-05,12.38
156,0.0275924401939846,0.0074119761743761,5.616879875972979e-05,13.45
157,0.0295271254144608,0.0079042053021026,5.957543413265906e-05,13.63
158,0.0284987746854312,0.0076209718709566,5.992480778624434e-05,13.65
159,0.0283713588723912,0.0076006035718703,6.109070449799855e-05,12.94
160,0.0294507456710562,0.0079151617176517,5.211299907518347e-05,13.12
161,0.0290045671863481,0.007768249824041,5.1852810126252355e-05,13.42
162,0.0313579740468412,0.0083714434184033,2.0638431843232023e-05,13.48
163,0.0281942375004291,0.0076035474636356,1.9956308545034713e-05,11.98
164,0.0285973217105492,0.0076796883721882,2.3712812723858853e-05,12.02
165,0.0353579894872382,0.0094091741782095,2.0185729582397308e-05,11.94
166,0.0302623888710513,0.0080712524491992,2.4034945130276716e-05,12.51
167,0.0345757122850045,0.0092075585757667,2.3982589180541982e-05,17.5
168,0.0291858632699586,0.0078387856314912,2.294471433770976e-05,15.16
169,0.028437916713301,0.0076321480984671,3.098050149225646e-05,17.85
170,0.04168595909141,0.0109074477518686,3.2138322928321944e-05,18.14
171,0.0290941101266071,0.0077809496072469,3.2831534348317924e-05,16.3
172,0.0278673630673438,0.00747968436443,3.398267296892057e-05,15.37
173,0.0294950334355235,0.0078798067511407,3.646991079816291e-05,15.53
174,0.0284224148490466,0.0076090867222703,3.685633975066357e-05,15.92
175,0.0306669295532628,0.0082035358278676,6.15826432321045e-05,13.3
176,0.0373629945097491,0.0099009723564051,6.525308951671054e-05,12.02
177,0.0289151105098426,0.0077251336556116,6.629273950955135e-05,12.29
178,0.0280530781019479,0.007526081867331,7.214634776362004e-05,14.5
179,0.0367201392073184,0.00973932397856,7.948256276242311e-05,13.1
180,0.0321130774682387,0.0084929884038238,7.879721760205797e-05,12.39
181,0.030556357698515,0.0081750829299592,7.787254013509234e-05,14.02
182,0.0311347894603386,0.0083040131801607,9.15585126897977e-05,13.29
183,0.0286249778000637,0.0076354006193233,9.078992177515074e-05,13.57
184,0.0310896282317116,0.0082908639303323,9.11943423501826e-05,13.63
185,0.0315735180629417,0.0084073163664614,8.849377771796923e-05,12.99
186,0.0367207103408873,0.0095276291833356,8.905424630302715e-05,12.84
187,0.0412810726556927,0.0106419298899758,8.572622205757607e-05,13.48
188,0.0378183436114341,0.0098131359267904,8.758224277839323e-05,13.38
189,0.0435089545790106,0.0111467739328842,8.802620831501452e-05,15.36
190,0.0481211838778108,0.0121655666071808,8.120345710563756e-05,15.91
191,0.0408393872203305,0.0105430116270189,8.249585738234482e-05,16.69
192,0.0359614406479522,0.0093515173408205,8.558519116805778e-05,16.12
193,0.036248562624678,0.009416039145053,8.488814492398482e-05,16.21
194,0.0392587124370038,0.0101498573207882,8.252046663042102e-05,15.28
195,0.0368057570885866,0.0095586270993882,8.308714995589747e-05,14.41
196,0.0347064296947792,0.009059759961623,5.576773735298149e-05,13.75
197,0.0354996946407482,0.0092641236876711,5.386338961942099e-05,13.34
198,0.0343017188133671,0.0089674082744603,5.329816149341624e-05,13.02
199,0.0380813730880618,0.0098610539713667,3.7809501393870734e-05,13.46
200,0.0376502941362559,0.0097697003434101,3.0439450416110043e-05,14.24
201,0.0380780498962849,0.0098582989457831,3.1786436061757135e-05,15.36
202,0.040620224433951,0.0104819849164849,3.3475761318547254e-05,16.19
203,0.0385790901491418,0.0099988667739661,2.3084849247956573e-05,17.06
204,0.0371082120109349,0.0096505647449932,2.709372341615196e-05,18.56
205,0.0411527918186038,0.0106210453805799,7.375698203348791e-05,19.32
206,0.0363966359291225,0.0094354409642944,7.159253301121965e-05,22.08
207,0.0422675416339188,0.0108402585745585,0.0001649829139251,22.51
208,0.0567314489744603,0.0139477194935986,0.0002499180130941,18.71
209,0.0562649122439324,0.0137599407942959,0.0002446131082871,18.74
210,0.0492515156511217,0.0124167192002965,0.000283705950598,14.38
211,0.0552573110908269,0.013612915005422,0.0002798945906552,14.74
212,0.0506551852449774,0.0127227760751038,0.0003311582203314,14.17
213,0.0541717067826539,0.0134782779958688,0.0003307935521448,14.48
214,0.0431202405598014,0.0109952030308318,0.0003331997261158,13.37
215,0.0453448698390275,0.0115665656241654,0.0003329482150715,13.72
216,0.0377731177723035,0.0097677661408591,0.0003329143888576,13.35
217,0.0395193125586956,0.0101700234278622,0.0003303275282729,12.85
218,0.0389716018689796,0.0100463941006573,0.000332575782176,12.42
219,0.0342529736226424,0.0089601248770839,0.0003395029589337,12.41
220,0.0406492790207266,0.0104762316653222,0.0003363929386216,12.43
221,0.0387159842066466,0.0099798462816172,0.0003393742864936,12.34
222,0.0457085422240197,0.0115652401153913,0.0003400580108685,13.15
223,0.0434061845298856,0.0110270027344049,0.0003378716250133,12.9
224,0.0421526366844773,0.0107966722064472,0.0003353981744464,13.33
225,0.0393880022456869,0.010113415556179,0.0003185097762984,14.07
226,0.0402656900696456,0.0103340278040956,0.0002963209551747,14.12
227,0.0423126998357474,0.0108027604145157,0.000294346375953,12.14
228,0.0419502770528197,0.0106973746631557,0.0002248958523991,11.79
229,0.0384719467256218,0.0099203724296518,0.0001552697633605,12.22
230,0.0405405517667532,0.0104395110646156,0.0001553438458886,12.64
231,0.0403888301225379,0.0103701141868288,0.0001024645960915,11.75
232,0.0449811986181885,0.0114301940065617,0.0001076418717071,12.64
233,0.0397286895895376,0.0101911071333595,7.956843225750131e-05,12.72
234,0.0471868275199085,0.0119934227276806,7.901503035697372e-05,13.19
235,0.0430748478975147,0.0109678049236285,7.848059203605676e-05,12.79
236,0.0368828456848859,0.0095425415166374,7.878615470961154e-05,12.2
237,0.036387225612998,0.0094434508581893,7.928175038705497e-05,11.71
238,0.0381323209730908,0.0098462252535854,7.97039596552823e-05,11.45
239,0.0358292496530339,0.0093159097471032,7.911718030663264e-05,11.27
240,0.0335302276071161,0.0087271569096028,8.00035329064746e-05,11.43
241,0.0364185168873518,0.0094749394004618,8.607248730076749e-05,11.44
242,0.0401954208500683,0.0103495549545419,7.88768789517911e-05,11.99
243,0.037205341621302,0.0096272310126033,6.749062897761845e-05,12.95
244,0.0410910786595195,0.0104983625077463,6.830687852736971e-05,13.37
245,0.0393935469910502,0.0101484922077569,5.875214453903814e-05,14.04
246,0.0400001988746225,0.0103117422150567,5.8182389803695486e-05,12.85
247,0.0370763469254598,0.0096061715203955,5.767553820839614e-05,11.85
248,0.0332826409721747,0.0088528635356612,5.12367004034226e-05,11.67
249,0.0335508021526038,0.0089165897712249,5.2857270076708216e-05,11.32
250,0.0329041965305805,0.0087698047104219,5.362522732502123e-05,11.56
251,0.0413212133571505,0.0107005292816269,5.4550697946233595e-05,11.49
252,0.0431655291467905,0.011125313444847,0.0001214363881649,11.26
253,0.0536300670355558,0.0133089827354809,0.0001104103884943,11.54
254,0.0382684528594836,0.0100058219160395,0.000106185800064,11.23
255,0.0374954851577058,0.0098237819044603,0.0001053877981533,11.87
256,0.0362027622759342,0.0095264039587179,9.557835721073702e-05,12.48
257,0.032531639910303,0.0086733341466334,0.0001037752738297,12.78
258,0.032244850648567,0.0086116143108756,0.0001166343998539,11.54
259,0.0329837154131382,0.0087870985286793,0.0001201379772466,11.77
260,0.0332609694451093,0.0088538382028351,0.000120320141167,11.07
261,0.0323164372239261,0.0086342310280498,0.0001230261975246,10.81
262,0.0359387112548574,0.0094713186359139,0.0001333938038902,10.63
263,0.0389205636456608,0.0101481432559263,0.0001329664045832,10.58
264,0.0341141704702749,0.0090450015428604,0.0001263554259681,11.88
265,0.0328193610766902,0.0087435835883058,0.0001745627457713,11.99
266,0.0310382189927622,0.0083355330303938,0.0001712797353884,11.81
267,0.032947639352642,0.0087829041729057,0.0001713253733581,11.93
268,0.0305765065131708,0.0082301289437382,0.0001753186087293,10.97
269,0.0356711170170456,0.009409905955672,0.0001850297665352,11.37
270,0.0308285404462367,0.0082872115251191,0.0001827369459704,11.29
271,0.0319062101189047,0.0085418634677951,0.0001854763299503,11.45
272,0.0340195021126419,0.0090378925287374,0.0001953686173252,10.88
273,0.0326771488180384,0.0087299998017084,0.000122688130961,10.85
274,0.0329210680210962,0.0087896080824047,0.0001236412347697,11.07
275,0.0354759806068614,0.0093834697350433,0.0001196599920529,10.74
276,0.0348249961389228,0.0092321484319878,0.0001207417312774,11.97
277,0.0312488208292052,0.0084041549245629,0.0001207163596511,11.76
278,0.0312718930654227,0.0084112166856675,0.0001177642051056,11.49
279,0.030728890793398,0.0082853275269696,0.0001168324932706,11.57
280,0.0355684937676414,0.0094056335834453,0.0001149947935764,11.74
281,0.0314553854987025,0.0084515888521428,0.0001149949313591,11.71
282,0.0331079255556687,0.0088347682550624,0.0001504512327668,11.47
283,0.0338384420610964,0.0090166729807489,0.0001490978699649,12.09
284,0.0378482511732727,0.0099313045463051,0.0001495255244607,12.92
285,0.0302451935131102,0.0081782628810315,0.0001553072890656,12.54
286,0.0349388172617182,0.0092669446148316,0.0001214633061183,11.81
287,0.0312989897793158,0.0084226539527828,0.0001199992467937,10.96
288,0.0350526652764529,0.0092925360145655,0.0001196110786044,11.24
289,0.0314417802728712,0.0084554104018417,0.0001147138880777,11.45
290,0.0329124239506199,0.0087948106905062,0.0001078639444091,11.86
291,0.0298561326926574,0.0080837245864373,0.0001068044802308,12.3
292,0.0301343218889087,0.0081466959839567,0.0001007389898409,11.66
293,0.0344397760927677,0.0091470185010333,9.061010935287828e-05,11.35
294,0.0340630823047831,0.0090580139309167,9.083181490838864e-05,12.3
295,0.0416387333534657,0.0107813911258497,9.333677009684384e-05,11.63
296,0.0358894622186198,0.0094747522187353,0.0001335990527312,11.21
297,0.0533515564166009,0.0132237666998347,0.000128845853321,11.28
298,0.0393453387077897,0.0102585918332766,0.0001285622564444,11.34
299,0.035471532610245,0.009371088576732,0.0001282267659837,12.47
300,0.0353798569412902,0.0093479461398803,0.0001258601476275,12.81
301,0.0358190556289628,0.0094487629859059,0.0001397624157853,13.12
302,0.0321901558199897,0.0086107803361258,0.0001396263187064,12.96
303,0.0318027751054614,0.0085189142476089,8.498579607050361e-05,12.5
304,0.0303867299808189,0.0081894193225624,8.226376985375572e-05,11.53
305,0.0387443471699953,0.0101182209716651,7.76701008159693e-05,11.42
306,0.0386610270943492,0.0100997476317991,7.528908485008055e-05,11.54
307,0.0339352894807234,0.0090172069579964,8.009631748460336e-05,12.37
308,0.0388806003611534,0.0101465199719675,8.188081673874567e-05,12.38
309,0.0328551023267209,0.0087609227660491,7.972368374229954e-05,11.79
310,0.0335900902282446,0.0089301629594028,7.973845219746955e-05,12.89
311,0.0420168018899858,0.0109256762569074,7.908565553032454e-05,12.39
312,0.0417338965926319,0.0108557443263053,7.798013785891266e-05,12.87
313,0.0418675120454281,0.010896557703401,7.948885646552382e-05,14.05
314,0.0458098449744284,0.0115944344086277,0.0001007724830599,15.07
315,0.0415040762163698,0.0106943677311217,9.930430955166688e-05,15.77
316,0.0420952243730425,0.0109804850046582,9.980180869384332e-05,15.96
317,0.0433506616391241,0.011254065815259,7.35114301680865e-05,14.66
318,0.0401991957332938,0.0104340041846488,7.88537497256868e-05,14.42
319,0.0441833804361522,0.0114612051069435,0.0001436460623052,14.93
320,0.0425083350855857,0.0108231703851133,0.0001469971757818,14.15
321,0.0413601717445999,0.0106845651941392,0.000147002541158,14.63
322,0.0395722519606351,0.0103395036299421,0.0001394558697655,10.84
323,0.0413729310967028,0.0108097172906678,0.0001410092777046,10.76
324,0.0399029266554862,0.0104705360504839,0.0001366833802551,10.85
325,0.0412067901343107,0.0107071849887544,0.0001303985727946,10.36
326,0.0414746969472616,0.0108175370055141,0.0001318259208141,10.82
327,0.0387797846924513,0.0100876041493607,0.0001316527853992,10.11
328,0.0389885753393173,0.01021603727431,0.0001232276998015,10.59
329,0.0385756895411759,0.0101075715667596,0.0001228275700604,10.68
330,0.0380204368848353,0.0098901682432979,0.0001230543810912,10.46
331,0.039448999101296,0.0103548452957385,0.0001247946424126,10.57
332,0.037737620761618,0.0097179506262544,0.0001252368708239,9.77
333,0.0396525762043893,0.0103950701882868,0.0001247794508873,9.96
334,0.0386570235714316,0.0101567665199664,0.000116952220527,10.21
335,0.0381198530085384,0.009873636694694,0.0001043840379713,10.6
336,0.0384835267905145,0.0100148956344685,0.0001746201570722,10.4
337,0.0450056032277643,0.0112862992605275,0.0001720586880464,10.42
338,0.0445761140435934,0.0114795328290374,0.0001684139332519,10.65
339,0.0391672730911523,0.0101803115857545,0.0001613059388205,15.59
340,0.0393704923335462,0.0103251146591622,0.0001061548940898,14.66
341,0.0383537888992577,0.0098775405314459,0.0001013567562686,12.04
342,0.0385584190953522,0.0101076123985126,0.0001011393617825,10.93
343,0.039982933551073,0.0104749775422668,9.816866735163172e-05,10.72
344,0.0378913197200745,0.0098752582044362,0.0001089197988642,10.02
345,0.0418746604118496,0.0109957664283086,0.000125937567495,9.99
346,0.0459206257946789,0.0116064910535459,0.0001340011124174,9.81
347,0.0405962262302637,0.0105354755464627,0.0001313073405708,10.38
348,0.0415974473580718,0.0108559735875062,0.0001315635120335,10.41
349,0.0380441485904157,0.0099239195330124,0.000132436428338,9.89
350,0.0393648908939212,0.0103151906375782,0.0001409383653688,9.75
351,0.0390244699083268,0.0101218885914595,0.0001499723746414,10.07
352,0.0404800365213304,0.0104916681660972,0.0001757607325604,10.45
353,0.0399317387491464,0.0102507430467415,0.0001753174437096,10.39
354,0.0407686380203813,0.0106082633639425,0.0001754145288629,10.16
355,0.0389009069185704,0.0101583758083733,0.0001745367419602,10.7
356,0.0413501972798258,0.010755497723291,0.0001755982794059,11.46
357,0.0401779497042298,0.0105252665172798,0.0001028795201998,10.42
358,0.0419358958024531,0.0108993296175944,0.0001218294598507,10.64
359,0.038929273141548,0.0099428633798653,0.0001221405319907,10.9
360,0.0392094990238547,0.010305377254921,0.0001236798988389,10.38
361,0.03862652531825,0.0101695883316724,0.0001173846531408,10.37
362,0.0392121283803135,0.0102803728408384,0.0001176271732869,10.86
363,0.04224469140172,0.0109401538181008,0.0001169346830133,10.75
364,0.0381386906374245,0.0098918320125075,0.0001200366383631,10.48
365,0.0395342158153653,0.0102841967211954,0.0001166048261002,10.02
366,0.0395038404967635,0.0101312555607897,9.099019206702236e-05,9.9
367,0.0437659188173711,0.0111164737467713,8.923762769522066e-05,11.06
368,0.040570237673819,0.0105257633490243,8.879341527858236e-05,10.03
369,0.0380995161831378,0.0097124615414475,8.893512444001297e-05,11.44
370,0.0399253258947283,0.0103417567921306,9.229532567905928e-05,11.18
371,0.0411142976954579,0.01066902946016,9.056156766880086e-05,11.22
372,0.0307264447910711,0.00791858560829,9.492223645637492e-05,11.07
373,0.0328498223097994,0.0086312944806409,7.815655052451172e-05,12.54
374,0.0320741580799222,0.0083772879531324,7.987501796527348e-05,11.19
375,0.0322824427857995,0.0084387781418333,8.042475091296298e-05,11.11
376,0.0307931988500058,0.0079357795293446,8.646749082346742e-05,10.89
377,0.0376183800399303,0.0100415226235132,8.99372887802316e-05,10.3
378,0.0335412019630894,0.0088748975435855,8.926961243808023e-05,9.9
379,0.0327064699959009,0.008580051255428,6.980467745662687e-05,9.51
380,0.0306639957707375,0.0079392739461879,6.792999437394029e-05,9.82
381,0.0307497774483636,0.0079969018653837,6.599495884380587e-05,9.89
382,0.0295788081130012,0.0076145903746713,7.502549637004226e-05,9.79
383,0.0305157144321128,0.007806565629958,8.145395438404664e-05,9.58
384,0.0316542818909511,0.0083000388523243,8.351338633511196e-05,9.36
385,0.0311338915489614,0.0081106947769445,8.214253550644146e-05,9.43
386,0.0297616542084142,0.0077091942401759,6.559566879348874e-05,9.43
387,0.0296807130798697,0.0076310322768923,6.37549756663231e-05,9.6
388,0.0291180710773915,0.0074321311577113,6.359620498048462e-05,10.11
389,0.0295949423452839,0.0076272071450509,5.56989963570934e-05,10.29
390,0.0309080337174236,0.008054309088881,5.8545879547680615e-05,10.26
391,0.0300416537793353,0.0076871928026717,5.864119338745186e-05,10.09
392,0.0283682696754112,0.0072607514373205,5.815572480564803e-05,10.28
393,0.0316707342863082,0.0082485040116691,5.5772780529963336e-05,10.44
394,0.0303158406168222,0.0078457633619783,6.523816513172026e-05,10.03
395,0.033067062147893,0.0087699303240436,6.7928429138964e-05,9.93
396,0.0310757948318496,0.0081221974122428,7.295992370907808e-05,10.96
397,0.0288468187209218,0.0073654542277294,6.912778656269622e-05,11.11
398,0.0290992447407916,0.0074782078701576,6.708232086997769e-05,16.04
399,0.0313823079923167,0.0081993560264395,7.882395088549768e-05,15.51
400,0.0340025710174813,0.0090847046951753,7.876296620593955e-05,12.33
401,0.0312118545407429,0.0081045106622493,7.829181329178923e-05,12.04
402,0.0309007925679907,0.0080291891690055,8.261046949595525e-05,11.74
403,0.0285117264138534,0.0072871022127092,6.853577660219361e-05,15.55
404,0.0293502465356141,0.0075661209059145,6.455861383251664e-05,14.26
405,0.0296598776476457,0.0076707487833382,6.451121348078555e-05,13.19
406,0.0302921744296327,0.0078171154598608,6.45785056584482e-05,11.35
407,0.0292956876801326,0.0075743751617631,6.436957549751029e-05,12.25
408,0.0310732405632734,0.0081089373688944,5.4995726782585995e-05,12.23
409,0.0293393420288339,0.0075574218759607,5.547500790552765e-05,11.28
410,0.0318921784637495,0.0083429185715927,5.846573875584336e-05,11.32
411,0.0287622921168804,0.0073616487325266,7.455716600912298e-05,11.7
412,0.0369543128181248,0.00998859668577,7.665185347988454e-05,11.22
413,0.0298038655892014,0.0076734801389038,8.814785487230585e-05,10.59
414,0.0343711555469781,0.0092379405352942,8.819148050249131e-05,10.13
415,0.0319131766445934,0.008340638305879,9.565635996800982e-05,12.23
416,0.0294688468566164,0.0075392939769647,0.0001011537706069,11.63
417,0.0300022885203361,0.0076980022108339,9.432523989390958e-05,11.55
418,0.0304590526502579,0.0078762010904812,9.383700791385568e-05,12.12
419,0.0302248046500608,0.0078387676010704,9.475630861818592e-05,10.73
420,0.0325527514796704,0.008451133621198,9.10704513287009e-05,10.58
421,0.0287893909262493,0.0073399146854162,9.55886426584913e-05,10.5
422,0.0296358657069504,0.007582989022581,9.642327817613356e-05,10.44
423,0.0311655967961996,0.0080288155727176,9.330812915682608e-05,10.17
424,0.0295562662649899,0.007585790350105,9.403228738883698e-05,10.15
425,0.0293198733124882,0.0075551535912259,9.759103071365676e-05,10.18
426,0.0308888035360723,0.0080444640876656,9.877222596389151e-05,9.78
427,0.0300385759910568,0.0077806536644471,0.0001080427921597,9.67
428,0.0300538287265226,0.0076669351619539,0.0001052172821689,9.59
429,0.0295909215928986,0.007604840955374,0.0001052533142047,10.21
430,0.0300856523681432,0.007750044856534,0.0001090094978304,10.17
431,0.0295823323540389,0.0075379656088422,0.0001075149566092,9.87
432,0.0289442732464522,0.0073956628654603,7.973987152639443e-05,9.55
433,0.0319055482978001,0.0083522121409449,8.005078519126771e-05,9.51
434,0.0303452538792043,0.0077765934780766,5.8561245431341e-05,9.45
435,0.0379729738924652,0.0098491188872492,6.157804906799449e-05,9.51
436,0.0370974116958677,0.0096709218606829,5.5546456663560834e-05,9.63
437,0.0368873339612036,0.0095129012694638,5.368728397502184e-05,9.19
438,0.0405253914650529,0.0104429957102545,6.035684236184157e-05,9.65
439,0.0436933829914778,0.0112095768002147,6.009781950233779e-05,10.33
440,0.039793528849259,0.0102707832295961,7.503109339794168e-05,10.08
441,0.0364344984991475,0.00926833784769,6.978199411728292e-05,9.85
442,0.0379529283381998,0.0098448953001763,6.606683217879498e-05,9.91
443,0.0369018767960369,0.0095458141731894,6.477896042433832e-05,9.61
444,0.0367417875677347,0.0095244476722195,7.19836622406375e-05,9.91
445,0.0380867030471563,0.0097901729151907,7.181938576777608e-05,10.31
446,0.036949512315914,0.0096060950396839,7.510135853810743e-05,10.07
447,0.0368474967544898,0.0093949747229502,7.225013567515597e-05,10.05
448,0.0395266630221158,0.010167931581562,6.527688000217076e-05,9.97
449,0.0375171327032148,0.0096698565308242,6.563251070964497e-05,11.07
450,0.0370715546887367,0.0096046643199944,6.76388702468106e-05,11.16
451,0.0369944740086793,0.0096203163322625,6.622708746107851e-05,11.23
452,0.0376973375678062,0.0098083521810168,6.570827933792354e-05,11.3
453,0.0361549267545342,0.0092922395261424,5.913099117701276e-05,9.8
454,0.0358568376395851,0.0091697680760764,5.859208598657238e-05,10.5
