edge
-inf
-0.055788644440333754
-0.04050995702806433
-0.033963681117826466
-0.02869862636663403
-0.025595376143218614
-0.022082424589351196
-0.020161698867161654
-0.017840691828643198
-0.0166631975312535
-0.015365690399609553
-0.013931311927288805
-0.012787934775832094
-0.011276462807166564
-0.009748725083146044
-0.008674933628209463
-0.007776252732598293
-0.006939739722154194
-0.006037025509491967
-0.0052247991836806675
-0.0047677326659328854
-0.003976209160028467
-0.003165938864628734
-0.002606492881078929
-0.0017971884673760312
-0.0010032674550512208
-0.00027828379047658983
0.0003838669124695106
0.001044228006143519
0.0018267107500771905
0.0025084672123009064
0.003245196178232127
0.003964922861322114
0.004792193081815781
0.005747269087245619
0.006736838528259851
0.0074787131897618
0.008618534815661058
0.009667452503493011
0.010828144313454812
0.012064161070753048
0.013211879032450784
0.014567746172856569
0.0157056337661092
0.016913596433722384
0.01833098486078557
0.019692549879307613
0.021666154318324908
0.023857003015954146
0.02594100352679324
0.027805143940414195
0.031639525330221706
0.03503027387900662
0.03975053679121681
0.05516998793931528
inf
