edge
-inf
-0.058123369812995394
-0.038978239146485114
-0.029151019718479693
-0.021620115264117955
-0.015271463242112423
-0.011071322067080577
-0.007444115672323381
-0.00397246535772536
-0.00037963670915269765
0.0031222326423302263
0.006488707854075246
0.01001934884559998
0.013799302689155399
0.0176722502672158
0.022808346441653703
0.02836926060416439
0.03515282371850257
0.043439778621453824
0.061159292344197105
inf
