edge
-inf
-0.12065090353321947
-0.08945787893156319
-0.07482394366197175
-0.06169920683343504
-0.05156805690268344
-0.04573064908018046
-0.0409430058310866
-0.037400427433456326
-0.03418986438258381
-0.03209214720370891
-0.02909490655917918
-0.02664796633941087
-0.023449252278559467
-0.020543093270366103
-0.01844090528080479
-0.01583660987330715
-0.01394279143308896
-0.011402258524284531
-0.009458077709611446
-0.007375034143676612
-0.004761904761904737
-0.0035039906560249117
-0.0016554848828090767
-0.00031191515907689067
0.0020817843866171087
0.003983358413738185
0.005887547836326254
0.007941063911213136
0.009482758620689754
0.011237943544819001
0.013536776212832582
0.014890646812470864
0.01732412501463174
0.019063829787233998
0.020910863016126168
0.022660184059732587
0.024792674498963288
0.026554918394353817
0.0284409654272667
0.030829886246122092
0.03330995792426364
0.03609557702084373
0.03909446313301219
0.04245797860729099
0.04676400947119174
0.05065303804656454
0.05496624879459984
0.05817111815301042
0.062136567536135605
0.06792681694127159
0.07609746664088188
0.08283809247717067
0.0947377637684967
0.11595432803579694
inf
