edge
-inf
-0.032257530772137125
-0.02505121607913528
-0.01935538242310062
-0.01591958661949746
-0.013340152339087833
-0.011435094041251684
-0.009688648241582665
-0.00833567978268788
-0.007419296206005001
-0.006242735770384199
-0.004941679702142606
-0.004097796074720799
-0.0034048737774121005
-0.002617086976015518
-0.0017522793636629856
-0.0010122560567123236
-0.0003589698148866828
0.0006356438119265262
0.0013687552159190883
0.002353669317012683
0.0031155821202061584
0.004095984266600276
0.0051590990639518745
0.006147145061143329
0.007267297553950569
0.008458987826845885
0.009806620717568928
0.01145128920171453
0.01299161230125659
0.01499284567263356
0.016850144078381184
0.02061265491674949
0.0248228253342757
0.03351856059671781
inf
