edge
-inf
-0.10686584086738606
-0.07279398514145823
-0.054438238692360016
-0.0451296836197541
-0.03795977808694629
-0.03340051466974693
-0.02909490655917918
-0.024860491054075885
-0.020186823146570762
-0.01694410625434076
-0.012984150238858449
-0.009724416087932966
-0.006434796957320446
-0.0035039906560249117
-0.0010061647396936491
0.002588614529895242
0.0052056651582775065
0.008344951376094999
0.010796290621158713
0.014186462091808277
0.01732412501463174
0.020290315128268017
0.022975328925992793
0.025984246668992194
0.02956875471065509
0.03279354110633457
0.037023236635439626
0.04245797860729099
0.049447926829457145
0.055370866241826765
0.06067185001220592
0.07065003655451628
0.08256148902942699
0.10105277853697806
inf
