edge
-inf
-0.04042031804374542
-0.02955248543814643
-0.025470320766861235
-0.021517107729897626
-0.01872731498562412
-0.01642286814683773
-0.015004704787758678
-0.0131105598438674
-0.011927709163819512
-0.010833222698850106
-0.009688648241582665
-0.008765915717673128
-0.008067386282522274
-0.007482626867315185
-0.00688488062721082
-0.005907175087339465
-0.005262466873362152
-0.004586371574449751
-0.00400143534286269
-0.0035478630783206426
-0.0031805323072421543
-0.002617086976015518
-0.0020635100951898115
-0.0015822344136240485
-0.0010570694574020094
-0.0006634667054650597
-0.00018047104087793263
0.00039458575471482214
0.0009660119440356246
0.001483423596442598
0.0021399003986400434
0.0026964204226882765
0.0031155821202061584
0.0038358656371185137
0.004249748319265446
0.004863742278213719
0.0057360037863921805
0.006327226081610932
0.00706368338214422
0.007768639722605133
0.008626316458648753
0.009429677056898098
0.010313249788560115
0.01145128920171453
0.012512470154517792
0.013640741565790366
0.01492563572713275
0.015799295670039046
0.01715566030574242
0.019831578093170245
0.021875390938713036
0.025523275789384448
0.030803714051327882
0.0408412211867827
inf
