edge
-inf
-0.04307044463098796
-0.03299874169543442
-0.02645913364413595
-0.021507762858541772
-0.018193899032920544
-0.016210299637428136
-0.013931311927288805
-0.012008989345436222
-0.009537844316502408
-0.00818985708232535
-0.006581137482968968
-0.00532654495659452
-0.004393478488645868
-0.003165938864628734
-0.0022184294846851194
-0.0008694219079674127
0.00019185156484277497
0.00125407113506612
0.0024428271186863605
0.003552248678285228
0.004792193081815781
0.006341221694356728
0.007756094784582824
0.009279686646306436
0.011107203662725223
0.01300173966568771
0.01531128976988637
0.016913596433722384
0.01910162938480765
0.021919939421372176
0.025436858378456603
0.028849617186181477
0.034828017891549504
0.04461755391433398
inf
