ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
FITB,state_cond_macro,,1,35,42,3.3653085231781006,3.460788488388061,3.5074617862701416,-0.0478862752192719
FITB,state_cond_macro,,1,35,7,3.372891664505005,3.4558451175689697,3.505079984664917,-0.0502680768244965
FITB,state_cond_macro,,1,35,123,3.3724112510681152,3.4532179832458496,3.4973745346069336,-0.0579735268824799
FITB,state_cond_macro,,2,35,42,3.410670042037964,3.4735758304595947,3.5353784561157227,-0.0199696053736908
FITB,state_cond_macro,,2,35,7,3.3913936614990234,3.4727070331573486,3.5390868186950684,-0.0162612427943451
FITB,state_cond_macro,,2,35,123,3.386345863342285,3.471005439758301,3.5373013019561768,-0.0180467595332367
FITB,state_cond_macro,,3,35,42,3.382969617843628,3.4777066707611084,3.53243350982666,-0.0229145516627533
FITB,state_cond_macro,,3,35,7,3.395118474960327,3.478043556213379,3.5268328189849854,-0.0285152425044281
FITB,state_cond_macro,,3,35,123,3.3908579349517822,3.472004175186157,3.521559000015259,-0.0337890614741547
FITB,state_cond_macro,,5,35,42,3.3937325477600098,3.485912322998047,3.524158239364624,-0.0311898221247894
FITB,state_cond_macro,,5,35,7,3.4000720977783203,3.495459079742432,3.527066230773926,-0.0282818307154877
FITB,state_cond_macro,,5,35,123,3.400283098220825,3.485100507736206,3.5159125328063965,-0.039435528683017
FITB,state_cond_macro,,1,45,42,3.6210243701934814,3.7072479724884033,3.752138614654541,-0.0545238751157786
FITB,state_cond_macro,,1,45,7,3.6211249828338623,3.7098000049591056,3.751633405685425,-0.0550290840848948
FITB,state_cond_macro,,1,45,123,3.615281581878662,3.7071104049682617,3.753618717193604,-0.0530437725767161
FITB,state_cond_macro,,2,45,42,3.636756420135498,3.717576026916504,3.78837251663208,-0.0182899731382395
FITB,state_cond_macro,,2,45,7,3.636712312698364,3.72175931930542,3.7902560234069824,-0.0164064663633372
FITB,state_cond_macro,,2,45,123,3.643864393234253,3.7218847274780273,3.782793521881104,-0.0238689678892161
FITB,state_cond_macro,,3,45,42,3.6335599422454834,3.7222726345062256,3.784471273422241,-0.0221912163480784
FITB,state_cond_macro,,3,45,7,3.642571210861206,3.7248966693878174,3.7848193645477295,-0.0218431252225901
FITB,state_cond_macro,,3,45,123,3.630625486373901,3.7244930267333984,3.778693199157715,-0.0279692906126047
FITB,state_cond_macro,,5,45,42,3.638139247894287,3.739043951034546,3.7741949558258057,-0.0324675339445139
FITB,state_cond_macro,,5,45,7,3.632911920547485,3.741882085800171,3.77353835105896,-0.0331241387113596
FITB,state_cond_macro,,5,45,123,3.631898880004883,3.746556043624878,3.773725032806397,-0.0329374569639231
FITB,state_cond_macro,,1,55,42,3.817456007003784,3.9094460010528564,3.948044538497925,-0.05928864673454637
FITB,state_cond_macro,,1,55,7,3.8167245388031006,3.9059858322143555,3.94796085357666,-0.05937233165581102
FITB,state_cond_macro,,1,55,123,3.814978837966919,3.906994104385376,3.9465363025665283,-0.06079688266594285
FITB,state_cond_macro,,2,55,42,3.85343861579895,3.9260685443878174,3.9913878440856934,-0.015945341146777814
FITB,state_cond_macro,,2,55,7,3.8295469284057617,3.9220821857452393,3.9915108680725098,-0.015822317159961408
FITB,state_cond_macro,,2,55,123,3.829737901687622,3.9239633083343506,3.984241247177124,-0.02309193805534715
FITB,state_cond_macro,,3,55,42,3.8348734378814697,3.9226365089416504,3.9870200157165527,-0.02031316951591844
FITB,state_cond_macro,,3,55,7,3.834880828857422,3.921818256378174,3.9783809185028076,-0.028952266729663556
FITB,state_cond_macro,,3,55,123,3.8285598754882812,3.916994571685791,3.97711181640625,-0.030221368826221173
FITB,state_cond_macro,,5,55,42,3.8305983543395996,3.9419803619384766,3.977011203765869,-0.030321981466602033
FITB,state_cond_macro,,5,55,7,3.827213764190674,3.9455509185791016,3.975593090057373,-0.031740095175098126
FITB,state_cond_macro,,5,55,123,3.835226058959961,3.938166856765747,3.9639434814453125,-0.04338970378715867
