model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,5,20,123,2.933314561843872,2.9550111293792725,2.994550943374634,-0.001181330179357
state_free,5,20,42,2.9393389225006104,2.9603617191314697,2.9877817630767822,-0.0079505104772086
state_free,5,20,7,2.916844367980957,2.9610824584960938,3.0144169330596924,0.0186846595057015
state_free,5,20,123,2.9335453510284424,2.957627058029175,3.007320165634156,0.0115878920801644
state_cond,10,20,42,2.9358508586883545,2.985724449157715,3.002608060836792,0.0068757872828011
state_cond,10,20,7,2.98508095741272,2.991786003112793,2.991596937179565,-0.0041353363744254
state_cond,10,20,123,2.9358139038085938,2.981156349182129,3.004841089248657,0.0091088156946663
state_free,10,20,42,2.946375608444214,2.980952262878418,2.996122598648072,0.0003903250940804
state_free,10,20,7,2.9852778911590576,2.9912753105163574,2.9905104637146,-0.0052218098393912
state_free,10,20,123,2.937865257263184,2.979074478149414,2.9994750022888184,0.0037427287348275
state_cond,21,20,42,2.9893388748168945,2.994340658187866,2.989037275314331,-0.0066949982396597
state_cond,21,20,7,2.979522705078125,2.9973483085632324,2.992030620574951,-0.0037016529790396
state_cond,21,20,123,2.9915926456451416,2.997519969940185,2.998642683029175,0.0029104094751839
state_free,21,20,42,2.9756839275360107,3.000361919403076,2.986538410186768,-0.0091938633672232
state_free,21,20,7,2.98052716255188,2.9945731163024902,2.986859083175659,-0.0088731903783316
state_free,21,20,123,2.975917339324951,2.994884729385376,2.970581293106079,-0.0251509804479117
state_cond,63,20,42,2.98580002784729,2.9948387145996094,2.991574048995972,-0.0041582245580191
state_cond,63,20,7,2.965433120727539,3.001060485839844,3.004472017288208,0.0087397437342171
state_cond,63,20,123,2.980886936187744,3.0070018768310547,2.9966344833374023,0.0009022097834114
state_free,63,20,42,2.962200880050659,3.0029542446136475,3.0057578086853027,0.0100255351313118
state_free,63,20,7,2.973630666732788,2.992948055267334,2.997110366821289,0.0013780932672982
state_free,63,20,123,2.964789390563965,2.998549461364746,2.9985716342926025,0.0028393607386116
state_cond,1,35,42,3.4053761959075928,3.4598076343536377,3.4900896549224854,-0.0652584065669281
state_cond,1,35,7,3.40090012550354,3.460742712020874,3.480809211730957,-0.0745388497584564
state_cond,1,35,123,3.398709774017334,3.462704658508301,3.485633850097656,-0.0697142113917572
state_free,1,35,42,3.411360263824463,3.4691097736358643,3.488448143005371,-0.0668999184840424
state_free,1,35,7,3.415404319763184,3.464263200759888,3.5021448135375977,-0.0532032479518158
state_free,1,35,123,3.4144105911254883,3.461907148361206,3.501722574234009,-0.0536254872554047
state_cond,5,35,42,3.4837963581085205,3.5140326023101807,3.554103136062622,-0.0012449254267914
state_cond,5,35,7,3.484806776046753,3.5115597248077397,3.5543131828308105,-0.0010348786586029
state_cond,5,35,123,3.464721441268921,3.5077667236328125,3.5622692108154297,0.0069211493260161
state_free,5,35,42,3.4934024810791016,3.519020795822144,3.5414109230041504,-0.0139371384852631
state_free,5,35,7,3.479895830154419,3.509852886199951,3.557826280593872,0.0024782191044585
state_free,5,35,123,3.49334716796875,3.513269424438477,3.5430917739868164,-0.0122562875025971
state_cond,10,35,42,3.491621971130371,3.545928955078125,3.546827793121338,-0.0085202683680756
state_cond,10,35,7,3.497253179550171,3.53503680229187,3.553226947784424,-0.0021211137049896
state_cond,10,35,123,3.5015323162078857,3.5376553535461426,3.549778699874878,-0.0055693616145355
state_free,10,35,42,3.509737968444824,3.5413568019866943,3.54903507232666,-0.0063129891627533
state_free,10,35,7,3.4897162914276123,3.541499614715576,3.563375949859619,0.0080278883702056
state_free,10,35,123,3.500293016433716,3.5363550186157227,3.541208267211914,-0.0141397942774994
state_cond,21,35,42,3.5455005168914795,3.553107023239136,3.543204069137573,-0.0121439923518402
state_cond,21,35,7,3.546841144561768,3.554532289505005,3.559816360473633,0.0044682989842192
state_cond,21,35,123,3.550456285476685,3.558588743209839,3.556591510772705,0.0012434492832915
state_free,21,35,42,3.5332651138305664,3.559995651245117,3.5437204837799072,-0.0116275777095062
state_free,21,35,7,3.5372235774993896,3.555628061294556,3.5374655723571777,-0.0178824891322357
state_free,21,35,123,3.5294313430786133,3.5539863109588623,3.531949281692505,-0.0233987797969086
state_cond,63,35,42,3.531179904937744,3.55303168296814,3.558037042617798,0.0026889811283843
state_cond,63,35,7,3.533101797103882,3.561501979827881,3.562551975250244,0.0072039137608306
state_cond,63,35,123,3.5452206134796143,3.554320812225342,3.5493054389953613,-0.0060426224940521
state_free,63,35,42,3.521435022354126,3.558450222015381,3.564945697784424,0.0095976362950103
state_free,63,35,7,3.529609441757202,3.5638790130615234,3.5489401817321777,-0.0064078797572357
state_free,63,35,123,3.507558584213257,3.554905652999878,3.558133125305176,0.0027850638157622
state_cond,1,55,42,3.881070137023926,3.91743540763855,3.9501121044158936,-0.05722108081657762
state_cond,1,55,7,3.8469831943511963,3.9155161380767822,3.934455394744873,-0.07287779048759813
