model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond_full,1,55,42,,3.887453556060791,3.988945245742798,-0.01838793948967332
state_cond_full,1,55,7,,3.8965022563934326,3.9968512058258057,-0.01048197940666551
state_cond_full,1,55,123,,3.89158034324646,3.985346794128418,-0.021986391104053205
state_cond_full,21,55,42,,4.046581745147705,4.056065559387207,0.04873237415473586
state_cond_full,21,55,7,,4.048618316650391,4.070356845855713,0.06302366062324172
state_cond_full,21,55,123,,4.032607078552246,4.071179389953613,0.06384620472114211
state_cond_macro_only,1,55,42,,3.8915696144104004,3.970088243484497,-0.0372449417479741
state_cond_macro_only,1,55,7,,3.9011640548706055,3.971487522125244,-0.03584566310722703
state_cond_macro_only,1,55,123,,3.8906326293945312,3.96606707572937,-0.041266109503101056
state_cond_macro_only,21,55,42,,4.058014392852783,4.033676624298096,0.02634343906562453
state_cond_macro_only,21,55,7,,4.03896427154541,4.044427871704102,0.03709468647163039
state_cond_macro_only,21,55,123,,4.057803153991699,4.030070781707764,0.0227375964752925
state_cond_own_only,1,55,42,,3.8949787616729736,4.004581928253174,-0.002751256979297345
state_cond_own_only,1,55,7,,3.8964362144470215,4.0056233406066895,-0.0017098446257817201
state_cond_own_only,1,55,123,,3.8970298767089844,4.0028791427612305,-0.0044540424712407045
state_cond_own_only,21,55,42,,4.001965045928955,4.031776428222656,0.024443242990185077
state_cond_own_only,21,55,7,,3.9966397285461426,4.032564163208008,0.02523097797553664
state_cond_own_only,21,55,123,,3.9983818531036377,4.032082557678223,0.024749372445751483
state_cond_other_banks_only,1,55,42,,3.9000966548919678,3.998504161834717,-0.008829023397754376
state_cond_other_banks_only,1,55,7,,3.8950576782226562,3.9969937801361084,-0.010339405096362775
state_cond_other_banks_only,1,55,123,,3.896137237548828,4.003695964813232,-0.0036372204192387514
state_cond_other_banks_only,21,55,42,,4.010673522949219,4.025245666503906,0.017912481271435077
state_cond_other_banks_only,21,55,7,,4.0035505294799805,4.0187201499938965,0.011386964761425311
state_cond_other_banks_only,21,55,123,,4.013087272644043,4.01900053024292,0.011667345010448749
