timestep,ck_kl,ck_tv,date
0,0.59830610366534,0.46241249683837643,2020-02-06
1,0.20579739018766013,0.2832510329006725,2020-02-07
2,0.21285320830098103,0.2875917046768621,2020-02-10
3,0.2838449003696441,0.330402728705678,2020-02-11
4,0.3886227243692373,0.383470956965104,2020-02-12
5,0.6039349146916682,0.4653657893098044,2020-02-13
6,0.47535164193555074,0.42041388242659633,2020-02-14
7,0.22960246693529873,0.29975439561132555,2020-02-18
8,0.224285467794263,0.29428778791561955,2020-02-19
9,0.22430420331959627,0.2969223378970815,2020-02-20
10,0.2591831522339676,0.31769697924819806,2020-02-21
11,0.20976547834751677,0.28658939038290926,2020-02-24
12,0.03831501593941178,0.12143036750296868,2020-02-25
13,0.35377459668211914,0.3674601048120284,2020-02-26
14,0.23970260472774751,0.30658212885693287,2020-02-27
15,0.37331593466105306,0.3780423854551484,2020-02-28
16,0.2880172595763496,0.33310014400405596,2020-03-02
17,0.14711831873177106,0.24113431663875243,2020-03-03
18,0.20647719064108438,0.28527214128049827,2020-03-04
19,0.14730714546740864,0.24144770667101667,2020-03-05
20,0.09222610994192505,0.19088123820554811,2020-03-06
21,0.06934940610661473,0.1602163995627029,2020-03-09
22,0.11023293483229861,0.20755341150896744,2020-03-10
23,0.1101446999877572,0.20879457675161378,2020-03-11
24,0.30489797006025376,0.3440953641270464,2020-03-12
25,1.0754139549372528,0.5789524174007833,2020-03-13
26,0.5997787397724191,0.4617342930598193,2020-03-16
27,0.37353693867810067,0.37576702919030686,2020-03-17
28,0.06225910697148877,0.1530815383096221,2020-03-18
29,0.21770346165363588,0.2918366349944699,2020-03-19
30,0.3792761485757678,0.3795168290058547,2020-03-20
31,0.31607270247621444,0.3488472643666576,2020-03-23
32,0.05985732151522999,0.1525380817423097,2020-03-24
33,0.07218092334558322,0.16732572450929667,2020-03-25
34,0.40117969066142134,0.38774397841703884,2020-03-26
35,0.29118361249434466,0.33444624888483676,2020-03-27
36,0.3346328306474398,0.3590240672330149,2020-03-30
37,0.3161119411024725,0.34926524306052187,2020-03-31
38,0.24466096130482487,0.30936908028325766,2020-04-01
39,0.05181086048673024,0.14136013118273344,2020-04-02
40,0.17243504309813965,0.2602367420294089,2020-04-03
41,0.17541111604334064,0.2626997597674917,2020-04-06
42,0.13008444999843874,0.22613281846858865,2020-04-07
43,0.12192860180320754,0.2190059076868231,2020-04-08
44,0.16238652878294432,0.25277540149228483,2020-04-09
45,0.14424542167624688,0.23898529434616,2020-04-13
46,0.20879224412345915,0.28804542012613554,2020-04-14
47,0.21512407298239808,0.28951190074144667,2020-04-15
48,0.14469868734370578,0.238937619188417,2020-04-16
49,0.06905659153828601,0.16425302666928876,2020-04-17
50,0.128332350121788,0.22495138384274063,2020-04-20
51,0.05141697297685201,0.14109195308560535,2020-04-21
52,0.08552189458784405,0.18343626963905352,2020-04-22
53,0.02160790274034864,0.09007732778453044,2020-04-23
54,0.03146708734599036,0.10952081732922969,2020-04-24
55,0.04597315489709705,0.13331136417002884,2020-04-27
56,0.05299893069671699,0.14319243498751383,2020-04-28
57,0.13097580646477558,0.22637866455808772,2020-04-29
58,0.028906377392829353,0.10475166223605037,2020-04-30
59,0.03364011218962133,0.11232724389997994,2020-05-01
60,0.05234148252847659,0.1425418386533845,2020-05-04
61,0.014411434993606314,0.07259330691003668,2020-05-05
62,0.0032781397845988683,0.03235153123239204,2020-05-06
63,0.010146529552516667,0.06097119201483285,2020-05-07
64,0.011948620619374383,0.06632647413739921,2020-05-08
65,0.007670416725704811,0.052784892198633665,2020-05-11
66,0.06807604721772495,0.16304581859067832,2020-05-12
67,0.022247176650224413,0.09112158429076089,2020-05-13
68,0.006857879143128802,0.04071238439469702,2020-05-14
69,0.023253616167518157,0.09361244130635347,2020-05-15
70,0.011316557653991,0.0643056198524013,2020-05-18
71,0.012493964531630016,0.0676246424495946,2020-05-19
72,0.0035228947061306127,0.03165840351365997,2020-05-20
73,0.08998989092620734,0.18692000901162825,2020-05-21
74,0.01965103700770987,0.08567310756265588,2020-05-22
75,0.002128586267758072,0.025463460558635936,2020-05-26
76,0.028710238407040293,0.10454833945186748,2020-05-27
77,0.002045469908159625,0.02512554762718931,2020-05-28
78,0.00254247000807278,0.025711918382413622,2020-05-29
79,0.020510271621995806,0.08764018472802933,2020-06-01
80,0.005465635824741243,0.03597794488157571,2020-06-02
81,0.05335382480068163,0.14342731903192296,2020-06-03
82,0.01942683832142699,0.08523216293570983,2020-06-04
83,0.04372146059846917,0.1298189001349925,2020-06-05
84,0.1338802768214895,0.2284901130709937,2020-06-08
85,0.0663844392435813,0.16035603023731101,2020-06-09
86,0.24420646082304548,0.30861353570406863,2020-06-10
87,0.1037435160012373,0.20097731672009214,2020-06-11
88,0.19917230331871794,0.27954801843441646,2020-06-12
89,0.02046065359019254,0.08753264516717577,2020-06-15
90,0.0756611699119489,0.1717663998723336,2020-06-16
91,0.06620427390298808,0.16070259531719996,2020-06-17
92,0.03977303160347551,0.12298806675909195,2020-06-18
93,0.022631156365786,0.09230846586876208,2020-06-19
94,0.25926483151388796,0.31726633644776003,2020-06-22
95,0.15532407157630065,0.24606538802717592,2020-06-23
96,0.18300800015383736,0.267343208482333,2020-06-24
97,0.32468703049860387,0.35176018199479475,2020-06-25
98,0.15927270496778237,0.2501354177445751,2020-06-26
99,0.039188759446199775,0.12282657152944097,2020-06-29
100,0.03409127259080732,0.11410396248528246,2020-06-30
101,0.029129637781729726,0.10527142134852782,2020-07-01
102,0.06249710723301114,0.1555701752047053,2020-07-02
103,0.027879579534725602,0.10292828725860532,2020-07-06
104,0.04055756848142787,0.12452598558730232,2020-07-07
105,0.011088424430023358,0.06384183098088919,2020-07-08
106,0.040281901051350606,0.12457937593581135,2020-07-09
107,0.024448015157354577,0.09628676558283084,2020-07-10
108,0.008358104090173667,0.05325236690091049,2020-07-13
109,0.0028998026596964007,0.027298015039330877,2020-07-14
110,0.0034060032926572104,0.03361704149699384,2020-07-15
111,0.028378171585687104,0.10368981188851287,2020-07-16
112,0.20231453396326843,0.2814671934180228,2020-07-17
113,0.24340764009625618,0.3075149381579038,2020-07-20
114,0.14213264252017557,0.23605613590463287,2020-07-21
115,0.09175147437374018,0.1889006658997743,2020-07-22
116,0.09428010937035448,0.19157764966188437,2020-07-23
117,0.03433203375372964,0.11462798466445674,2020-07-24
118,0.029754599400789648,0.10616104606084253,2020-07-27
119,0.004262068713670966,0.03753740975551208,2020-07-28
120,0.1133205064425669,0.21021092404374364,2020-07-29
121,0.30833084430620294,0.34330713589765816,2020-07-30
122,0.45789035783951476,0.41285278150333593,2020-07-31
123,0.30372667558643063,0.34134546767370805,2020-08-03
124,0.18824455338449533,0.27171202204397205,2020-08-04
125,0.08327624822831912,0.1801341718507431,2020-08-05
126,0.09046537704680893,0.18757118132460207,2020-08-06
127,0.1211812914083096,0.21785919525824357,2020-08-07
128,0.14154199856239247,0.23442671485234184,2020-08-10
129,0.06975978235140819,0.16425373507272092,2020-08-11
130,0.3324434664581248,0.3561231574152156,2020-08-12
131,0.37440154508006096,0.37736324946097083,2020-08-13
132,0.25382835071081217,0.31513968430428935,2020-08-14
133,0.05094436571799971,0.14001391153224266,2020-08-17
134,0.0321139208079027,0.11032682335325714,2020-08-18
135,0.4034217545339169,0.3900339465924715,2020-08-19
136,0.004623220094828253,0.04058236448379919,2020-08-20
137,0.03245737876279609,0.1109817596378961,2020-08-21
138,0.023663469697916346,0.09434531695797245,2020-08-24
139,0.07336824577398482,0.16837922709737743,2020-08-25
140,0.04781672149311235,0.13540100077358688,2020-08-26
141,0.0976134408577023,0.19487879650675968,2020-08-27
142,0.004546245523910703,0.0403034407323823,2020-08-28
143,0.006610453595766089,0.04897818671287117,2020-08-31
144,0.051876356943373406,0.14103181409323126,2020-09-01
145,0.061699239033695015,0.15424579139356018,2020-09-02
146,0.1512568436557427,0.24277895991714563,2020-09-03
147,0.005891770789212824,0.04537778071255477,2020-09-04
148,0.001699173597313448,0.022940329767418232,2020-09-08
149,0.008757517949183703,0.05615116230433547,2020-09-09
150,0.002707822333393763,0.026399605430250512,2020-09-10
151,0.3969523301604516,0.3842075526675792,2020-09-11
152,0.0022710494839138966,0.024524203013088657,2020-09-14
153,0.004141208398308274,0.03743833281170584,2020-09-15
154,0.009016492509333817,0.05714078278263879,2020-09-16
