date,sigma_t_w5,X_t_vol_w5,sigma_t_w10,X_t_vol_w10,sigma_t_w21,X_t_vol_w21
1999-07-06,0.008697739812985886,16,0.00672280566732429,5,0.010830263959504784,19
1999-07-07,0.010134447302619738,22,0.007260987100049657,7,0.010101686588483757,16
1999-07-08,0.009118421509124792,18,0.007826814100095057,9,0.010173020432845471,17
1999-07-09,0.010721459068863218,24,0.00822435688169042,11,0.010287923294834436,17
1999-07-12,0.01319214225153228,31,0.010309373883879617,19,0.010365872603054467,17
1999-07-13,0.012490614598147317,29,0.010149173937706061,19,0.009994286141969334,16
1999-07-14,0.01209513730838714,28,0.011118790822049295,22,0.010463648193311335,18
1999-07-15,0.009264478042824393,18,0.010943956155183412,22,0.009360293242370109,12
1999-07-16,0.00947169182904102,19,0.010692762013407861,21,0.009369240508425856,12
1999-07-19,0.007004301591440556,10,0.009960210602239263,18,0.00854468359522551,8
1999-07-20,0.006619971821567095,9,0.009602730202677797,17,0.008262922583148018,7
1999-07-21,0.003280854063707896,1,0.008851677196025667,14,0.008026526706941753,6
1999-07-22,0.008779752995689272,17,0.008655132899441179,13,0.008767072393078858,9
1999-07-23,0.008929505986942882,17,0.008783234511143627,13,0.008756771187501499,9
1999-07-26,0.00884658930622859,17,0.007544276755095234,8,0.008757407119876843,9
1999-07-27,0.008997379753396678,17,0.007446958084892795,7,0.008755424275996859,9
1999-07-28,0.007731791955140755,13,0.006375740009948343,4,0.00862756706198235,9
1999-07-29,0.0021197606405426797,0,0.006127630534077079,3,0.00861177581324616,9
1999-07-30,0.00619964224058268,8,0.007540048030358267,8,0.008932468857260668,10
1999-08-02,0.011100537658183734,25,0.009477363493009573,16,0.009635586600072318,14
1999-08-03,0.011553835960395569,26,0.00980551053826992,17,0.009421977463794426,13
1999-08-04,0.011611918975341636,27,0.00930680476865254,15,0.009295846169861746,12
1999-08-05,0.014328197601978673,33,0.010502098754669087,20,0.009896233952778997,15
1999-08-06,0.016710135764176418,38,0.016481287966302847,36,0.0128378748189899,27
1999-08-09,0.02376375181969677,46,0.01844589834363902,40,0.013849456294553688,30
1999-08-10,0.024012861370865814,46,0.01823210270489113,39,0.013612693588165444,29
1999-08-11,0.023806908609837737,46,0.018237227578122444,39,0.013509205994973338,29
1999-08-12,0.023618850038577593,45,0.018441565716934148,40,0.01349576308064741,29
1999-08-13,0.015850841250944048,36,0.017863473043861294,39,0.014163014323287045,31
1999-08-16,0.015618059024495486,36,0.019674119988672786,41,0.014960395324961516,34
1999-08-17,0.0178979949178838,39,0.02118834140555352,43,0.01570667715397847,35
1999-08-18,0.01775375613965707,39,0.021195344693321145,43,0.015704771402509535,35
1999-08-19,0.017811298292279572,39,0.020122261773109412,42,0.015547309268132362,35
1999-08-20,0.012066244817220398,28,0.013788481728573429,31,0.015298813969692699,34
1999-08-23,0.009923582472763811,21,0.012556502013458865,27,0.015338346006661122,34
1999-08-24,0.015497752047324802,35,0.015842368420632566,35,0.01710691139625397,37
1999-08-25,0.020787742738085594,43,0.018288641220666313,40,0.01784967526518798,38
1999-08-26,0.021248673950756112,44,0.018568174435420914,40,0.017911266443393227,38
1999-08-27,0.022868122254493126,45,0.017899032760085434,39,0.018278101404345597,39
