date,sigma_t_w5,X_t_vol_w5,sigma_t_w10,X_t_vol_w10,sigma_t_w21,X_t_vol_w21
2010-11-22,0.012797518825704093,22,0.01389105582796546,22,0.018596491966665588,31
2010-11-23,0.01448599807488168,26,0.014714508134721457,24,0.01893693221973357,31
2010-11-24,0.018029506292828155,33,0.014040969495061601,23,0.01914970647585761,32
2010-11-26,0.015381987637521903,28,0.014052406389159887,23,0.01938163305138991,32
2010-11-29,0.017666615266527335,32,0.014683639592438225,24,0.019463030740499467,32
2010-11-30,0.016070352561872024,29,0.013743099703534045,22,0.01969325342789284,33
2010-12-01,0.0160966485317379,29,0.015973695245391113,28,0.020126875245290825,33
2010-12-02,0.020100947409721757,36,0.018952346705765157,33,0.020848938053681685,35
2010-12-03,0.01638110647398806,30,0.018688356932215294,32,0.020496744896096982,34
2010-12-06,0.016422406210335846,30,0.018676395295253563,32,0.016658163099800706,28
2010-12-07,0.017515409377309454,32,0.01784184470720342,31,0.015692949536484493,26
2010-12-08,0.01850090718095557,34,0.016898118415440505,29,0.016660654988419326,28
2010-12-09,0.015347801698340945,28,0.016878658268533357,29,0.016555232769778185,28
2010-12-10,0.015718235689731068,29,0.015155809385184262,26,0.016421300091166626,27
2010-12-13,0.01605532445542468,29,0.015363141000228873,26,0.016015211332142676,27
2010-12-14,0.016411095412690504,30,0.0160359360238258,28,0.01635498486713809,27
2010-12-15,0.015199379195867073,28,0.01700384255434805,30,0.01652015957770509,28
2010-12-16,0.013103402361162642,23,0.01475212794140462,24,0.016338367900291494,27
2010-12-17,0.007624927506038283,8,0.01493696327064722,25,0.016265333680777774,27
2010-12-20,0.009510447823859862,13,0.01491661333304345,25,0.01612004967232552,27
2010-12-21,0.01607639598512343,29,0.01571788359105138,27,0.01698079084808702,28
2010-12-22,0.017135915514421694,31,0.0161182290136048,28,0.016903583401590483,28
2010-12-23,0.016538963029255414,30,0.01591080154941545,27,0.015792971433735693,26
2010-12-27,0.012779340867124208,22,0.01581658580359247,27,0.015791239938192838,26
2010-12-28,0.014498265744781224,26,0.015878260378517813,27,0.015182016806040248,25
2010-12-29,0.01429488520168678,26,0.014631625196867762,24,0.01539042429841655,25
2010-12-30,0.007832167035146005,8,0.013478585111968594,21,0.014913457979874993,24
2010-12-31,0.007894180420048094,8,0.013031198428069768,20,0.014557686162461086,23
2011-01-03,0.01342917965294275,24,0.01353050975073259,21,0.014305479406085545,22
2011-01-04,0.01347822189251238,24,0.013548209188408048,22,0.014410572577071347,23
2011-01-05,0.011337096809018097,18,0.01236622522303626,19,0.014483941055440448,23
2011-01-06,0.011921503591306441,20,0.010907168297138342,14,0.013815557720434996,21
2011-01-07,0.017931923986173413,33,0.013246222589094263,21,0.014068131770544138,22
2011-01-10,0.01355472418451717,24,0.012996404291255297,20,0.014027410709245678,22
2011-01-11,0.011734307724174954,19,0.012972060252802791,20,0.01375599214831249,21
2011-01-12,0.016434521871194905,30,0.014457891078155307,24,0.014635331511932402,23
2011-01-13,0.01650818241700122,30,0.014663523182412604,24,0.014011532369404387,22
2011-01-14,0.012953452414261992,23,0.014747441852369474,24,0.013410083076382171,20
2011-01-18,0.0125530812433744,22,0.012851255470996479,20,0.013361546285737724,20
2011-01-19,0.01830181345474661,33,0.014587366479319427,24,0.01446813133023262,23
2011-01-20,0.017743764810729912,32,0.01612381602818122,28,0.015051995259606004,24
2011-01-21,0.018002129148381365,33,0.016413284065910774,29,0.014376256860827243,23
2011-01-24,0.01801494775996402,33,0.015044186972179836,25,0.013499727695140122,20
2011-01-25,0.01800184314950998,33,0.014919696080103186,25,0.013530490523318233,20
2011-01-26,0.012206229072589515,21,0.014916462205416559,25,0.01329922242809709,19
2011-01-27,0.006944830788745295,6,0.012720692666521266,20,0.013267575280296552,19
2011-01-28,0.006302691402050583,5,0.013269765899772858,21,0.013555166724973628,20
2011-01-31,0.008039217648940384,9,0.013161055163136677,21,0.013563577148691414,20
2011-02-01,0.01245787192524907,21,0.014752094874056603,24,0.014182335621082624,22
2011-02-02,0.014257328673105928,26,0.012658798819011247,19,0.013435225017220661,20
2011-02-03,0.014277631736267431,26,0.010584830968912629,14,0.013190035370806787,19
