date,sigma_t_w5,X_t_vol_w5,sigma_t_w10,X_t_vol_w10,sigma_t_w21,X_t_vol_w21
1999-07-06,0.0377052083159959,47,0.0341704721697006,45,0.03199905727618271,43
1999-07-07,0.037840411883542424,47,0.03140650706559929,43,0.031376477239677375,43
1999-07-08,0.005758366901299518,1,0.028659232220939433,40,0.030378180894031073,42
1999-07-09,0.004177938439300972,0,0.026580679916213636,37,0.030372696101808087,42
1999-07-12,0.009392351314464966,6,0.02796760928665181,39,0.029370046219331435,40
1999-07-13,0.008803441856923156,5,0.027304713524696746,38,0.028836684938070883,40
1999-07-14,0.009620310625707396,7,0.02785359995463398,39,0.028871461776217223,40
1999-07-15,0.009074760950888548,6,0.007511026236047822,1,0.02881325054452045,40
1999-07-16,0.005700163049658087,1,0.007321151525221403,0,0.02631174294168877,36
1999-07-19,0.0037188780728349196,0,0.00732482658161802,0,0.026244142407231375,36
1999-07-20,0.008538548925571585,5,0.009420036316364799,3,0.025842812334225033,35
1999-07-21,0.008727407463541021,5,0.009172424264470758,3,0.024119335014161164,32
1999-07-22,0.009419997635782289,6,0.008901763324026889,2,0.02278262332257037,30
1999-07-23,0.015068227020229157,20,0.011203315781498753,7,0.02304604169242224,31
1999-07-26,0.014141990179323922,18,0.011066245664447921,6,0.02265342846961551,30
1999-07-27,0.02697338879882702,39,0.019292272831291174,26,0.02424212732621814,33
1999-07-28,0.026925302096747677,39,0.01924077212420336,26,0.02343823228076453,31
1999-07-29,0.030134037452508238,42,0.021048131488467393,28,0.024506154457860824,33
1999-07-30,0.02916590908795537,41,0.022145832988814163,30,0.01617948750095599,17
1999-08-02,0.02967237016396969,42,0.022134900328601857,30,0.016410279758640067,18
1999-08-03,0.011889358396059497,12,0.02172492698231929,29,0.01642861141194103,18
1999-08-04,0.01021923265090813,8,0.021658928424492973,29,0.016125089683167046,17
1999-08-05,0.011085327363723757,10,0.021658928424492973,29,0.016093413257108447,17
1999-08-06,0.020244214217164113,30,0.024473441334632664,34,0.018612059304177926,22
1999-08-09,0.022563833104730972,34,0.02501621430449571,35,0.018399363734300938,22
1999-08-10,0.025164150650166205,37,0.01926843108035119,26,0.01893587838455266,23
1999-08-11,0.033018992531142356,44,0.025404468548384997,35,0.021547769313981023,28
1999-08-12,0.034069763640077175,45,0.025637791603077695,36,0.022291674437784643,29
1999-08-13,0.016387328907003285,23,0.027679796353221008,39,0.024511807547259186,33
1999-08-16,0.01974203957891225,30,0.026941204567056412,38,0.02451474973426443,33
1999-08-17,0.02312444797913972,35,0.030307604396712592,42,0.027425872344304963,38
1999-08-18,0.027295780661474856,39,0.03030112418522641,42,0.027003333927009838,37
1999-08-19,0.030782118480099194,43,0.030991680864770214,42,0.027110062514332504,37
1999-08-20,0.026736047248841436,39,0.02244638796739002,31,0.027218735801922044,37
1999-08-23,0.025737040114710227,38,0.02212210807350694,30,0.026310874276230117,36
1999-08-24,0.011969119213988586,12,0.022602251938261025,31,0.026190738534705105,36
1999-08-25,0.011624388850611579,11,0.02105451780626005,28,0.024848332853651837,34
1999-08-26,0.013780448037472835,17,0.022928302594220257,31,0.025175374719112957,34
1999-08-27,0.021288878831100415,32,0.023538541980251335,32,0.025307487471743505,34
1999-08-30,0.027127208363852608,39,0.0294759165546428,41,0.02729278191227641,38
1999-08-31,0.02498169969825944,37,0.022285079663195536,30,0.027335749295448967,38
1999-09-01,0.03643290910062782,46,0.02805580044126641,39,0.028818241688857587,40
1999-09-02,0.03663415137250713,46,0.027965155348214463,39,0.028803223533594734,40
1999-09-03,0.04563511663571985,50,0.03380862887334071,45,0.031115716973174643,42
1999-09-07,0.03343553828452643,45,0.03331538246342555,45,0.028339427387117765,39
1999-09-08,0.03101309027412713,43,0.033363977365770486,45,0.02854860117074424,39
1999-09-09,0.02863232207711618,41,0.032894835797721345,44,0.02879364426293047,40
1999-09-10,0.02782711499315793,40,0.033028400441263275,44,0.02781909785857965,38
1999-09-13,0.011767330260798315,11,0.0318298052027719,43,0.028030767584304304,39
1999-09-14,0.012004798720273307,12,0.026470903240357155,37,0.026777112482180485,37
1999-09-15,0.014968895620515378,20,0.027411361309440937,38,0.02743643547196931,38
1999-09-16,0.01652165739465162,23,0.02330654048082063,32,0.02453697109588158,33
1999-09-17,0.031026267918843,43,0.028348222791452916,40,0.02715680636038709,37
1999-09-20,0.029470912031709807,42,0.021586554758902404,29,0.02703898853021076,37
1999-09-21,0.03186349452508261,44,0.023067940336302988,32,0.027541648451766206,38
1999-09-22,0.027886199300963983,40,0.02337012304288594,32,0.02733933623198491,38
1999-09-23,0.03378893928415667,45,0.02545937229266767,35,0.02822229751060519,39
1999-09-24,0.02307541039748484,35,0.02594837059410769,36,0.028355798484234952,39
1999-09-27,0.023916195247257924,36,0.025639448002047288,36,0.028294566463536064,39
1999-09-28,0.02069727294130028,31,0.02534196699280493,35,0.027460177074324195,38
1999-09-29,0.021339975053193915,32,0.024120141340838886,33,0.024929390058911885,34
1999-09-30,0.014572794101652922,18,0.02487279980888464,34,0.02483598260705968,34
1999-10-01,0.013725254438388453,17,0.01864436660978247,25,0.023024461382635343,30
1999-10-04,0.02871568489718378,41,0.026746322479163094,37,0.026158431926684215,36
1999-10-05,0.028652347490472803,41,0.024407825290659012,34,0.02324910912282759,31
1999-10-06,0.023941942454494915,36,0.025565357184302553,36,0.024119291049937,32
1999-10-07,0.02998735087260495,42,0.022611284411807094,31,0.02439747942005439,33
1999-10-08,0.029943711087147887,42,0.022888308867797965,31,0.024227859036210973,33
1999-10-11,0.017925571766028433,26,0.023183424200240492,32,0.02415616349888981,32
1999-10-12,0.01827365796485324,27,0.023677918072722275,33,0.023778423028965462,32
1999-10-13,0.007655426513304458,3,0.02394348609143846,33,0.02396644171387349,32
1999-10-14,0.006557694369688728,2,0.023609444549719458,33,0.023006902889264772,30
1999-10-15,0.015521027177730415,21,0.027419687999300058,38,0.024907867363957895,34
1999-10-18,0.02409422450161652,36,0.020966769910814594,28,0.02304627177255872,31
1999-10-19,0.028034602980076716,40,0.022366751599464278,30,0.023559513349593084,32
1999-10-20,0.029309515203268813,41,0.021946111826099172,30,0.02329024952010442,31
1999-10-21,0.02962276998381847,42,0.022809430003419118,31,0.02377392678104192,32
1999-10-22,0.014103342411342068,18,0.02837212174355735,40,0.02453552546007724,33
1999-10-25,0.028583530466817962,41,0.02990402903462144,42,0.02538950847870619,34
1999-10-26,0.034411580922038984,45,0.03087112432929626,42,0.026106110633828988,36
1999-10-27,0.04011959867347987,48,0.033886628130209005,45,0.028614716781605955,40
1999-10-28,0.05170355187826239,51,0.04116193223977741,49,0.033265633471280066,45
1999-10-29,0.05590318520153417,52,0.039378202902869835,48,0.034494001031320914,45
1999-11-01,0.05255898166944601,51,0.03989195319307899,48,0.03437566167107293,45
1999-11-02,0.049718687920256854,51,0.040699061750921986,48,0.032799806953527945,44
1999-11-03,0.04712504128837812,50,0.04157611690952058,49,0.03307270790743103,44
1999-11-04,0.025522407123912457,38,0.04221907587765191,49,0.033452781176440155,45
1999-11-05,0.02102845725320651,32,0.039916761490642834,48,0.03307651399994577,44
1999-11-08,0.024006669462651842,36,0.039241421104332874,48,0.033414804259507255,45
1999-11-09,0.029083511659892525,41,0.0402128701969664,48,0.03441281523409468,45
1999-11-10,0.028440382177924942,40,0.03687812364243297,47,0.0343237071424084,45
1999-11-11,0.02272892204476607,34,0.02278714921568415,31,0.03381797579124874,45
1999-11-12,0.03848901970943656,47,0.029263184846504777,41,0.03592299413455622,46
1999-11-15,0.0362672587258179,46,0.029187924173012757,41,0.03374391105452426,45
1999-11-16,0.02997627121777217,42,0.031447178061168306,43,0.03456569997142682,46
1999-11-17,0.04402408444731371,49,0.03616258581063613,46,0.03713265679634158,47
1999-11-18,0.044024402203407934,49,0.035061987149618265,46,0.037047092942953254,47
1999-11-19,0.03526868626537711,46,0.03480284247684012,45,0.03701767431548221,47
1999-11-22,0.036374590258251696,46,0.0345857263066752,45,0.03595380083681229,47
1999-11-23,0.025161698970988074,37,0.03336121372614081,45,0.03577498468595983,46
1999-11-24,0.01691361423562688,24,0.034083121514688355,45,0.03555767031709242,46
1999-11-26,0.008398794197228606,5,0.03405790842867873,45,0.0338041759055204,45
1999-11-29,0.005414701658937029,1,0.025981642590933104,36,0.027775951666555186,38
1999-11-30,0.019983510178414404,30,0.027901663534188235,39,0.027498553036200208,38
1999-12-01,0.018240674947631205,27,0.02135026918676285,29,0.027589163402795835,38
1999-12-02,0.017238908613352543,25,0.016940454169550572,21,0.02762067227213726,38
1999-12-03,0.02554471340617933,38,0.02288703257378487,31,0.029168504091759043,40
1999-12-06,0.02414671882185237,36,0.022961395063074593,32,0.02833631992469568,39
1999-12-07,0.023937195367842057,36,0.023615943265140955,33,0.028550987997116094,39
1999-12-08,0.021482503859053266,33,0.021808238681532113,30,0.028098180961302746,39
1999-12-09,0.02280550379324552,34,0.020131840456389858,27,0.026771567313430247,37
1999-12-10,0.012168005255779667,12,0.01924488973025964,26,0.026622909795200326,36
1999-12-13,0.018127156521725304,26,0.021121320942295376,29,0.027347412194012537,38
1999-12-14,0.020209347257124602,30,0.024608952552309247,34,0.025143246397335204,34
1999-12-15,0.018960782465041022,28,0.02460063446662956,34,0.025172507159843517,34
1999-12-16,0.017638088645117258,25,0.024807463758183025,34,0.022675981336336148,30
1999-12-17,0.022135584973694684,34,0.01966893161378655,26,0.020794475179643605,26
1999-12-20,0.02267637878528728,34,0.01994739697066135,27,0.020418695598095615,26
1999-12-21,0.014605023891785012,19,0.017404794200989282,23,0.0204765787842873,26
1999-12-22,0.013872672778927994,17,0.017494292794793708,23,0.02023813226330877,25
1999-12-23,0.010519325981504218,9,0.01802777336281651,24,0.019707399015547012,24
1999-12-27,0.007320777576218493,3,0.017459463607679648,23,0.019196005087100267,23
1999-12-28,0.00967701447251909,7,0.01732733024347316,22,0.019300714707147337,23
1999-12-29,0.013008234026627572,15,0.014560188493938694,15,0.019947364199871354,25
1999-12-30,0.012323798818410791,13,0.01375564298109903,14,0.01937301366563049,23
1999-12-31,0.01252329108001508,14,0.011410217949812305,7,0.01913354436711676,23
2000-01-03,0.034638213008930926,45,0.02360226638413875,33,0.02343148796903119,31
2000-01-04,0.04787301909939808,50,0.03430742488385238,45,0.026715876151390466,37
2000-01-05,0.039905159338296886,48,0.03592053198559557,46,0.027827961881037203,38
2000-01-06,0.04062247689361112,48,0.036588869186384806,46,0.027332815741314905,38
2000-01-07,0.04602494226666802,50,0.03801780997767626,47,0.028271684969996148,39
2000-01-10,0.047496485524149465,50,0.03963306793941655,48,0.029212653536660704,40
2000-01-11,0.02861518264343266,41,0.039012812016633126,48,0.029069886501216648,40
2000-01-12,0.014157726695889565,18,0.03704700436866014,47,0.028757311675137214,40
2000-01-13,0.01505268016824919,20,0.03651905963948825,46,0.02759682347594343,38
2000-01-14,0.016680259756930618,23,0.03870183023801512,47,0.02852362752943434,39
2000-01-18,0.022376511557106838,34,0.03544390708935378,46,0.029112585957419546,40
2000-01-19,0.02251456794849895,34,0.02428396517252449,34,0.028834497815223407,40
2000-01-20,0.02340862146572072,35,0.019480251462566787,26,0.028845337020945314,40
2000-01-21,0.02536304252435387,37,0.021201488703397386,29,0.029122162767509483,40
2000-01-24,0.018837395018325463,28,0.02317905393783861,32,0.030097378000552514,41
2000-01-25,0.020139330664667103,30,0.020936143278563805,28,0.030071489833927184,41
2000-01-26,0.023677242689280464,35,0.02265111079246424,31,0.030639118930139386,42
2000-01-27,0.2196059841407585,54,0.1574739218882024,54,0.11145658967525929,54
2000-01-28,0.2161666374802726,54,0.15634561634249358,54,0.11093821776879623,54
2000-01-31,0.22600800439841842,54,0.1569983979050095,54,0.11172552333305304,54
2000-02-01,0.22160578155461128,54,0.1568600233617924,54,0.11140420727005071,54
2000-02-02,0.2203251989319878,54,0.1570145978807499,54,0.1116859978216468,54
2000-02-03,0.04422025019150219,49,0.1579960733960185,54,0.11147385715107176,54
2000-02-04,0.030350265513111662,43,0.15823222990780814,54,0.11144722208896836,54
2000-02-07,0.021529054931724637,33,0.15874236746017448,54,0.11112678251259682,54
2000-02-08,0.020964360594323078,32,0.16027784775157922,54,0.11138803968994439,54
2000-02-09,0.022491327321317815,34,0.15888055744684002,54,0.11077491262863809,54
2000-02-10,0.02206092057011652,33,0.03305067094576331,44,0.11072488369497316,54
2000-02-11,0.021422265401538965,33,0.024872671320822912,34,0.11062264364931464,54
2000-02-14,0.021824782174699086,33,0.020688354150076155,28,0.11045673054001619,54
2000-02-15,0.003917669157259767,0,0.017250014353024302,22,0.1096645982720707,54
2000-02-16,0.004153980319369959,0,0.016810118266401147,21,0.1097174522768847,54
2000-02-17,0.00891606384150882,5,0.017227631856073743,22,0.10933830193803261,54
2000-02-18,0.01074418072237306,9,0.01925730428347417,26,0.10923700922169881,54
2000-02-22,0.019007011115211442,28,0.020684622177370555,28,0.10967363758412574,54
2000-02-23,0.035621755146997724,46,0.02424134455671495,34,0.11109737132122662,54
2000-02-24,0.040719969944656285,48,0.029294366917153706,41,0.11201710526943326,54
2000-02-25,0.03499023537729098,45,0.02923435106819081,41,0.1117514152759075,54
2000-02-28,0.027393451378758843,40,0.029564531326887987,41,0.029841242556833146,41
2000-02-29,0.02734525837485803,39,0.029340168948125987,41,0.026091500345795535,36
2000-03-01,0.03130702522703486,43,0.03459939854515032,45,0.0281695848999817,39
2000-03-02,0.028709528231165838,41,0.0334758640604076,45,0.026675664606206306,37
2000-03-03,0.0286352295762783,41,0.030259774475368574,42,0.027191500723013573,37
2000-03-06,0.021475930260117435,33,0.023490534274851323,32,0.02726189083071258,37
2000-03-07,0.025098940211847734,37,0.02481273138291507,34,0.02701035559091221,37
