date,sigma_t_w5,X_t_vol_w5,sigma_t_w10,X_t_vol_w10,sigma_t_w21,X_t_vol_w21
1999-07-06,0.021202531717517785,42,0.016855188622172265,36,0.01676111501148999,35
1999-07-07,0.019642289946192416,40,0.01695182492171116,36,0.01628459632325051,34
1999-07-08,0.009819722625779783,20,0.016686023583470547,35,0.016163991218216513,34
1999-07-09,0.007693204555512858,13,0.01554287913344192,33,0.016004157831162175,34
1999-07-12,0.019215985169279477,40,0.019228621373757398,39,0.017016044716330697,35
1999-07-13,0.016523717820587064,36,0.01921397055056772,39,0.016845115993601327,35
1999-07-14,0.017079940167264808,37,0.01845655033203883,38,0.017177731040582983,35
1999-07-15,0.017227677770959977,37,0.015985063331911274,34,0.017080874954551423,35
1999-07-16,0.015677044243729937,34,0.01446427922021088,31,0.016354384824674627,34
1999-07-19,0.008688383187286031,16,0.014149777043888341,30,0.015079069688594512,32
1999-07-20,0.008875107682746533,17,0.012612439310854937,26,0.015401469756608997,32
1999-07-21,0.007180557982093395,11,0.012424325647926308,26,0.015389375836830806,32
1999-07-22,0.007852744707641636,13,0.01271165579695435,27,0.01534167826472976,32
1999-07-23,0.006517832764801213,9,0.01139265618233273,23,0.015343323128791194,32
1999-07-26,0.008709643058801694,16,0.008470674119865868,12,0.015709763732659626,33
1999-07-27,0.009581867617738746,19,0.008853337615297155,14,0.01483898551272113,31
1999-07-28,0.009586540891790313,19,0.007995404450070248,11,0.014793952253221129,31
1999-07-29,0.008891275075468729,17,0.008052140713969196,11,0.013706826547917666,28
1999-07-30,0.013983532482240317,31,0.010827542857434647,21,0.014099488108550984,29
1999-08-02,0.013556814859095568,30,0.010827779674862795,21,0.01294144722585902,26
1999-08-03,0.015685098939751445,34,0.012541886679565383,26,0.01302317664994029,26
1999-08-04,0.017510407038333384,37,0.01423547290406733,30,0.0128747076785351,26
1999-08-05,0.019596810677052066,40,0.014439089432950953,31,0.013068509017181153,26
1999-08-06,0.016672271569508217,36,0.01472537718150005,32,0.013243151792790626,27
1999-08-09,0.020870916359341074,42,0.017221703954355454,36,0.014113251980422768,29
1999-08-10,0.019966088996826104,41,0.016955407438025632,36,0.013047417282978471,26
1999-08-11,0.022364397973719193,43,0.021299186438836597,41,0.015484096357225958,33
1999-08-12,0.024982863466943048,45,0.021798216887857717,42,0.015648396881254314,33
1999-08-13,0.031121671744809478,48,0.026114443388323236,45,0.019992702997870492,39
1999-08-16,0.03101969867662851,48,0.02577477637378329,45,0.020025305147131387,39
1999-08-17,0.02840844409217635,47,0.0274956683451376,46,0.021570967288837218,41
1999-08-18,0.02912870341827918,48,0.024950143377804674,45,0.02135871889020643,41
1999-08-19,0.023505349301851615,44,0.02498928813257093,45,0.021338603621263514,41
1999-08-20,0.015358679420341873,34,0.02314338910133481,43,0.021839989470095023,41
1999-08-23,0.014992602906148221,33,0.023114801970658985,43,0.022152431913507045,42
1999-08-24,0.010653162105797509,23,0.021075374028059906,41,0.021612273990607944,41
1999-08-25,0.00836527906519537,15,0.020208467093314496,40,0.02175715617236342,41
1999-08-26,0.021026108448591357,42,0.021985463620684282,42,0.022868638157585195,42
1999-08-27,0.021124291599553542,42,0.018899996970592824,39,0.0230680378654934,43
1999-08-30,0.02211215050816023,43,0.023187964643872346,43,0.023449083274529034,43
1999-08-31,0.02003816101673229,41,0.020136552059244618,40,0.02348109055531316,43
1999-09-01,0.022363288814492212,43,0.021533474937378113,42,0.02374925572172614,43
1999-09-02,0.02225165730632019,43,0.023164944060922624,43,0.02377748200404006,43
1999-09-03,0.036569454819592076,50,0.028156775763470882,47,0.02603965398747185,45
1999-09-07,0.03522808725726613,50,0.02857385708665928,47,0.026714972991534153,46
1999-09-08,0.034862947513742984,49,0.028328234844812755,47,0.026502914196054026,45
1999-09-09,0.033578399546485144,49,0.027308268192330454,46,0.026476814707977494,45
1999-09-10,0.03167262841510799,49,0.027411327638213176,46,0.02578533468423775,45
1999-09-13,0.017647720775091455,37,0.027232784818676064,46,0.025252682545304772,44
1999-09-14,0.023363809192344275,44,0.02865238539698454,47,0.02494617242224498,44
1999-09-15,0.024072745428476663,45,0.0286818815164677,47,0.02492955641480148,44
1999-09-16,0.023826364375100093,44,0.0274587091351449,46,0.023570178567397355,43
1999-09-17,0.023581500107223922,44,0.026883023660917,46,0.023869028103372446,43
1999-09-20,0.02303015557781311,44,0.019524446061054315,39,0.02403183157478829,43
1999-09-21,0.01221642455290317,28,0.01792888140608349,37,0.023322120963583697,43
1999-09-22,0.018299637332635243,39,0.02080991788349237,41,0.023767042357266826,43
1999-09-23,0.017192017294289465,37,0.02036772345110478,40,0.023674367567198314,43
1999-09-24,0.024212476168112302,45,0.02411615376417652,44,0.025406650627813696,44
1999-09-27,0.02984489100095697,48,0.026666113956149977,46,0.02574711490703355,45
1999-09-28,0.029508015908920864,48,0.022041336898380746,42,0.025739593430066165,45
1999-09-29,0.027934768223798777,47,0.0222673599269543,43,0.024558462649778134,44
1999-09-30,0.030170941812441003,48,0.023233128477805325,43,0.025266184115905095,44
1999-10-01,0.023971170677685342,45,0.023642403708653982,44,0.024963572833347488,44
1999-10-04,0.023055139381822277,44,0.0253864442046214,45,0.02579453150533542,45
1999-10-05,0.023382955777519792,44,0.02514066204086999,45,0.023254463135758588,43
1999-10-06,0.021073108986458502,42,0.02462115397673655,44,0.02243765954945868,42
1999-10-07,0.025002012356665628,45,0.026127302423181276,45,0.02295792746786216,42
1999-10-08,0.027002571096131234,47,0.026460527932595235,46,0.024326236349357037,43
1999-10-11,0.023751581275135755,44,0.022122638823483594,42,0.024223260250881958,43
1999-10-12,0.026920204864436262,46,0.023985885664436317,44,0.024713496246458074,44
1999-10-13,0.033709257570733994,49,0.029506659844613193,47,0.024823868094215603,44
1999-10-14,0.03534343765474788,50,0.02905111968670737,47,0.025199390365201312,44
1999-10-15,0.028462340606932448,47,0.03161258447749322,48,0.0266329313698015,45
1999-10-18,0.03082394198145908,48,0.028594068411605403,47,0.02662444907189173,45
1999-10-19,0.042805442337355386,51,0.03377056799356914,49,0.028501865125790327,47
1999-10-20,0.03521993328339888,50,0.03545280660104394,50,0.029354213748293372,48
1999-10-21,0.036225937099912564,50,0.034457880597167055,50,0.029082798462159824,47
1999-10-22,0.02272484381995884,44,0.03386964459549235,49,0.02980728096947269,48
1999-10-25,0.028125824845166233,47,0.03419164524838951,50,0.02904324418413701,47
1999-10-26,0.02273625298807648,44,0.03315259712562553,49,0.027454806819530705,46
1999-10-27,0.023152789692235873,44,0.028144319521019017,47,0.02838947874376046,47
1999-10-28,0.026374075523027687,46,0.030715839365282837,48,0.029809063403963908,48
1999-10-29,0.03335695730540323,49,0.02790979967791427,46,0.030584435185411228,48
1999-11-01,0.035631965510794485,50,0.030891731850506737,48,0.03093454617617367,48
1999-11-02,0.03559385174403863,50,0.02818224085946161,47,0.03003649859414996,48
1999-11-03,0.03486551180649016,49,0.02914037797282971,47,0.03093421124120127,48
1999-11-04,0.021458287268929153,42,0.0291498450274803,47,0.03094668756060868,48
1999-11-05,0.019548056519626676,40,0.027530814750482142,46,0.030414768082988555,48
1999-11-08,0.017487513822316857,37,0.027046798082100445,46,0.02928417677641734,48
1999-11-09,0.022749443733049598,44,0.03013627074983807,48,0.030622476155257757,48
1999-11-10,0.020598243282949333,42,0.02707481943728579,46,0.03037125008698528,48
1999-11-11,0.018505744473982275,39,0.01891353553171544,39,0.0279544584222458,46
1999-11-12,0.031883280885330725,49,0.025350826583026325,45,0.029410313756400235,48
1999-11-15,0.032490554698057623,49,0.024598874197925714,44,0.027773447650928616,46
1999-11-16,0.025445890723277607,46,0.025060308919048868,45,0.027834843426386906,46
1999-11-17,0.02789484707031712,47,0.0244127781281986,44,0.02667586936880128,45
1999-11-18,0.02803116910900193,47,0.024200753414992938,44,0.02571520215517162,45
1999-11-19,0.017282064872277233,37,0.024338474770113045,44,0.025815004452093292,45
1999-11-22,0.01791558263258851,38,0.02477530599566794,44,0.025002168249508825,44
1999-11-23,0.014328243136601382,32,0.022185249863103912,42,0.02514468674055995,44
1999-11-24,0.012589595799322435,28,0.021808507217202285,42,0.025123926883469313,44
1999-11-26,0.00629499373692278,8,0.021619522198002197,42,0.02349241263190035,43
1999-11-29,0.008298722676673717,15,0.013784565362766479,29,0.020121705579916604,40
1999-11-30,0.020890686404476926,42,0.018349544626700496,38,0.02111387672135677,41
1999-12-01,0.01965049082943325,40,0.017356540444110276,37,0.02070366350231543,40
1999-12-02,0.019357181938615575,40,0.016185203276576392,35,0.02058596867733722,40
1999-12-03,0.019123532349650512,40,0.01525128338821019,33,0.019688855422212524,39
1999-12-06,0.02525134571702539,46,0.018983538771174178,39,0.020929731679143405,40
1999-12-07,0.021361768971247433,42,0.02052093913781371,41,0.02185682496583678,41
1999-12-08,0.01892558097380658,39,0.020311182871023653,40,0.0217798342321478,41
1999-12-09,0.02480116898620827,45,0.02232380301907392,43,0.021225089699356815,41
1999-12-10,0.02481844280222986,45,0.02238645391107449,43,0.021097252477850464,41
1999-12-13,0.020506582300608107,42,0.022079275285722275,42,0.02124681218397942,41
1999-12-14,0.01656719382020789,36,0.018517042736438175,38,0.01772526380782839,36
1999-12-15,0.023441330851058314,44,0.020270123021601024,40,0.01923325775059572,39
1999-12-16,0.022221592251441463,43,0.023454566994748585,44,0.02108061830340542,41
1999-12-17,0.024346666880611986,45,0.024176631074980123,44,0.02127361984804587,41
1999-12-20,0.030012201582923274,48,0.02487446291209203,44,0.021258991224400055,41
1999-12-21,0.03001784474467336,48,0.023988598105763828,44,0.0213024120000526,41
1999-12-22,0.028907172317152594,47,0.024840095356783425,44,0.021631392090758608,41
1999-12-23,0.01472359679573031,32,0.02517475818521723,45,0.02269777097686378,42
1999-12-27,0.018435451975837756,39,0.025018190501313105,45,0.022801466513819844,42
1999-12-28,0.017584260027155095,37,0.025367883313857614,45,0.022964521006794317,42
1999-12-29,0.017907889063645654,38,0.02540346729912277,45,0.022816067349846248,42
1999-12-30,0.017340842091990463,37,0.022806032570279175,43,0.02116240811914724,41
1999-12-31,0.01009299087648102,21,0.014237059985636081,30,0.020914657574716645,40
2000-01-03,0.015772013309849356,34,0.01764882959953737,37,0.021478974149438307,41
2000-01-04,0.021487470320213097,42,0.02228674811967993,43,0.023213511469317577,43
2000-01-05,0.02209929196773764,43,0.02220984279386198,42,0.022438653082090466,42
2000-01-06,0.03590526165722969,50,0.027269055119189478,46,0.02478609624311916,44
2000-01-07,0.038165191885616866,50,0.02632204541640228,46,0.0253282158690193,44
