date,sigma_t_w5,X_t_vol_w5,sigma_t_w10,X_t_vol_w10,sigma_t_w21,X_t_vol_w21
1999-07-06,0.015353945959645952,29,0.0164374438865443,29,0.01889173294808477,34
1999-07-07,0.014761727808975602,27,0.016090417635291576,28,0.01849996396483078,33
1999-07-08,0.016893824778104145,31,0.017326225912078313,31,0.018798212317558658,34
1999-07-09,0.0173594017469254,32,0.016302157271852594,28,0.019350310477971665,34
1999-07-12,0.01802385126497301,33,0.01614792857168889,28,0.018995544547113816,34
1999-07-13,0.016989013011688165,32,0.016137925064527214,28,0.01894341272395161,34
1999-07-14,0.017494261517394596,32,0.015604383404924718,27,0.017399515183213265,31
1999-07-15,0.020506160395912375,37,0.018430784654057803,33,0.01875153131172455,33
1999-07-16,0.01866401283865025,34,0.017047250082730902,30,0.016186043493254115,28
1999-07-19,0.018609198739488846,34,0.01733819999158275,31,0.01613954553409207,28
1999-07-20,0.011994306045129096,21,0.016349471360839037,29,0.015948042839603205,27
1999-07-21,0.012244519700459255,21,0.016298238980475412,28,0.015552288347898957,26
1999-07-22,0.005800357603743127,4,0.014220520667949918,24,0.015382006274530924,26
1999-07-23,0.005639214617390438,3,0.013107682234726914,21,0.015109926213005985,25
1999-07-26,0.004453741402744053,1,0.013014915190017363,21,0.014325549733404674,23
1999-07-27,0.0034031209280002707,0,0.010478381893226965,13,0.013994665141484754,22
1999-07-28,0.00841488116953799,11,0.013108282942017461,21,0.014046008736960276,22
1999-07-29,0.010059188486864863,15,0.010847002825612939,14,0.014600552801260843,24
1999-07-30,0.009237155465294451,13,0.012459785885115551,19,0.015209153948463054,25
1999-08-02,0.01130883747974848,19,0.01091249173979513,15,0.01469156133632895,24
1999-08-03,0.013281676956834227,24,0.010673896520936053,14,0.014736330294755223,24
1999-08-04,0.012445162721999067,22,0.010240859792588814,13,0.013997069304908029,22
1999-08-05,0.01366956937796091,25,0.011321985826077874,16,0.01491913353032149,24
1999-08-06,0.012351613150629378,22,0.010678212723081115,14,0.01466249648719544,24
1999-08-09,0.01248219492272729,22,0.011436714902289155,16,0.013651561389244005,21
1999-08-10,0.010340248094786763,16,0.011263017227516164,16,0.013973410056335522,22
1999-08-11,0.013664376980690514,25,0.012323309246494172,19,0.013679863385629777,21
1999-08-12,0.014716792703076596,27,0.014240337014325847,24,0.014313065903339254,23
1999-08-13,0.024245630341341487,41,0.021033900969051944,37,0.016670809047738693,29
1999-08-16,0.027430877411543736,43,0.021825625921191003,38,0.01700580822756778,30
1999-08-17,0.027934468753870158,44,0.026611932340070397,42,0.0199147030356781,35
1999-08-18,0.03718621992352848,48,0.028902409413732587,44,0.021066253123137327,36
1999-08-19,0.0389358243687946,49,0.027998789960722137,44,0.021196973356931638,36
1999-08-20,0.03225060373225493,47,0.02762387996219102,43,0.02162187254354439,37
1999-08-23,0.03345607245457693,47,0.0288598124393221,44,0.02294743604973846,38
1999-08-24,0.0258942491717807,42,0.02752377876037723,43,0.022937796728645096,38
1999-08-25,0.01793653943715168,33,0.027658696065433235,43,0.022938008072574435,38
1999-08-26,0.016023866514951614,30,0.028105191518019757,44,0.02261401270860791,38
1999-08-27,0.015994124475570626,30,0.024167072049460104,41,0.02212577197116738,37
1999-08-30,0.02001605371216986,36,0.028078259899568032,44,0.02386228741375646,39
1999-08-31,0.024234089501370765,41,0.0239647737010291,40,0.02430003687653066,40
1999-09-01,0.025104439070138068,42,0.02165623075314798,38,0.024353314175074213,40
1999-09-02,0.031476350997312816,46,0.026213840514494213,42,0.026438291852610492,42
1999-09-03,0.036564047652270434,48,0.027356407604851415,43,0.026536866473346337,42
1999-09-07,0.03395295916442687,47,0.026447682508912624,42,0.027507108767895597,43
1999-09-08,0.031134480758730414,46,0.026331235924520798,42,0.027505109508896154,43
1999-09-09,0.029590542252813403,45,0.0261324776142326,42,0.027258591132712888,43
1999-09-10,0.023422955612092632,40,0.026990149110835165,43,0.027349298526949974,43
1999-09-13,0.017221530194794776,32,0.02694687675859082,43,0.02715230464232467,42
1999-09-14,0.013081656668867367,24,0.02425946054469339,41,0.02519148122455113,40
1999-09-15,0.016693916100448337,31,0.02386915612492205,40,0.025383034311894558,41
1999-09-16,0.017576013753133966,33,0.02343287908231779,40,0.022825523575056173,38
1999-09-17,0.015196289676536247,28,0.0189654711989348,34,0.021882765071161884,37
1999-09-20,0.01684221431856226,31,0.016187120694434388,28,0.021884756026147863,37
1999-09-21,0.019546256895116087,35,0.01567995629145373,27,0.022358565148959092,37
1999-09-22,0.014963121300775392,28,0.015599864541571843,27,0.020654950194779968,36
1999-09-23,0.014833117059210314,27,0.015599107856524302,27,0.020554246693664985,36
1999-09-24,0.026709901504936892,43,0.020934555812416954,37,0.02299408086706008,38
1999-09-27,0.030285395975723262,45,0.02320497620004896,40,0.02388494085976756,39
1999-09-28,0.02717480349874043,43,0.022443264643992652,39,0.02395251095063532,39
1999-09-29,0.0276459156166131,44,0.021383130462876095,37,0.022272647083222363,37
1999-09-30,0.03057791009866159,45,0.023763544877848465,40,0.022781593484714445,38
1999-10-01,0.0234890154089452,40,0.023982297369465805,40,0.02265292262092944,38
1999-10-04,0.025722136639084646,42,0.02810660605802444,44,0.02299124594542779,38
1999-10-05,0.02785999065381214,44,0.026248220801300168,42,0.02215720395263743,37
1999-10-06,0.02744618478687662,43,0.027661483818745117,43,0.022253165808051006,37
1999-10-07,0.031354503348631046,46,0.029197946583177894,45,0.022922071428440802,38
1999-10-08,0.03628646193803389,48,0.03169943354286,46,0.026058058566318914,41
1999-10-11,0.03403987372259129,47,0.028443683987946153,44,0.025959780720859853,41
1999-10-12,0.032162973354489706,46,0.028549490660191287,44,0.02586762131799604,41
1999-10-13,0.034540172212313765,48,0.030595991424117293,45,0.026261424167948463,41
1999-10-14,0.0334388332014586,47,0.030630019774975623,45,0.026335549797611633,41
1999-10-15,0.017312233239834232,32,0.03317395027037137,47,0.02754072750400309,43
1999-10-18,0.014875895009550196,27,0.029630803315631227,45,0.027697575362377058,43
1999-10-19,0.029916527264170108,45,0.0323278884240183,46,0.028910356566756612,44
1999-10-20,0.03356797536550971,47,0.032111907663605985,46,0.028745741292431636,44
1999-10-21,0.03223007582566265,46,0.031005491551696306,46,0.028684701799587882,44
1999-10-22,0.02111806038776584,38,0.025168448264427885,41,0.02867968378837908,44
1999-10-25,0.016501691226856227,31,0.02516989006807764,41,0.0274712854262523,43
1999-10-26,0.019688485672938637,36,0.025940027407084818,42,0.02671881718611492,42
1999-10-27,0.0218526871310185,39,0.027039458325283365,43,0.02778385813829804,43
1999-10-28,0.03195527731099905,46,0.031039126453898874,46,0.029880630169609377,45
1999-10-29,0.035685362189863325,48,0.02818436549917029,44,0.031238042752612338,46
1999-11-01,0.03597583343469582,48,0.026673798888660137,42,0.03096386574136458,46
1999-11-02,0.040635890055091904,49,0.03132981702641792,46,0.03138531046319515,46
1999-11-03,0.04222942636715743,50,0.03180365530615181,46,0.03137771739619343,46
1999-11-04,0.03399170036226762,47,0.031910066415110586,46,0.030886714513743682,46
1999-11-05,0.021148058927849937,38,0.03188723857660275,46,0.0301225694602781,45
1999-11-08,0.021190232290435186,38,0.03186032311071117,46,0.027919911082982703,43
1999-11-09,0.018540123250815492,34,0.0325983613921657,46,0.02876084299320548,44
1999-11-10,0.01801708054557141,33,0.031082704500955332,46,0.028783713784089664,44
