model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_free,10,35,42,3.42232608795166,3.4863619804382324,3.5321786403656006,-0.0231694211238129
state_free,10,35,7,3.4225218296051025,3.4733893871307373,3.5226118564605717,-0.0327362050288422
state_free,10,35,123,3.4369945526123047,3.478125095367432,3.536708354949951,-0.0186397065394623
state_cond,21,35,42,3.433278560638428,3.477818965911865,3.55016827583313,-0.0051797856562836
state_cond,21,35,7,3.436307668685913,3.4805641174316406,3.541309356689453,-0.0140387047999603
state_cond,21,35,123,3.424119472503662,3.4771993160247803,3.532060384750366,-0.0232876767390473
state_free,21,35,42,3.412720203399658,3.482048749923706,3.5429022312164307,-0.0124458302729828
state_free,21,35,7,3.434522151947021,3.476624011993408,3.550377368927002,-0.0049706925624115
state_free,21,35,123,3.436767578125,3.496384620666504,3.5505685806274414,-0.0047794808619721
state_cond,63,35,42,3.475616693496704,3.5385289192199707,3.5868868827819824,0.0315388212925689
state_cond,63,35,7,3.478535413742065,3.544891357421875,3.568979024887085,0.0136309633976714
state_cond,63,35,123,3.4800992012023926,3.5435681343078613,3.5966153144836426,0.041267252994229
state_free,63,35,42,3.4948506355285645,3.553323745727539,3.5536012649536133,-0.0017467965358002
state_free,63,35,7,3.469679117202759,3.552499532699585,3.5750627517700195,0.019714690280606
state_free,63,35,123,3.4892969131469727,3.5582199096679688,3.571652173995972,0.0163041125065581
state_cond,1,55,42,3.8297884464263916,3.8359858989715576,3.9548935890197754,-0.05243959621269578
state_cond,1,55,7,3.826200246810913,3.834916114807129,3.952348470687866,-0.05498471454460496
state_cond,1,55,123,3.8190810680389404,3.835031509399414,3.9368574619293213,-0.07047572330314988
state_free,1,55,42,3.8388776779174805,3.833817720413208,3.95341420173645,-0.05391898349602098
state_free,1,55,7,3.855985641479492,3.833916425704956,3.96374773979187,-0.043585445440601056
state_free,1,55,123,3.8326168060302734,3.829533338546753,3.9483864307403564,-0.05894675449211473
state_cond,5,55,42,3.8579928874969482,3.885251760482788,3.971219539642334,-0.03611364559013719
state_cond,5,55,7,3.850719690322876,3.8897063732147217,3.977665662765503,-0.029667522466968244
state_cond,5,55,123,3.842986583709717,3.888803005218506,3.972017765045166,-0.03531542018730516
state_free,5,55,42,3.832144260406494,3.884401798248291,3.9696216583251953,-0.03771152690727586
state_free,5,55,7,3.8372175693511963,3.8818209171295166,3.970179557800293,-0.037153627432178205
state_free,5,55,123,3.8535003662109375,3.8883209228515625,3.978947401046753,-0.028385784185718244
state_cond,10,55,42,3.8758623600006104,3.9229445457458496,3.9759597778320312,-0.03137340740043992
state_cond,10,55,7,3.8771984577178955,3.9292654991149902,3.983680248260498,-0.023652936971973126
state_cond,10,55,123,3.8738601207733154,3.9273290634155273,3.9857993125915527,-0.02153387264091844
state_free,10,55,42,3.8794002532958984,3.928443431854248,3.9819562435150146,-0.025376941717456525
state_free,10,55,7,3.869539260864258,3.9317729473114014,3.984973192214966,-0.022359993017505353
state_free,10,55,123,3.8757245540618896,3.935100793838501,3.9877076148986816,-0.019625570333789533
state_cond,21,55,42,3.866556167602539,3.9337666034698486,3.9905197620391846,-0.016813423193286603
state_cond,21,55,7,3.857238531112671,3.941523313522339,3.992705821990967,-0.014627363241504376
state_cond,21,55,123,3.870582103729248,3.933729887008667,4.001657485961914,-0.005675699270557111
state_free,21,55,42,3.884303331375122,3.95731782913208,4.002440452575684,-0.0048927326567875795
state_free,21,55,7,3.8902432918548584,3.938274621963501,4.005797863006592,-0.0015353222258793764
state_free,21,55,123,3.87492036819458,3.9504551887512207,3.998521089553833,-0.008812095678638165
state_cond,63,55,42,3.94986891746521,4.003538131713867,4.024633884429932,0.017300699197460467
state_cond,63,55,7,3.9515156745910645,4.0052289962768555,4.029483795166016,0.022150609933544452
state_cond,63,55,123,4.003494739532471,4.006081581115723,4.010684967041016,0.0033517818085444517
state_free,63,55,42,3.9331605434417725,4.001293659210205,4.024114608764648,0.016781423532177264
state_free,63,55,7,3.9433188438415527,4.00438928604126,4.030706882476807,0.023373697244335467
state_free,63,55,123,3.997621536254883,3.9906203746795654,4.002078533172607,-0.005254652059863751
