model,h,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,42,3.7902445793151855,3.8294248580932617,4.056663990020752,0.04933080478828078
state_free,1,42,3.804576873779297,3.8357326984405518,4.099111557006836,0.09177837177436476
state_cond,2,42,3.8348448276519775,3.8648741245269775,4.070418834686279,0.06308564945380812
state_free,2,42,3.7821855545043945,3.8566930294036865,4.052803993225098,0.04547080799262648
state_cond,5,42,3.8731610774993896,3.909243583679199,4.042555332183838,0.03522214695136672
state_free,5,42,3.8614234924316406,3.90956711769104,4.073359489440918,0.0660263042084468
state_cond,10,42,3.8782029151916504,3.958221673965454,4.097646236419678,0.09031305118720656
state_free,10,42,3.8857550621032715,3.9590518474578857,4.113160133361816,0.10582694812934523
