model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,4,42,1.344852328300476,1.3385436534881592,1.370347261428833,-0.0159470996910575
state_cond,1,4,7,1.346788763999939,1.3374813795089722,1.366906762123108,-0.0193875989967826
state_cond,1,4,123,1.3442368507385254,1.3365715742111206,1.3698960542678833,-0.0163983068520072
state_free,1,4,42,1.3525097370147705,1.335850954055786,1.3711564540863037,-0.0151379070335868
state_free,1,4,7,1.3515204191207886,1.337371826171875,1.3704075813293457,-0.0158867797905448
state_free,1,4,123,1.3448830842971802,1.3368104696273804,1.37013041973114,-0.0161639413887504
state_cond,5,4,42,1.3467971086502075,1.3502211570739746,1.3808077573776243,-0.005486603742266
state_cond,5,4,7,1.3485729694366455,1.3487963676452637,1.3784708976745603,-0.00782346344533
state_cond,5,4,123,1.3495346307754517,1.3495806455612185,1.379560947418213,-0.0067334137016776
state_free,5,4,42,1.3521713018417358,1.3478814363479614,1.3803602457046509,-0.0059341154152396
state_free,5,4,7,1.3541532754898071,1.3461016416549685,1.379943609237671,-0.0063507518822196
state_free,5,4,123,1.3520253896713257,1.347290277481079,1.3793518543243408,-0.0069425067955497
state_cond,10,4,42,1.3157906532287598,1.349711537361145,1.3922288417816162,0.0059344806617256
state_cond,10,4,7,1.317416429519653,1.3546192646026611,1.3973567485809326,0.011062387461042
state_cond,10,4,123,1.3093007802963257,1.3530787229537964,1.392727255821228,0.0064328947013374
state_free,10,4,42,1.3277349472045898,1.3524105548858645,1.389582633972168,0.0032882728522773
state_free,10,4,7,1.328615665435791,1.3511193990707395,1.3951303958892822,0.0088360347693916
state_free,10,4,123,1.318766713142395,1.3519572019577026,1.394928812980652,0.0086344518607612
state_cond,21,4,42,1.3124042749404907,1.343584656715393,1.3924989700317385,0.0062046089118477
state_cond,21,4,7,1.297128200531006,1.347803831100464,1.4086099863052368,0.0223156251853462
state_cond,21,4,123,1.2995498180389404,1.3483755588531494,1.397653579711914,0.0113592185920234
state_free,21,4,42,1.3206465244293213,1.3467038869857788,1.3895162343978882,0.0032218732779976
state_free,21,4,7,1.3186053037643433,1.346683382987976,1.3945496082305908,0.0082552471107002
state_free,21,4,123,1.3157141208648682,1.3450820446014404,1.390336036682129,0.0040416755622383
state_cond,63,4,42,1.271971344947815,1.3680466413497925,1.3880934715270996,0.001799110407209
state_cond,63,4,7,1.2820338010787964,1.3738868236541748,1.3798295259475708,-0.0064648351723197
state_cond,63,4,123,1.2765436172485352,1.380380392074585,1.3879971504211426,0.001702789301252
state_free,63,4,42,1.2881919145584106,1.3687849044799805,1.3807237148284912,-0.0055706462913993
state_free,63,4,7,1.2766937017440796,1.3789106607437134,1.396541714668274,0.0102473535483833
state_free,63,4,123,1.2864770889282229,1.3671191930770874,1.3730676174163818,-0.0132267437035087
state_cond,1,10,42,2.154264211654663,2.168826103210449,2.271240472793579,-0.0313446202004668
state_cond,1,10,7,2.1705143451690674,2.171529769897461,2.2658159732818604,-0.0367691197121855
state_cond,1,10,123,2.131687879562378,2.1707634925842285,2.274393320083618,-0.0281917729104277
state_free,1,10,42,2.1592659950256348,2.171791076660156,2.264265537261963,-0.038319555732083
state_free,1,10,7,2.1875994205474854,2.172419548034668,2.26279878616333,-0.0397863068307158
state_free,1,10,123,2.177337169647217,2.1732540130615234,2.2608444690704346,-0.0417406239236113
state_cond,5,10,42,2.1858277320861816,2.1997323036193848,2.291665554046631,-0.010919538947415
state_cond,5,10,7,2.1752076148986816,2.1939339637756348,2.2938249111175537,-0.0087601818764921
state_cond,5,10,123,2.1688950061798096,2.1947598457336426,2.2947301864624023,-0.0078549065316435
state_free,5,10,42,2.1580920219421387,2.2010207176208496,2.294889211654663,-0.0076958813393828
state_free,5,10,7,2.190582752227783,2.197448253631592,2.2956974506378174,-0.0068876423562285
