ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
GS,state_cond_return,,1,35,42,3.389251232147217,3.4565162658691406,3.578592538833618,0.0232444773442046
GS,state_cond_return,,1,35,7,3.392035484313965,3.453309774398804,3.5795814990997314,0.0242334376103179
GS,state_cond_return,,1,35,123,3.386693000793457,3.45156192779541,3.576788902282715,0.0214408407933013
GS,state_cond_return,,2,35,42,3.4007575511932373,3.461594343185425,3.590849637985229,0.0355015764958159
GS,state_cond_return,,2,35,7,3.397621154785156,3.460435390472412,3.5916223526000977,0.0362742911106841
GS,state_cond_return,,2,35,123,3.384729146957397,3.4640674591064453,3.594754457473755,0.0394063959843413
GS,state_cond_return,,3,35,42,3.3806493282318115,3.463561773300171,3.612918138504028,0.0575700770146148
GS,state_cond_return,,3,35,7,3.3686633110046387,3.462352752685547,3.6211142539978014,0.0657661925083892
GS,state_cond_return,,3,35,123,3.382559299468994,3.4591593742370605,3.5975558757781982,0.0422078142887847
GS,state_cond_return,,5,35,42,3.4007351398468018,3.465916872024536,3.574587106704712,0.0192390452152984
GS,state_cond_return,,5,35,7,3.4066202640533447,3.4759669303894043,3.576286554336548,0.0209384928471343
GS,state_cond_return,,5,35,123,3.37017035484314,3.4747800827026367,3.5867221355438232,0.0313740740544097
GS,state_cond_return,,1,45,42,3.6446785926818848,3.7016894817352295,3.826956272125244,0.0202937823549245
GS,state_cond_return,,1,45,7,3.640977621078491,3.704270601272583,3.829409122467041,0.0227466326967213
GS,state_cond_return,,1,45,123,3.6304469108581534,3.702631950378418,3.821615695953369,0.0149532061830495
GS,state_cond_return,,2,45,42,3.643112421035767,3.716051578521729,3.834495306015015,0.027832816244695
GS,state_cond_return,,2,45,7,3.6486973762512207,3.715411901473999,3.839601516723633,0.0329390269533131
GS,state_cond_return,,2,45,123,3.646150588989258,3.711824178695679,3.828788995742798,0.0221265059724782
GS,state_cond_return,,3,45,42,3.6259653568267822,3.721128463745117,3.860143184661865,0.0534806948915456
GS,state_cond_return,,3,45,7,3.63541030883789,3.717070817947388,3.85636305809021,0.0497005683198903
GS,state_cond_return,,3,45,123,3.6270594596862793,3.7178688049316406,3.847811460494995,0.0411489707246754
GS,state_cond_return,,5,45,42,3.649887561798096,3.724076986312866,3.8246102333068848,0.0179477435365651
GS,state_cond_return,,5,45,7,3.653416395187378,3.727113485336304,3.827491998672485,0.0208295089021657
GS,state_cond_return,,5,45,123,3.644522905349731,3.723778247833252,3.8232805728912354,0.0166180831209157
GS,state_cond_return,,1,55,42,3.834921360015869,3.90256667137146,4.038185119628906,0.030851934396435077
GS,state_cond_return,,1,55,7,3.838876962661743,3.9027352333068848,4.0331711769104,0.025837991677929217
GS,state_cond_return,,1,55,123,3.827909469604492,3.902785301208496,4.023139476776123,0.015806291543651874
GS,state_cond_return,,2,55,42,3.8420913219451904,3.9140243530273438,4.037995338439941,0.030662153207470233
GS,state_cond_return,,2,55,7,3.8359711170196533,3.9138786792755127,4.0507001876831055,0.043367002450634295
GS,state_cond_return,,2,55,123,3.821007251739502,3.9144556522369385,4.043953895568848,0.03662071033637648
GS,state_cond_return,,3,55,42,3.8330912590026855,3.919482946395874,4.051670551300049,0.044337366067577655
GS,state_cond_return,,3,55,7,3.833792209625244,3.9195973873138428,4.058182239532471,0.05084905429999953
GS,state_cond_return,,3,55,123,3.8127858638763428,3.9236838817596436,4.057910442352295,0.05057725711982375
GS,state_cond_return,,5,55,42,3.840855598449707,3.917205333709717,4.028322219848633,0.02098903461616164
GS,state_cond_return,,5,55,7,3.8342525959014893,3.935037612915039,4.034267425537109,0.026934240304638202
GS,state_cond_return,,5,55,123,3.834751605987549,3.919682741165161,4.026246547698975,0.018913362466503436
