ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
PNC,state_cond_vol_w5,5,1,35,42,3.3710837364196777,3.443259954452514,3.534452438354492,-0.0208956231349213
PNC,state_cond_vol_w5,5,1,35,7,3.353250503540039,3.447516918182373,3.543466091156006,-0.0118819703334076
PNC,state_cond_vol_w5,5,1,35,123,3.369171142578125,3.4431264400482178,3.534243583679199,-0.0211044778102142
PNC,state_cond_vol_w5,5,2,35,42,3.379230737686157,3.4648430347442627,3.5478641986846924,-0.0074838628047211
PNC,state_cond_vol_w5,5,2,35,7,3.377777099609375,3.469155788421631,3.550675630569458,-0.0046724309199555
PNC,state_cond_vol_w5,5,2,35,123,3.3897204399108887,3.4567878246307373,3.555682897567749,0.0003348360783355
PNC,state_cond_vol_w5,5,3,35,42,3.397089719772339,3.4769325256347656,3.552588701248169,-0.0027593602412445
PNC,state_cond_vol_w5,5,3,35,7,3.382628917694092,3.479921340942383,3.5520107746124268,-0.0033372868769867
PNC,state_cond_vol_w5,5,3,35,123,3.378926992416382,3.47251558303833,3.55259370803833,-0.0027543534510834
PNC,state_cond_vol_w5,5,5,35,42,3.3993048667907715,3.4922304153442383,3.551041603088379,-0.0043064584010346
PNC,state_cond_vol_w5,5,5,35,7,3.398355960845948,3.494568347930908,3.5619866847991943,0.0066386233097808
PNC,state_cond_vol_w5,5,5,35,123,3.391288995742798,3.4913322925567627,3.555440187454224,9.212596481011914e-05
PNC,state_cond_vol_w5,5,1,45,42,3.626234769821167,3.6893489360809326,3.789016723632813,-0.0176457661375071
PNC,state_cond_vol_w5,5,1,45,7,3.6233551502227774,3.692893266677856,3.792475700378418,-0.0141867893919016
PNC,state_cond_vol_w5,5,1,45,123,3.6204230785369873,3.690303087234497,3.791360378265381,-0.0153021115049387
PNC,state_cond_vol_w5,5,2,45,42,3.6141514778137207,3.713496446609497,3.7953732013702393,-0.0112892884000803
PNC,state_cond_vol_w5,5,2,45,7,3.6295032501220703,3.71056079864502,3.7987277507781982,-0.0079347389921213
PNC,state_cond_vol_w5,5,2,45,123,3.6103460788726807,3.709797143936157,3.801745891571045,-0.0049165981992747
PNC,state_cond_vol_w5,5,3,45,42,3.6365692615509033,3.728536605834961,3.805684089660645,-0.000978400109675
PNC,state_cond_vol_w5,5,3,45,7,3.640820264816284,3.727115154266357,3.80975866317749,0.0030961734071706
PNC,state_cond_vol_w5,5,3,45,123,3.6364147663116455,3.724660396575928,3.804548978805542,-0.0021135109647776
PNC,state_cond_vol_w5,5,5,45,42,3.645152091979981,3.747080564498901,3.808598279953003,0.0019357901826833
PNC,state_cond_vol_w5,5,5,45,7,3.635221242904663,3.746894598007202,3.8160903453826895,0.0094278556123708
PNC,state_cond_vol_w5,5,5,45,123,3.647230625152588,3.741656064987183,3.809025287628174,0.0023627978578542
PNC,state_cond_vol_w5,5,1,55,42,3.8075897693634033,3.894169807434082,3.9946248531341553,-0.0127083320983159
PNC,state_cond_vol_w5,5,1,55,7,3.8064985275268555,3.8934104442596436,3.9992005825042725,-0.008132602728198712
PNC,state_cond_vol_w5,5,1,55,123,3.7990355491638184,3.892784833908081,3.9928789138793945,-0.014454271353076642
PNC,state_cond_vol_w5,5,2,55,42,3.8310768604278564,3.913515090942383,4.00836181640625,0.0010286311737788267
PNC,state_cond_vol_w5,5,2,55,7,3.810866117477417,3.9215338230133057,4.005225658416748,-0.0021075268157231264
PNC,state_cond_vol_w5,5,2,55,123,3.808718204498291,3.9184956550598145,4.007225036621094,-0.00010814861137742326
PNC,state_cond_vol_w5,5,3,55,42,3.834831953048706,3.9312143325805664,4.012111186981201,0.004778001748729999
PNC,state_cond_vol_w5,5,3,55,7,3.8298773765563965,3.932246446609497,4.0109076499938965,0.003574464761425311
PNC,state_cond_vol_w5,5,3,55,123,3.812439203262329,3.933832883834839,4.006476402282715,-0.0008567829497563295
PNC,state_cond_vol_w5,5,5,55,42,3.8305766582489014,3.9496958255767822,4.013420104980469,0.006086919747997577
PNC,state_cond_vol_w5,5,5,55,7,3.837294816970825,3.941800832748413,4.01715612411499,0.009822938882519061
PNC,state_cond_vol_w5,5,5,55,123,3.834214210510254,3.946382522583008,4.012515544891357,0.005182359658886249
