ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
C,state_cond_return,,1,35,42,3.3383383750915527,3.4284794330596924,3.519918918609619,-0.0354291428797943
C,state_cond_return,,1,35,7,3.3373241424560547,3.433577537536621,3.526059865951538,-0.0292881955378754
C,state_cond_return,,1,35,123,3.336902379989624,3.434248685836792,3.51932144165039,-0.0360266198390228
C,state_cond_return,,2,35,42,3.3377878665924072,3.473024845123291,3.523831605911255,-0.0315164555781586
C,state_cond_return,,2,35,7,3.3528127670288086,3.460444688796997,3.5167782306671143,-0.0385698308222992
C,state_cond_return,,2,35,123,3.3553922176361084,3.4627115726470947,3.5210139751434326,-0.0343340863459808
C,state_cond_return,,3,35,42,3.335263729095459,3.473642587661743,3.5383050441741943,-0.0170430173152191
C,state_cond_return,,3,35,7,3.33657169342041,3.470982789993286,3.54370641708374,-0.0116416444056732
C,state_cond_return,,3,35,123,3.362776756286621,3.4653124809265137,3.54242205619812,-0.0129260052912933
C,state_cond_return,,5,35,42,3.345620632171631,3.4714183807373047,3.514465093612671,-0.0408829678767426
C,state_cond_return,,5,35,7,3.3593616485595703,3.47047758102417,3.515801429748535,-0.0395466317408783
C,state_cond_return,,5,35,123,3.350168466567993,3.469329595565796,3.517047643661499,-0.0383004178279144
C,state_cond_return,,1,45,42,3.5553386211395264,3.682141780853272,3.786263227462769,-0.020399262307551
C,state_cond_return,,1,45,7,3.5808725357055664,3.676601409912109,3.772469997406006,-0.0341924923643137
C,state_cond_return,,1,45,123,3.5792019367218018,3.674347162246704,3.771085977554321,-0.0355765122159983
C,state_cond_return,,2,45,42,3.601759433746338,3.712491750717163,3.77345871925354,-0.0332037705167795
C,state_cond_return,,2,45,7,3.592573404312134,3.7169477939605713,3.775037050247192,-0.0316254395231272
C,state_cond_return,,2,45,123,3.61645770072937,3.711628675460816,3.776945114135742,-0.0297173756345774
C,state_cond_return,,3,45,42,3.570032119750977,3.72330379486084,3.7899982929229736,-0.0166641968473459
C,state_cond_return,,3,45,7,3.572857618331909,3.731299638748169,3.79655122756958,-0.0101112622007395
C,state_cond_return,,3,45,123,3.609893560409546,3.718411684036255,3.795796871185303,-0.0108656185850168
C,state_cond_return,,5,45,42,3.574831247329712,3.728518724441528,3.762145757675171,-0.0445167320951487
C,state_cond_return,,5,45,7,3.597555637359619,3.73604679107666,3.76798677444458,-0.0386757153257395
C,state_cond_return,,5,45,123,3.60627031326294,3.723825931549072,3.775278091430664,-0.0313843983396555
C,state_cond_return,,1,55,42,3.7826087474823,3.8792202472686768,3.972201108932495,-0.035132076299976056
C,state_cond_return,,1,55,7,3.775235176086426,3.880964517593384,3.966686487197876,-0.0406466980345952
C,state_cond_return,,1,55,123,3.767331123352051,3.88000750541687,3.9710566997528076,-0.036276485479663556
C,state_cond_return,,2,55,42,3.800783395767212,3.9072487354278564,3.976804733276367,-0.030528451956103986
C,state_cond_return,,2,55,7,3.7696781158447266,3.9269235134124756,3.987447738647461,-0.019885446585010236
C,state_cond_return,,2,55,123,3.777362108230591,3.9154391288757324,3.981058359146118,-0.02627482608635301
C,state_cond_return,,3,55,42,3.7966744899749756,3.9260458946228027,3.9866135120391846,-0.020719673193286603
C,state_cond_return,,3,55,7,3.789397954940796,3.9275240898132324,3.9879820346832275,-0.019351150549243634
C,state_cond_return,,3,55,123,3.7622804641723633,3.933938980102539,4.001040935516357,-0.006292249716113751
C,state_cond_return,,5,55,42,3.7874128818511963,3.9245574474334717,3.964216947555542,-0.04311623767692918
C,state_cond_return,,5,55,7,3.784111499786377,3.9363222122192383,3.968074083328247,-0.0392591019042241
C,state_cond_return,,5,55,123,3.7729108333587646,3.93082857131958,3.967437505722046,-0.039895679510425275
