model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,5,10,123,2.1871771812438965,2.244678974151612,2.2823758125305176,-0.0202092804635283
state_free,5,10,42,2.186278343200684,2.240969181060791,2.2862024307250977,-0.0163826622689482
state_free,5,10,7,2.164163589477539,2.241987943649292,2.2960379123687744,-0.0065471806252714
state_free,5,10,123,2.181604623794556,2.242329359054565,2.2865777015686035,-0.0160073914254423
state_cond,10,10,42,2.2068333625793457,2.267354965209961,2.3041512966156006,0.0015662036215546
state_cond,10,10,7,2.1890628337860107,2.2653510570526123,2.3015482425689697,-0.0010368504250761
state_cond,10,10,123,2.201987266540528,2.270761489868164,2.311643600463867,0.0090585074698212
state_free,10,10,42,2.2085859775543213,2.269418478012085,2.300280332565308,-0.0023047604287382
state_free,10,10,7,2.2076265811920166,2.266599416732788,2.313327550888061,0.0107424578940156
state_free,10,10,123,2.173689126968384,2.269038200378418,2.291898965835572,-0.0106861271584746
state_cond,21,10,42,2.205759763717652,2.265235185623169,2.2716095447540283,-0.0309755482400175
state_cond,21,10,7,2.1977243423461914,2.2684690952301025,2.270102024078369,-0.0324830689156767
state_cond,21,10,123,2.2031588554382324,2.266133069992065,2.263888597488404,-0.0386964955056425
state_free,21,10,42,2.204679250717163,2.2690649032592773,2.2753188610076904,-0.0272662319863554
state_free,21,10,7,2.149287939071656,2.265293598175049,2.262770175933838,-0.039814917060208
state_free,21,10,123,2.189416646957397,2.2690908908843994,2.2659151554107666,-0.0366699375832793
state_cond,63,10,42,2.222224712371826,2.2973175048828125,2.2794885635375977,-0.0230965294564482
state_cond,63,10,7,2.258457660675049,2.302462100982666,2.301775455474853,-0.0008096375191923
state_cond,63,10,123,2.264845371246338,2.297282457351685,2.2965893745422363,-0.0059957184518095
state_free,63,10,42,2.235264301300049,2.304638624191284,2.2884912490844727,-0.0140938439095732
state_free,63,10,7,2.2564852237701416,2.3010919094085693,2.2762560844421387,-0.0263290085519072
state_free,63,10,123,2.2378108501434326,2.299727201461792,2.2687556743621826,-0.0338294186318632
state_cond,1,20,42,2.830686092376709,2.891390562057495,2.9562430381774902,-0.0394892353765006
state_cond,1,20,7,2.8210577964782715,2.8924877643585205,2.955219984054565,-0.0405122894994254
state_cond,1,20,123,2.822305679321289,2.890237808227539,2.95361852645874,-0.0421137470952506
state_free,1,20,42,2.844422578811645,2.901442289352417,2.9608871936798096,-0.0348450798741812
state_free,1,20,7,2.84959077835083,2.899574279785156,2.9710519313812256,-0.0246803421727652
state_free,1,20,123,2.7962639331817627,2.896924495697021,2.976473093032837,-0.0192591805211539
state_cond,5,20,42,2.864356279373169,2.924351215362549,2.965846061706543,-0.0298862118474478
state_cond,5,20,7,2.8559794425964355,2.9273383617401123,2.9676458835601807,-0.0280863899938101
state_cond,5,20,123,2.8577027320861816,2.9233365058898926,2.975919723510742,-0.0198125500432486
state_free,5,20,42,2.848093032836914,2.924406051635742,2.976881980895996,-0.0188502926579947
state_free,5,20,7,2.86691689491272,2.925739049911499,2.980226516723633,-0.015505756830358
state_free,5,20,123,2.851654291152954,2.924506902694702,2.974714994430542,-0.0210172791234488
state_cond,10,20,42,2.86867618560791,2.952460289001465,2.9855728149414062,-0.0101594586125846
state_cond,10,20,7,2.8909006118774414,2.9524991512298584,2.9782555103302,-0.0174767632237906
state_cond,10,20,123,2.8750009536743164,2.950825929641724,2.994175672531128,-0.0015566010228629
state_free,10,20,42,2.930469512939453,2.96760892868042,2.9885549545288086,-0.0071773190251822
state_free,10,20,7,2.8918089866638184,2.95430326461792,2.998787879943848,0.0030556063898568
state_free,10,20,123,2.916798114776612,2.9558863639831543,3.0089502334594727,0.0132179599054818
state_cond,21,20,42,2.900073289871216,2.963487148284912,2.990659236907959,-0.0050730366460318
state_cond,21,20,7,2.887837171554565,2.958566665649414,2.9787275791168213,-0.0170046944371695
state_cond,21,20,123,2.87253737449646,2.952888250350952,2.9586143493652344,-0.0371179241887564
state_free,21,20,42,2.936532497406006,2.976236343383789,2.99538254737854,-0.0003497261754508
state_free,21,20,7,2.89394474029541,2.966733932495117,2.982978343963623,-0.0127539295903678
state_free,21,20,123,2.9257991313934326,2.973679304122925,3.014909505844116,0.0191772322901253
state_cond,63,20,42,2.97156310081482,2.9934818744659424,2.984118938446045,-0.0116133351079459
state_cond,63,20,7,2.939493179321289,2.9967682361602783,2.984274387359619,-0.0114578861943717
state_cond,63,20,123,2.969247817993164,2.999274730682373,2.9793570041656494,-0.0163752693883414
state_free,63,20,42,2.918250799179077,3.0016844272613525,2.963568210601806,-0.0321640629521842
state_free,63,20,7,2.9462995529174805,2.9970314502716064,2.9779415130615234,-0.0177907604924674
state_free,63,20,123,2.931228876113892,3.00026273727417,2.953862190246582,-0.0418700833074088
state_cond,1,35,42,3.353778839111328,3.4411983489990234,3.5089011192321777,-0.0464469422572357
state_cond,1,35,7,3.3642020225524902,3.446070432662964,3.510284185409546,-0.0450638760798676
state_cond,1,35,123,3.369403600692749,3.4440736770629883,3.50931453704834,-0.0460335244410736
state_free,1,35,42,3.357743501663208,3.450366497039795,3.5119383335113525,-0.0434097279780609
state_free,1,35,7,3.390782117843628,3.4567716121673584,3.526729106903076,-0.0286189545863373
state_free,1,35,123,3.402165412902832,3.4525692462921143,3.530914306640625,-0.0244337548487885
state_cond,5,35,42,3.387896776199341,3.476419687271118,3.5315840244293213,-0.0237640370600922
state_cond,5,35,7,3.392167329788208,3.479302406311035,3.52448844909668,-0.0308596123927338
