model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,4,42,1.3385134935379028,1.3605197668075562,1.3936607837677002,0.0073664226478096
state_cond,1,4,7,1.3341073989868164,1.361104965209961,1.3914109468460083,0.0051165857261177
state_cond,1,4,123,1.3298931121826172,1.3607395887374878,1.3922126293182373,0.0059182681983467
state_free,1,4,42,1.3377914428710938,1.3607115745544434,1.3932442665100098,0.0069499053901191
state_free,1,4,7,1.3429583311080933,1.3605992794036863,1.3951287269592283,0.0088343658393379
state_free,1,4,123,1.3410791158676147,1.3604183197021484,1.3960275650024414,0.0097332038825508
state_cond,5,4,42,1.3376022577285769,1.3789619207382202,1.40370774269104,0.0174133815711494
state_cond,5,4,7,1.3334269523620603,1.3777832984924316,1.4042621850967407,0.0179678239768501
state_cond,5,4,123,1.3399722576141355,1.379117131233215,1.4040124416351318,0.0177180805152412
state_free,5,4,42,1.3471262454986572,1.3785946369171145,1.404762864112854,0.0184685029929634
state_free,5,4,7,1.3398518562316897,1.3806612491607666,1.404884934425354,0.0185905733054634
state_free,5,4,123,1.3448957204818726,1.3795123100280762,1.4066388607025146,0.020344499582624
state_cond,10,4,42,1.309169888496399,1.3797082901000977,1.4075584411621094,0.0212640800422188
state_cond,10,4,7,1.3038431406021118,1.386341214179993,1.4117190837860107,0.0254247226661201
state_cond,10,4,123,1.3076858520507812,1.377371311187744,1.4051028490066528,0.0188084878867622
state_free,10,4,42,1.3143640756607056,1.3824498653411863,1.4074512720108032,0.0211569108909126
state_free,10,4,7,1.288899064064026,1.387254238128662,1.4124341011047363,0.0261397399848457
state_free,10,4,123,1.3195301294326782,1.3805701732635498,1.40841543674469,0.0221210756247993
state_cond,21,4,42,1.2938085794448853,1.381577491760254,1.4444111585617063,0.0581167974418159
state_cond,21,4,7,1.3030394315719604,1.3845826387405396,1.4358770847320557,0.049582723612165
state_cond,21,4,123,1.295980453491211,1.379987716674805,1.4343626499176023,0.0480682887977119
state_free,21,4,42,1.3079967498779297,1.383859395980835,1.4271279573440552,0.0408335962241646
state_free,21,4,7,1.298729658126831,1.3873270750045776,1.434833288192749,0.0485389270728584
state_free,21,4,123,1.3010151386260986,1.3821899890899658,1.4309663772583008,0.0446720161384102
state_cond,63,4,42,1.237437129020691,1.3881287574768066,1.4026198387145996,0.016325477594709
state_cond,63,4,7,1.231369137763977,1.425160527229309,1.4110660552978516,0.0247716941779609
state_cond,63,4,123,1.2166963815689087,1.4318903684616089,1.4234517812728882,0.0371574201529976
state_free,63,4,42,1.236107587814331,1.4004473686218262,1.4164379835128784,0.0301436223929878
state_free,63,4,7,1.2486753463745115,1.386080026626587,1.400646448135376,0.0143520870154854
state_free,63,4,123,1.2212607860565186,1.4406089782714844,1.4240342378616333,0.0377398767417427
state_cond,1,10,42,2.1415185928344727,2.212716579437256,2.2848732471466064,-0.0177118458474394
state_cond,1,10,7,2.128697633743286,2.2126333713531494,2.2908921241760254,-0.0116929688180205
