ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
BAC,state_cond_return,,1,35,42,3.312988042831421,3.4452898502349854,3.55542540550232,7.734401290582227e-05
BAC,state_cond_return,,1,35,7,3.335939645767212,3.444272756576538,3.5442824363708496,-0.0110656251185639
BAC,state_cond_return,,1,35,123,3.318580389022827,3.445786952972412,3.546859741210937,-0.008488320278476
BAC,state_cond_return,,2,35,42,3.33821177482605,3.490497589111328,3.554893970489502,-0.0004540909999115
BAC,state_cond_return,,2,35,7,3.3363468647003174,3.488633155822754,3.552790880203247,-0.0025571812861664
BAC,state_cond_return,,2,35,123,3.3436086177825928,3.4899020195007324,3.558160781860352,0.002812720370938
BAC,state_cond_return,,3,35,42,3.341273784637451,3.492419004440308,3.5541837215423584,-0.0011643399470551
BAC,state_cond_return,,3,35,7,3.3024253845214844,3.491173505783081,3.55285120010376,-0.0024968613856537
BAC,state_cond_return,,3,35,123,3.3049540519714355,3.4984347820281982,3.5617568492889404,0.0064087877995269
BAC,state_cond_return,,5,35,42,3.375763416290283,3.528076171875,3.559619903564453,0.0042718420750396
BAC,state_cond_return,,5,35,7,3.3754425048828125,3.5224924087524414,3.559410095214844,0.0040620337254302
BAC,state_cond_return,,5,35,123,3.362203359603882,3.5245063304901123,3.556938886642456,0.0015908251530425
BAC,state_cond_return,,1,45,42,3.5741560459136963,3.691207408905029,3.794518232345581,-0.0121442574247385
BAC,state_cond_return,,1,45,7,3.572882890701294,3.6936655044555664,3.800659418106079,-0.0060030716642405
BAC,state_cond_return,,1,45,123,3.555316209793091,3.701223850250244,3.80366587638855,-0.0029966133817698
BAC,state_cond_return,,2,45,42,3.5917673110961914,3.743054866790772,3.80434799194336,-0.0023144978269602
BAC,state_cond_return,,2,45,7,3.582446336746216,3.742597818374634,3.8074049949646,0.0007425051942799
BAC,state_cond_return,,2,45,123,3.601446866989136,3.7417805194854736,3.8089990615844727,0.002336571814153
BAC,state_cond_return,,3,45,42,3.5569851398468018,3.741464614868164,3.804806470870972,-0.0018560188993479
BAC,state_cond_return,,3,45,7,3.5522937774658203,3.743314027786255,3.810790061950684,0.0041275721803639
BAC,state_cond_return,,3,45,123,3.547674655914306,3.7456679344177246,3.820441722869873,0.0137792330995534
BAC,state_cond_return,,5,45,42,3.590489864349365,3.782804489135742,3.808645248413086,0.0019827586427663
BAC,state_cond_return,,5,45,7,3.586418628692627,3.7906723022460938,3.813397645950317,0.0067351561799977
BAC,state_cond_return,,5,45,123,3.610992670059204,3.777307510375977,3.80933141708374,0.0026689273134206
BAC,state_cond_return,,1,55,42,3.7495524883270264,3.8958687782287598,4.007966995239258,0.0006338100067866392
BAC,state_cond_return,,1,55,7,3.7557334899902344,3.900343656539917,4.011291027069092,0.003957841836620624
BAC,state_cond_return,,1,55,123,3.762308120727539,3.894639492034912,3.9979629516601562,-0.009370233572314923
BAC,state_cond_return,,2,55,42,3.7689146995544434,3.938408851623535,4.0067267417907715,-0.0006064434416996889
BAC,state_cond_return,,2,55,7,3.764031410217285,3.944631338119507,4.011768817901611,0.004435632669140155
BAC,state_cond_return,,2,55,123,3.784681558609009,3.9419636726379395,4.010064125061035,0.002730939828563983
BAC,state_cond_return,,3,55,42,3.7689614295959473,3.9453847408294678,4.004546642303467,-0.0027865429290043764
BAC,state_cond_return,,3,55,7,3.7859888076782227,3.9406931400299072,3.9975836277008057,-0.00974955753166551
BAC,state_cond_return,,3,55,123,3.7531206607818604,3.9449727535247803,4.016208171844482,0.008874986612011249
BAC,state_cond_return,,5,55,42,3.800203561782837,3.9855880737304688,4.009566783905029,0.0022335986725581236
BAC,state_cond_return,,5,55,7,3.74930477142334,4.0051703453063965,4.0145463943481445,0.007213209115673358
BAC,state_cond_return,,5,55,123,3.7712481021881104,3.9918508529663086,4.011255741119385,0.003922555886913592
