ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
PNC,state_cond_macro,,1,35,42,3.4006807804107666,3.446355104446411,3.5139479637146,-0.0414000977748139
PNC,state_cond_macro,,1,35,7,3.408162832260132,3.446007490158081,3.520650863647461,-0.0346971978419525
PNC,state_cond_macro,,1,35,123,3.401295661926269,3.446481943130493,3.5087215900421143,-0.0466264714472992
PNC,state_cond_macro,,2,35,42,3.401548147201538,3.458099126815796,3.54439640045166,-0.0109516610377533
PNC,state_cond_macro,,2,35,7,3.4209346771240234,3.45496129989624,3.544352054595948,-0.0109960068934662
PNC,state_cond_macro,,2,35,123,3.409614562988281,3.450383424758911,3.535959482192993,-0.0193885792964203
PNC,state_cond_macro,,3,35,42,3.4210305213928223,3.47655725479126,3.5550005435943604,-0.0003475178950531
PNC,state_cond_macro,,3,35,7,3.421284914016724,3.469285011291504,3.5502243041992188,-0.0051237572901947
PNC,state_cond_macro,,3,35,123,3.4105241298675537,3.4684953689575195,3.5433311462402344,-0.0120169152491791
PNC,state_cond_macro,,5,35,42,3.418567419052124,3.500736713409424,3.5500431060791016,-0.0053049554103119
PNC,state_cond_macro,,5,35,7,3.4203546047210693,3.4990038871765137,3.560086965560913,0.0047389040714995
PNC,state_cond_macro,,5,35,123,3.4108188152313232,3.4933767318725586,3.5415213108062744,-0.0138267506831391
PNC,state_cond_macro,,1,45,42,3.645613431930542,3.694966793060303,3.767724514007568,-0.0389379757627512
PNC,state_cond_macro,,1,45,7,3.6448662281036377,3.694211006164551,3.766211032867432,-0.0404514569028879
PNC,state_cond_macro,,1,45,123,3.645381212234497,3.694305181503296,3.762986421585083,-0.0436760681852366
PNC,state_cond_macro,,2,45,42,3.650676250457764,3.69787335395813,3.796953439712525,-0.0097090500577952
PNC,state_cond_macro,,2,45,7,3.6514174938201904,3.697299718856812,3.7925422191619873,-0.0141202706083323
PNC,state_cond_macro,,2,45,123,3.658328056335449,3.698288202285767,3.789341688156128,-0.0173208016141916
PNC,state_cond_macro,,3,45,42,3.666057825088501,3.7222955226898193,3.804454803466797,-0.0022076863035227
PNC,state_cond_macro,,3,45,7,3.655533790588379,3.715609550476074,3.793426990509033,-0.0132354992612864
PNC,state_cond_macro,,3,45,123,3.660975217819214,3.7153265476226807,3.7977912425994873,-0.0088712471708323
PNC,state_cond_macro,,5,45,42,3.667982578277588,3.7478177547454834,3.8094403743743896,0.00277788460407
PNC,state_cond_macro,,5,45,7,3.659405469894409,3.740641832351685,3.801337957382202,-0.0053245323881174
PNC,state_cond_macro,,5,45,123,3.661899089813232,3.748393058776856,3.805395126342773,-0.0012673634275461
PNC,state_cond_macro,,1,55,42,3.843966007232666,3.894968271255493,3.968785047531128,-0.038548137701343244
PNC,state_cond_macro,,1,55,7,3.848458766937256,3.8993074893951416,3.9735653400421143,-0.033767845190356915
PNC,state_cond_macro,,1,55,123,3.8413517475128174,3.8943750858306885,3.964019775390625,-0.04331340984184617
PNC,state_cond_macro,,2,55,42,3.848604202270508,3.902118444442749,3.993823528289795,-0.013509656942676251
PNC,state_cond_macro,,2,55,7,3.855259418487549,3.90175461769104,3.9910902976989746,-0.016242887533496564
PNC,state_cond_macro,,2,55,123,3.848198890686035,3.89921236038208,3.989499807357788,-0.017833377874683087
PNC,state_cond_macro,,3,55,42,3.848677635192871,3.914867401123047,3.999192237854004,-0.008140947378467267
PNC,state_cond_macro,,3,55,7,3.856008768081665,3.912656545639038,3.9932587146759033,-0.014074470556567853
PNC,state_cond_macro,,3,55,123,3.851194143295288,3.908313512802124,3.9915401935577393,-0.015792991674731915
PNC,state_cond_macro,,5,55,42,3.863872528076172,3.946415662765503,4.011229038238525,0.0038958530060542174
PNC,state_cond_macro,,5,55,7,3.858035087585449,3.9404852390289307,4.003451824188232,-0.0038813610442387514
PNC,state_cond_macro,,5,55,123,3.8643946647644043,3.941420078277588,3.9974379539489746,-0.009895231283496564
