model,h,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,42,3.836618185043335,3.8995931148529053,4.0350446701049805,0.027711484872509295
state_free,1,42,3.860041618347168,3.895432233810425,4.0139055252075195,0.006572339975048358
state_cond,2,42,3.8353352546691895,3.913051128387451,4.042581081390381,0.035247896157909686
state_free,2,42,3.830667734146118,3.908498525619507,4.048140525817871,0.04080734058539992
state_cond,5,42,3.805142402648926,3.9261813163757324,4.045714378356934,0.03838119312446242
state_free,5,42,3.8475592136383057,3.9209887981414795,4.026889324188232,0.01955613895576125
state_cond,10,42,3.866666793823242,3.952554941177368,4.02165412902832,0.01432094379584914
state_free,10,42,3.88116717338562,3.9509196281433105,4.014666557312012,0.0073333720795405455
