model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,4,42,1.3391356468200684,1.3479242324829102,1.3892775774002075,0.0029832162803169
state_cond,1,4,7,1.3300243616104126,1.3521217107772827,1.3913601636886597,0.005065802568769
state_cond,1,4,123,1.3266205787658691,1.349377989768982,1.392033576965332,0.0057392158454414
state_free,1,4,42,1.3453668355941772,1.3473628759384155,1.3919998407363892,0.0057054796164985
state_free,1,4,7,1.3408869504928589,1.348241686820984,1.3892735242843628,0.0029791631644722
state_free,1,4,123,1.340956687927246,1.348056077957153,1.3912699222564695,0.0049755611365791
state_cond,5,4,42,1.3295284509658811,1.347931981086731,1.3932768106460571,0.0069824495261665
state_cond,5,4,7,1.3342615365982056,1.3489863872528076,1.392178654670715,0.0058842935508247
state_cond,5,4,123,1.332243800163269,1.3489149808883667,1.3947601318359375,0.0084657707160469
state_free,5,4,42,1.3378353118896484,1.3482298851013184,1.3933260440826416,0.007031682962751
state_free,5,4,7,1.3367304801940918,1.3478916883468628,1.3947478532791138,0.0084534921592231
state_free,5,4,123,1.332375407218933,1.3478306531906128,1.3965997695922852,0.0103054084723945
state_cond,10,4,42,1.2992480993270874,1.3641839027404783,1.426921248435974,0.0406268873160835
state_cond,10,4,7,1.3091764450073242,1.3647489547729492,1.4247182607650757,0.0384238996451851
state_cond,10,4,123,1.3251581192016602,1.3652158975601196,1.414275288581848,0.0279809274619575
state_free,10,4,42,1.3438783884048462,1.3671002388000488,1.4120562076568604,0.0257618465369697
state_free,10,4,7,1.3179489374160769,1.364545822143555,1.4187833070755005,0.0324889459556099
state_free,10,4,123,1.342679500579834,1.3668349981307983,1.4116239547729492,0.0253295936530586
state_cond,21,4,42,1.29582417011261,1.3521876335144043,1.4698234796524048,0.0835291185325142
state_cond,21,4,7,1.3072911500930786,1.3571085929870603,1.4523810148239136,0.066086653704023
state_cond,21,4,123,1.2957000732421875,1.3580622673034668,1.4954663515090942,0.1091719903892036
state_free,21,4,42,1.2968724966049194,1.3575716018676758,1.480128049850464,0.0938336887305733
state_free,21,4,7,1.308746576309204,1.353376388549805,1.4429243803024292,0.0566300191825386
state_free,21,4,123,1.299133539199829,1.3549944162368774,1.4723728895187378,0.0860785283988472
state_cond,63,4,42,1.251968264579773,1.3743284940719604,1.5330291986465454,0.1467348375266548
state_cond,63,4,7,1.226902961730957,1.4234726428985596,1.6054821014404297,0.2191877403205391
state_cond,63,4,123,1.2637590169906616,1.3798325061798096,1.4924672842025757,0.1061729230826851
state_free,63,4,42,1.2595210075378418,1.3759915828704834,1.4990766048431396,0.112782243723249
state_free,63,4,7,1.2301039695739746,1.413570523262024,1.5462414026260376,0.159947041506147
state_free,63,4,123,1.2371574640274048,1.4139798879623413,1.6333396434783936,0.2470452823585029
