model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_free,21,35,123,3.4466700553894043,3.4871554374694824,3.542602300643921,-0.0127457608454926
state_cond,63,35,42,3.4838943481445312,3.5546584129333496,3.5360608100891118,-0.0192872514003021
state_cond,63,35,7,3.489553928375244,3.5564780235290527,3.5310394763946533,-0.0243085850947601
state_cond,63,35,123,3.5440285205841064,3.5593907833099365,3.550612449645996,-0.0047356118434174
state_free,63,35,42,3.502602815628052,3.5543620586395264,3.5387933254241943,-0.0165547360652191
state_free,63,35,7,3.525195598602295,3.5579113960266118,3.543665170669556,-0.0116828908198578
state_free,63,35,123,3.489377021789551,3.5563673973083496,3.5358974933624268,-0.0194505681269867
state_cond,1,55,42,3.871739149093628,3.894688844680786,4.003503799438477,-0.0038293857939946108
state_cond,1,55,7,3.878366470336914,3.893073320388794,4.00982141494751,0.0024882297150385924
state_cond,1,55,123,3.879469156265259,3.894489288330078,4.004404544830322,-0.0029286404021489076
state_free,1,55,42,3.8900811672210693,3.8935892581939697,4.005430221557617,-0.0019029636748539858
state_free,1,55,7,3.8708815574645996,3.889437675476074,4.020673751831055,0.013340566598583514
state_free,1,55,123,3.8540866374969482,3.88853120803833,4.017360210418701,0.010027025186229999
state_cond,5,55,42,3.8417255878448486,3.914240598678589,4.030872344970703,0.023539159738231952
state_cond,5,55,7,3.867716073989868,3.922846794128418,4.022885322570801,0.015552137338329608
state_cond,5,55,123,3.8729045391082764,3.922430992126465,4.012633323669434,0.0053001384369624205
state_free,5,55,42,3.876304864883423,3.9157912731170654,4.0152997970581055,0.007966611825634295
state_free,5,55,7,3.8573031425476074,3.9132134914398193,4.028343677520752,0.02101049228828078
state_free,5,55,123,3.884432792663574,3.9200387001037598,4.015359401702881,0.008026216470409686
state_cond,10,55,42,3.9045522212982178,3.9397473335266113,4.007266521453857,-6.666377861375139e-05
state_cond,10,55,7,3.90224289894104,3.9377009868621826,4.007184982299805,-0.00014820293266648576
state_cond,10,55,123,3.90537166595459,3.9387423992156982,4.0112104415893555,0.0038772563568842955
state_free,10,55,42,3.916158437728882,3.9409432411193848,4.006438255310059,-0.0008949299224125795
state_free,10,55,7,3.908949375152588,3.9394724369049072,4.009376525878906,0.0020433406464350767
