model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond_full,1,55,42,,3.8995931148529053,4.0350446701049805,0.027711484872509295
state_cond_full,1,55,7,,3.9011223316192627,4.031208038330078,0.023874853097606952
state_cond_full,1,55,123,,3.896895170211792,4.023019313812256,0.015686128579784686
state_cond_full,21,55,42,,3.969872236251831,4.042858600616455,0.035525415383983905
state_cond_full,21,55,7,,3.9718000888824463,4.037389278411865,0.03005609317939406
state_cond_full,21,55,123,,3.9636735916137695,4.034974098205566,0.027640912973095233
state_cond_macro_only,1,55,42,,3.8926703929901123,4.051357746124268,0.044024560891796405
state_cond_macro_only,1,55,7,,3.8928654193878174,4.041607856750488,0.03427467151801711
state_cond_macro_only,1,55,123,,3.8919615745544434,4.0423970222473145,0.03506383701484328
state_cond_macro_only,21,55,42,,3.9551241397857666,4.035186767578125,0.027853582345653827
state_cond_macro_only,21,55,7,,3.9684500694274902,4.054927349090576,0.047594163858105
state_cond_macro_only,21,55,123,,3.9575610160827637,4.030447006225586,0.023113820993114764
state_cond_own_only,1,55,42,,3.9345412254333496,4.003448009490967,-0.0038851757415043764
state_cond_own_only,1,55,7,,3.9342470169067383,4.002224445343018,-0.005108739889453595
state_cond_own_only,1,55,123,,3.9344496726989746,4.000903606414795,-0.006429578817676251
state_cond_own_only,21,55,42,,3.975313186645508,4.021570205688477,0.01423702045600539
state_cond_own_only,21,55,7,,3.974696397781372,4.026707649230957,0.019374463998485858
state_cond_own_only,21,55,123,,3.9748239517211914,4.024586200714111,0.017253015481640155
state_cond_other_banks_only,1,55,42,,3.910158157348633,4.010511875152588,0.0031786899201167174
state_cond_other_banks_only,1,55,7,,3.9153270721435547,4.017245292663574,0.009912107431103045
state_cond_other_banks_only,1,55,123,,3.906949520111084,4.015016078948975,0.007682893716503436
state_cond_other_banks_only,21,55,42,,3.9635448455810547,4.015309810638428,0.007976625405956561
state_cond_other_banks_only,21,55,7,,3.972659111022949,4.018603324890137,0.011270139657665545
state_cond_other_banks_only,21,55,123,,3.970839738845825,4.018083095550537,0.010749910318065936
