ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
PNC,state_cond_return,,1,35,42,3.3775346279144287,3.442920207977295,3.527369499206543,-0.0279785622828705
PNC,state_cond_return,,1,35,7,3.381345748901367,3.446163892745972,3.5311341285705566,-0.0242139329188568
PNC,state_cond_return,,1,35,123,3.370652437210083,3.446077585220337,3.5336403846740723,-0.0217076768153412
PNC,state_cond_return,,2,35,42,3.3823771476745605,3.461136817932129,3.55591893196106,0.000570870471646
PNC,state_cond_return,,2,35,7,3.381671905517578,3.4639227390289307,3.554003953933716,-0.0013441075556976
PNC,state_cond_return,,2,35,123,3.3936960697174072,3.453742027282715,3.5650665760040283,0.0097185145146148
PNC,state_cond_return,,3,35,42,3.3974831104278564,3.475210428237915,3.556346893310547,0.0009988318211333
PNC,state_cond_return,,3,35,7,3.381530523300171,3.475299596786499,3.557289123535156,0.0019410620457427
PNC,state_cond_return,,3,35,123,3.3771026134490967,3.4686710834503174,3.562174797058105,0.0068267355686919
PNC,state_cond_return,,5,35,42,3.401419162750244,3.487366437911988,3.560487747192383,0.0051396857029692
PNC,state_cond_return,,5,35,7,3.399009943008423,3.4906344413757324,3.5739521980285645,0.0186041365391509
PNC,state_cond_return,,5,35,123,3.392676830291748,3.4861130714416504,3.5726799964904785,0.017331935001065
PNC,state_cond_return,,1,45,42,3.6258296966552734,3.691370725631714,3.783690452575684,-0.022972037194636
PNC,state_cond_return,,1,45,7,3.6233630180358887,3.698588132858277,3.790093898773194,-0.0165685909971262
PNC,state_cond_return,,1,45,123,3.6187219619750977,3.693774461746216,3.7877063751220703,-0.0189561146482493
PNC,state_cond_return,,2,45,42,3.6122753620147705,3.708140373229981,3.805507659912109,-0.0011548298582102
PNC,state_cond_return,,2,45,7,3.632631540298462,3.704991579055786,3.805256366729736,-0.0014061230405832
PNC,state_cond_return,,2,45,123,3.614619731903076,3.707029819488525,3.813220739364624,0.0065582495943043
PNC,state_cond_return,,3,45,42,3.6361403465271,3.7257912158966064,3.809624195098877,0.0029617053285573
PNC,state_cond_return,,3,45,7,3.629040956497192,3.725421667098999,3.811617851257324,0.0049553614870045
PNC,state_cond_return,,3,45,123,3.61534595489502,3.723793029785156,3.812066078186035,0.0054035884157155
PNC,state_cond_return,,5,45,42,3.6476354598999023,3.740843772888184,3.818192958831787,0.0115304690614674
PNC,state_cond_return,,5,45,7,3.637094497680664,3.740544080734253,3.8269174098968506,0.0202549201265309
PNC,state_cond_return,,5,45,123,3.636399745941162,3.740725755691528,3.821972131729126,0.0153096419588063
PNC,state_cond_return,,1,55,42,3.807111978530884,3.898571014404297,3.9889392852783203,-0.01839389995415086
PNC,state_cond_return,,1,55,7,3.806499719619751,3.899064779281616,3.996577024459839,-0.010756160772632306
PNC,state_cond_return,,1,55,123,3.817150831222534,3.8902690410614014,3.986036777496338,-0.021296407736133283
PNC,state_cond_return,,2,55,42,3.8340487480163574,3.9117658138275146,4.016727924346924,0.009394739114452655
PNC,state_cond_return,,2,55,7,3.813573122024536,3.917241334915161,4.014443874359131,0.007110689126659686
PNC,state_cond_return,,2,55,123,3.8140621185302734,3.911648750305176,4.015537738800049,0.008204553567577655
PNC,state_cond_return,,3,55,42,3.835444211959839,3.9268040657043457,4.01364803314209,0.0063148479096186705
PNC,state_cond_return,,3,55,7,3.8288185596466064,3.9263620376586914,4.0156402587890625,0.008307073556591327
PNC,state_cond_return,,3,55,123,3.8108971118927,3.925394058227539,4.012348175048828,0.005014989816356952
PNC,state_cond_return,,5,55,42,3.83322811126709,3.9456465244293213,4.0240325927734375,0.016699407540966327
PNC,state_cond_return,,5,55,7,3.814608573913574,3.9400076866149902,4.031417369842529,0.024084184610058124
PNC,state_cond_return,,5,55,123,3.7903575897216797,3.944578170776367,4.028702735900879,0.021369550668407733
