model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,63,4,123,1.31139075756073,1.3685073852539062,1.4419431686401367,0.0556488075202461
state_free,63,4,42,1.3074852228164673,1.3658041954040527,1.4337621927261353,0.0474678316062446
state_free,63,4,7,1.2817507982254028,1.3616305589675903,1.4611921310424805,0.0748977699225899
state_free,63,4,123,1.2902679443359375,1.3484984636306765,1.4747499227523804,0.0884555616324898
state_cond,1,10,42,2.1577165126800537,2.193317174911499,2.264634132385254,-0.0379509606087919
state_cond,1,10,7,2.179213047027588,2.193726062774658,2.260051965713501,-0.0425331272805449
state_cond,1,10,123,2.158949136734009,2.192358016967773,2.260754108428955,-0.0418309845650908
state_free,1,10,42,2.1810100078582764,2.1983320713043213,2.2634387016296387,-0.0391463913644072
state_free,1,10,7,2.1717445850372314,2.193329095840454,2.258579730987549,-0.044005362006497
state_free,1,10,123,2.1950430870056152,2.200918674468994,2.267279863357544,-0.0353052296365019
state_cond,5,10,42,2.161282539367676,2.2131495475769043,2.262835741043091,-0.039749351950955
state_cond,5,10,7,2.160297155380249,2.212848663330078,2.265109300613404,-0.0374757923806425
state_cond,5,10,123,2.214477777481079,2.2279767990112305,2.3049685955047607,0.0023835025107148
state_free,5,10,42,2.181757688522339,2.224484443664551,2.2757809162139893,-0.0268041767800566
state_free,5,10,7,2.1923506259918213,2.2255613803863525,2.279025316238404,-0.0235597767556425
state_free,5,10,123,2.197688579559326,2.22340726852417,2.281646728515625,-0.0209383644784209
state_cond,10,10,42,2.179408550262451,2.2518699169158936,2.2984509468078613,-0.0041341461861845
state_cond,10,10,7,2.186069965362549,2.2443671226501465,2.295694828033448,-0.0068902649605986
state_cond,10,10,123,2.227329969406128,2.2580957412719727,2.3372995853424072,0.0347144923483613
state_free,10,10,42,2.207620143890381,2.257282495498657,2.3034441471099854,0.0008590541159394
state_free,10,10,7,2.19268536567688,2.247530937194824,2.29034686088562,-0.0122382321084257
state_free,10,10,123,2.1663830280303955,2.2408792972564697,2.291340112686157,-0.0112449803078886
state_cond,21,10,42,2.202835321426392,2.235008001327514,2.28132438659668,-0.0212607063973662
state_cond,21,10,7,2.15378212928772,2.2305729389190674,2.3033547401428223,0.0007696471487763
state_cond,21,10,123,2.112079381942749,2.2160885334014893,2.333857774734497,0.0312726817404511
state_free,21,10,42,2.120279312133789,2.2193732261657715,2.339775562286377,0.037190469292331
state_free,21,10,7,2.1217710971832275,2.228755474090576,2.3329265117645264,0.0303414187704804
state_free,21,10,123,2.1201648712158203,2.2033557891845703,2.335965156555176,0.0333800635611298
state_cond,63,10,42,2.276425838470459,2.286907196044922,2.293064832687378,-0.0095202603066679
state_cond,63,10,7,2.231629133224488,2.2803618907928467,2.304006338119507,0.0014212451254609
state_cond,63,10,123,2.292098999023437,2.2903048992156982,2.2936668395996094,-0.0089182533944365
state_free,63,10,42,2.280442237854004,2.294117212295532,2.284263610839844,-0.0183214821542021
state_free,63,10,7,2.288537979125977,2.300745010375977,2.2931177616119385,-0.0094673313821074
state_free,63,10,123,2.2808501720428467,2.2968127727508545,2.2799172401428223,-0.0226678528512236
state_cond,1,20,42,2.8335208892822266,2.864152669906616,2.938230276107788,-0.0575019974462027
state_cond,1,20,7,2.826566219329834,2.8667120933532715,2.9486820697784424,-0.0470502037755484
state_cond,1,20,123,2.8138787746429443,2.858079195022583,2.9473259449005127,-0.0484063286534781
state_free,1,20,42,2.827547788619995,2.864546537399292,2.944441318511963,-0.0512909550420279
state_free,1,20,7,2.8379335403442383,2.863150119781494,2.942932367324829,-0.0527999062291617
state_free,1,20,123,2.8230977058410645,2.8610594272613525,2.947503566741944,-0.0482287068120474
state_cond,5,20,42,2.8508787155151367,2.898853778839112,2.956254482269287,-0.0394777912847037
state_cond,5,20,7,2.8179478645324707,2.890830516815185,2.9434776306152344,-0.0522546429387564
state_cond,5,20,123,2.8221704959869385,2.893550157546997,2.950859546661377,-0.0448727268926139
state_free,5,20,42,2.831996440887451,2.906322240829468,2.954197645187378,-0.0415346283666129
state_free,5,20,7,2.8683910369873047,2.906872510910034,2.968600988388061,-0.0271312851659293
state_free,5,20,123,2.84466290473938,2.900500774383545,2.9615671634674072,-0.0341651100865836
state_cond,10,20,42,2.8838307857513428,2.9486422538757324,2.990776777267456,-0.0049554962865347
state_cond,10,20,7,2.855132341384888,2.943896770477295,2.9805195331573486,-0.0152127403966422
state_cond,10,20,123,2.8864333629608154,2.946853876113892,3.0038559436798096,0.0081236701258187
state_free,10,20,42,2.9248135089874268,2.9529099464416504,3.0091023445129395,0.0133700709589485
state_free,10,20,7,2.881836175918579,2.9475064277648926,2.995758056640625,2.5783086634145747e-05
state_free,10,20,123,2.8851919174194336,2.9463679790496826,3.0023975372314453,0.0066652636774544
state_cond,21,20,42,2.826228141784668,2.902876138687134,2.9918432235717773,-0.0038890499822135
state_cond,21,20,7,2.8613121509552,2.929013252258301,2.986979484558105,-0.0087527889958853
state_cond,21,20,123,2.8427114486694336,2.910879373550415,2.993454933166504,-0.0022773403874869
state_free,21,20,42,2.862384796142578,2.945475816726685,2.9988269805908203,0.0030947070368294
state_free,21,20,7,2.879124879837036,2.935014247894287,2.9906601905822754,-0.0050720829717154
state_free,21,20,123,2.7292065620422363,2.8944334983825684,3.002016544342041,0.0062842707880501
state_cond,63,20,42,2.907512903213501,2.953497886657715,3.011306047439575,0.0155737738855843
state_cond,63,20,7,2.9769747257232666,2.995692253112793,2.999338150024414,0.0036058764704232
state_cond,63,20,123,2.91552472114563,2.973423480987549,2.99342679977417,-0.0023054737798209
state_free,63,20,42,2.9193856716156006,2.965421199798584,2.9998481273651123,0.0041158538111214
state_free,63,20,7,2.9811794757843018,2.996964931488037,2.9895174503326416,-0.0062148232213492
state_free,63,20,123,2.922400712966919,2.9747328758239746,2.98862361907959,-0.007108654474401
state_cond,1,35,42,3.3976237773895264,3.424432277679444,3.5154716968536377,-0.0398763646357758
state_cond,1,35,7,3.3892152309417725,3.42440128326416,3.5110623836517334,-0.0442856778376801
state_cond,1,35,123,3.3886711597442627,3.4193267822265625,3.5061590671539307,-0.0491889943354828
state_free,1,35,42,3.3893239498138428,3.433396339416504,3.5135998725891118,-0.0417481889003021
state_free,1,35,7,3.3793530464172363,3.4194371700286865,3.509417772293091,-0.0459302891963226
state_free,1,35,123,3.3965091705322266,3.4250481128692627,3.5127453804016118,-0.0426026810878021
state_cond,5,35,42,3.3648667335510254,3.44399094581604,3.501856803894043,-0.0534912575953705
state_cond,5,35,7,3.421951532363892,3.463931083679199,3.5302987098693848,-0.0250493516200287
state_cond,5,35,123,3.3483381271362305,3.4475038051605225,3.5100977420806885,-0.045250319408725
state_free,5,35,42,3.3825254440307617,3.465606451034546,3.51418137550354,-0.0411666859858734
state_free,5,35,7,3.420361995697021,3.4666614532470703,3.5463383197784424,-0.0090097417109711
state_free,5,35,123,3.410228967666626,3.467773199081421,3.538536310195923,-0.0168117512934906
state_cond,10,35,42,3.431557893753052,3.511781692504883,3.554876804351806,-0.0004712571376068
state_cond,10,35,7,3.435418605804444,3.509204864501953,3.5658228397369385,0.0104747782475249
state_cond,10,35,123,3.415412425994873,3.5027334690093994,3.5380868911743164,-0.0172611703150971
state_free,10,35,42,3.386106014251709,3.508545160293579,3.5386574268341064,-0.016690634655307
state_free,10,35,7,3.432957887649536,3.509824514389038,3.559206247329712,0.0038581858402984
state_free,10,35,123,3.383702278137207,3.515721559524536,3.53789496421814,-0.0174530972712738
state_cond,21,35,42,3.4099113941192627,3.484457731246948,3.55823826789856,0.002890206409146
state_cond,21,35,7,3.384562969207764,3.4854071140289307,3.5604751110076904,0.0051270495182769
state_cond,21,35,123,3.377704381942749,3.480442523956299,3.564373254776001,0.0090251932865874
state_free,21,35,42,3.394747495651245,3.50842809677124,3.576085329055786,0.0207372675663726
state_free,21,35,7,3.437464714050293,3.491694211959839,3.557790756225586,0.0024426947361724
state_free,21,35,123,3.404144287109375,3.490586519241333,3.5508828163146973,-0.0044652451747162
state_cond,63,35,42,3.474019765853882,3.535187005996704,3.553663969039917,-0.0016840924494965
state_cond,63,35,7,3.473179817199707,3.533511161804199,3.5659284591674805,0.0105803976780669
state_cond,63,35,123,3.4837541580200195,3.5414011478424072,3.5390961170196533,-0.0162519444697601
state_free,63,35,42,3.487802028656006,3.5502192974090576,3.549834728240967,-0.0055133332484467
state_free,63,35,7,3.4619033336639404,3.5337014198303223,3.55640721321106,0.001059151721646
state_free,63,35,123,3.484001874923706,3.5511722564697266,3.539669990539551,-0.0156780709498627
state_cond,1,55,42,3.806623935699463,3.8683979511260986,3.9599294662475586,-0.04740371898491258
state_cond,1,55,7,3.796367645263672,3.8652517795562744,3.9635400772094727,-0.04379310802299852
state_cond,1,55,123,3.8033690452575684,3.863251209259033,3.9584741592407227,-0.04885902599174852
state_free,1,55,42,3.8101677894592285,3.873185634613037,3.9503962993621826,-0.056936885870288556
state_free,1,55,7,3.8158934116363525,3.867504119873047,3.9543962478637695,-0.05293693736870164
state_free,1,55,123,3.8073081970214844,3.85847544670105,3.949662208557129,-0.05767097667534227
state_cond,5,55,42,3.8307955265045166,3.903322458267212,3.9704487323760986,-0.03688445285637254
state_cond,5,55,7,3.8414525985717773,3.9083375930786133,3.9766228199005127,-0.030710365331958478
state_cond,5,55,123,3.828545093536377,3.9092204570770264,3.972684621810913,-0.03464856342155809
state_free,5,55,42,3.8313112258911133,3.9153072834014893,3.9783689975738525,-0.028964187658618634
state_free,5,55,7,3.833940029144287,3.914541482925415,3.9755170345306396,-0.031816150701831525
state_free,5,55,123,3.8451058864593506,3.9177281856536865,3.989269733428955,-0.018063451803516095
state_cond,10,55,42,3.8623316287994385,3.955578088760376,3.9918739795684814,-0.015459205663989728
state_cond,10,55,7,3.8343424797058105,3.9633355140686035,3.9927186965942383,-0.014614488638232892
state_cond,10,55,123,3.848987340927124,3.950878620147705,3.980938673019409,-0.026394512213061994
state_free,10,55,42,3.8349814414978027,3.952802896499634,3.990729331970215,-0.01660385326225633
state_free,10,55,7,3.834296703338623,3.964596748352051,3.991166114807129,-0.016167070425342267
state_free,10,55,123,3.8823201656341553,3.964503526687622,4.016974449157715,0.00964126392524367
state_cond,21,55,42,3.835474729537964,3.9236624240875244,4.017191410064697,0.009858224832226092
state_cond,21,55,7,3.8110101222991943,3.943211317062378,4.02468204498291,0.017348859750438983
state_cond,21,55,123,3.814899206161499,3.9271671772003174,4.012294769287109,0.004961584054638202
state_free,21,55,42,3.828286647796631,3.9497110843658447,4.025617599487305,0.018284414254833514
state_free,21,55,7,3.8886613845825195,3.957249402999878,4.011179447174072,0.0038462619416010924
state_free,21,55,123,3.830996036529541,3.942772626876831,3.9986324310302734,-0.008700754202197736
state_cond,63,55,42,3.9496281147003174,4.004466533660889,3.9941704273223877,-0.013162757910083478
state_cond,63,55,7,3.949794054031372,4.00413179397583,4.01560115814209,0.00826797290961867
state_cond,63,55,123,3.952820062637329,4.001307010650635,4.018345832824707,0.011012647592235858
state_free,63,55,42,3.9306719303131104,3.9842910766601562,4.0056281089782715,-0.0017050762541996889
state_free,63,55,7,3.937919855117798,3.9868292808532715,3.9996840953826904,-0.007649089849780744
state_free,63,55,123,3.9547171592712402,3.992725133895874,4.006617546081543,-0.0007156391509282045
