model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond_full,1,55,42,,3.9184744358062744,3.949817180633545,-0.05751600459892625
state_cond_full,1,55,7,,3.9173898696899414,3.9339470863342285,-0.07338609889824266
state_cond_full,1,55,123,,3.9167263507843018,3.936424970626831,-0.07090821460564012
state_cond_full,21,55,42,,4.171189308166504,4.113131523132324,0.10579833789985305
state_cond_full,21,55,7,,4.103036403656006,4.080860137939453,0.07352695270698195
state_cond_full,21,55,123,,4.140609264373779,4.085960388183594,0.07862720295112258
state_cond_macro_only,1,55,42,,3.926689863204956,3.9654335975646973,-0.04189958766777391
state_cond_macro_only,1,55,7,,3.9261999130249023,3.972670078277588,-0.03466310695488328
state_cond_macro_only,1,55,123,,3.9246115684509277,3.9655704498291016,-0.04176273540336961
state_cond_macro_only,21,55,42,,4.107640743255615,4.038736343383789,0.03140315815131789
state_cond_macro_only,21,55,7,,4.1327290534973145,4.080067157745361,0.07273397251289015
state_cond_macro_only,21,55,123,,4.092650890350342,4.026819229125977,0.01948604389350539
state_cond_own_only,1,55,42,,3.9377551078796387,3.9375789165496826,-0.06975426868278856
state_cond_own_only,1,55,7,,3.9376065731048584,3.936547040939331,-0.07078614429314012
state_cond_own_only,1,55,123,,3.941772699356079,3.93784761428833,-0.0694855709441411
state_cond_own_only,21,55,42,,4.032867908477783,4.009830951690674,0.002497766458202655
state_cond_own_only,21,55,7,,4.031137943267822,4.006337642669678,-0.0009955425627934389
state_cond_own_only,21,55,123,,4.027837753295898,4.008753299713135,0.0014201144806635924
state_cond_other_banks_only,1,55,42,,3.9231269359588623,4.0038862228393555,-0.0034469623931157045
state_cond_other_banks_only,1,55,7,,3.9223432540893555,4.000973224639893,-0.006359960592578595
state_cond_other_banks_only,1,55,123,,3.920185089111328,4.002621650695801,-0.004711534536670392
state_cond_other_banks_only,21,55,42,,4.036674976348877,4.022269248962402,0.01493606372993117
state_cond_other_banks_only,21,55,7,,4.040454864501953,4.0171732902526855,0.009840105020214374
state_cond_other_banks_only,21,55,123,,4.041339874267578,4.026453018188477,0.01911983295600539
