ticker,model,vol_window,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
WFC,state_cond_return,,1,35,42,3.3660027980804443,3.4767119884490967,3.526649236679077,-0.0286988248103363
WFC,state_cond_return,,1,35,7,3.3688790798187256,3.476940631866455,3.5280561447143555,-0.027291916775058
WFC,state_cond_return,,1,35,123,3.3296687602996826,3.487700223922729,3.547593116760254,-0.0077549447291596
WFC,state_cond_return,,2,35,42,3.3646795749664307,3.502866744995117,3.526928663253784,-0.0284193982356293
WFC,state_cond_return,,2,35,7,3.3658759593963623,3.503648042678833,3.531320571899414,-0.0240274895899994
WFC,state_cond_return,,2,35,123,3.3573660850524902,3.500295877456665,3.534752130508423,-0.0205959309809906
WFC,state_cond_return,,3,35,42,3.3636908531188965,3.5194876194000244,3.5304489135742188,-0.0248991479151947
WFC,state_cond_return,,3,35,7,3.364527463912964,3.5177581310272217,3.5429067611694336,-0.0124413003199799
WFC,state_cond_return,,3,35,123,3.365680932998657,3.509209632873535,3.5424628257751465,-0.012885235714267
WFC,state_cond_return,,5,35,42,3.3750507831573486,3.592597723007202,3.536240100860596,-0.0191079606288178
WFC,state_cond_return,,5,35,7,3.372204065322876,3.5946383476257324,3.5624771118164062,0.0071290503269927
WFC,state_cond_return,,5,35,123,3.37398624420166,3.573859453201294,3.5532963275909424,-0.0020517338984711
WFC,state_cond_return,,1,45,42,3.5975182056427,3.7363321781158447,3.7912118434906006,-0.015450646279719
WFC,state_cond_return,,1,45,7,3.5985050201416016,3.734497308731079,3.795474052429199,-0.0111884373411204
WFC,state_cond_return,,1,45,123,3.595160007476806,3.7313079833984375,3.7958734035491934,-0.0107890862211252
WFC,state_cond_return,,2,45,42,3.6100687980651855,3.7607553005218506,3.7842319011688232,-0.0224305886014963
WFC,state_cond_return,,2,45,7,3.5764000415802,3.762229681015015,3.807851552963257,0.0011890631929372
WFC,state_cond_return,,2,45,123,3.603985548019409,3.757017374038696,3.780160188674927,-0.0265023010953928
WFC,state_cond_return,,3,45,42,3.60791277885437,3.7767410278320312,3.786550045013428,-0.0201124447568918
WFC,state_cond_return,,3,45,7,3.6129226684570312,3.774067640304565,3.8012099266052246,-0.005452563165095
WFC,state_cond_return,,3,45,123,3.606363534927368,3.769755601882935,3.795165061950684,-0.011497427819636
WFC,state_cond_return,,5,45,42,3.6217949390411377,3.840346336364746,3.792771100997925,-0.0138913887723948
WFC,state_cond_return,,5,45,7,3.617585182189941,3.8539788722991934,3.834197759628296,0.0275352698579762
WFC,state_cond_return,,5,45,123,3.623642683029175,3.8267898559570312,3.806108236312866,-0.0005542534574534
WFC,state_cond_return,,1,55,42,3.7978322505950928,3.933014392852783,3.9846737384796143,-0.022659446752856915
WFC,state_cond_return,,1,55,7,3.775855302810669,3.939199924468994,3.9976768493652344,-0.009656335867236798
WFC,state_cond_return,,1,55,123,3.76611328125,3.942856788635254,4.012500286102295,0.005167100869823749
WFC,state_cond_return,,2,55,42,3.8125343322753906,3.965700387954712,3.9897408485412598,-0.017592336691211408
WFC,state_cond_return,,2,55,7,3.804678440093994,3.958693742752075,3.9845330715179443,-0.022800113714526837
WFC,state_cond_return,,2,55,123,3.7914106845855713,3.9598686695098877,3.9995222091674805,-0.0078109760649907045
WFC,state_cond_return,,3,55,42,3.808206558227539,3.978100061416626,3.99611234664917,-0.011220838583301251
WFC,state_cond_return,,3,55,7,3.787511110305786,3.9801368713378906,4.003625869750977,-0.0037073154814946108
WFC,state_cond_return,,3,55,123,3.8012192249298096,3.968083143234253,4.002328395843506,-0.005004789388965314
WFC,state_cond_return,,5,55,42,3.8194894790649414,4.036014080047607,3.9931180477142334,-0.014215137518237775
WFC,state_cond_return,,5,55,7,3.8191442489624023,4.038151264190674,4.024243354797363,0.016910169564892108
WFC,state_cond_return,,5,55,123,3.8177218437194824,4.021546363830566,4.000809192657471,-0.00652399257500047
