timestep,ck_kl,ck_tv,date
0,0.015541879938725578,0.06991578712740545,2020-03-26
1,0.030905044563686677,0.09941979919495111,2020-03-27
2,0.01873594933487297,0.0759957609478523,2020-03-30
3,0.06007271352816016,0.14279753375834767,2020-03-31
4,0.03639638867328913,0.11017081554162723,2020-04-01
5,0.034305335630426995,0.10827741903006721,2020-04-02
6,0.028352627929448492,0.097205291203134,2020-04-03
7,0.03952707865968773,0.11547881674125271,2020-04-06
8,0.022153690322483727,0.08450064379792353,2020-04-07
9,0.014118502106446157,0.06544924493138778,2020-04-08
10,0.026704709842258062,0.08928929492760695,2020-04-09
11,0.09440592832322495,0.18143777805115893,2020-04-13
12,0.05801553169817647,0.14287035744812995,2020-04-14
13,0.025954420403337317,0.09265018672976363,2020-04-15
14,0.034893622731263486,0.1074773450463743,2020-04-16
15,0.019439039421461586,0.07811010613907172,2020-04-17
16,0.042617439275400126,0.11739711788231863,2020-04-20
17,0.016502211993695264,0.07082452813592599,2020-04-21
18,0.04319080737469503,0.1172355893722503,2020-04-22
19,0.021225597746427592,0.08023582124377858,2020-04-23
20,0.027853857319706514,0.0919678032885929,2020-04-24
21,0.02437725303803588,0.08526827905239012,2020-04-27
22,0.03610599180280444,0.1057249540294438,2020-04-28
23,0.022391092451327775,0.081735359937579,2020-04-29
24,0.03363145017725328,0.10160755427489311,2020-04-30
25,0.01890804095040724,0.07431197558355318,2020-05-01
26,0.016045175321052735,0.06693977870685172,2020-05-04
27,0.02329308760561236,0.0814404821389619,2020-05-05
28,0.013231919194411742,0.05961907079859928,2020-05-06
29,0.030754799068708757,0.09489060636288431,2020-05-07
30,0.03866652456318699,0.10859026037397011,2020-05-08
31,0.026694387322870973,0.08914831481140037,2020-05-11
32,0.17825569453384973,0.26044172024361073,2020-05-12
33,0.01897256453190647,0.07866321243605061,2020-05-13
34,0.027434376338280494,0.09584590680627003,2020-05-14
35,0.029951226880427863,0.09987240429743675,2020-05-15
36,0.0315075051065992,0.1023091230453431,2020-05-18
37,0.03067960133823983,0.1006936472237608,2020-05-19
38,0.050841165872976296,0.13280706355158733,2020-05-20
39,0.01728323798769696,0.07484539464724341,2020-05-21
40,0.028353332772053312,0.0956327848821453,2020-05-22
41,0.050386195392310866,0.1310495939051819,2020-05-26
42,0.024919600451744767,0.0902553809645745,2020-05-27
43,0.05358157484275871,0.1363505476491135,2020-05-28
44,0.019620016926618702,0.0798134803142355,2020-05-29
45,0.022627765075355227,0.0847282008538743,2020-06-01
46,0.017727149759469204,0.07352857765443042,2020-06-02
47,0.02056154693588169,0.07811822768420655,2020-06-03
48,0.027116835823962883,0.0902257110984642,2020-06-04
49,0.039713579175699974,0.11176031829070814,2020-06-05
50,0.01833294336424908,0.07400406687298274,2020-06-08
51,0.03576785712070558,0.1055568648361104,2020-06-09
52,0.015308355809636574,0.06706301827562025,2020-06-10
53,0.07615224364250106,0.16026037445313687,2020-06-11
54,0.015343383860294492,0.06926373133595208,2020-06-12
55,0.016848052826754802,0.07072106867770016,2020-06-15
56,0.02751795535499646,0.09099813895564432,2020-06-16
57,0.011745196147178439,0.057543422996699393,2020-06-17
58,0.015277004503882464,0.06434863917986001,2020-06-18
59,0.02489376578164799,0.08415385523204232,2020-06-19
60,0.01851910240534384,0.07122662527484874,2020-06-22
61,0.038240750317572916,0.10754570465357227,2020-06-23
62,0.021922995357468108,0.07901100193296304,2020-06-24
63,0.015647555569144538,0.06535278061576415,2020-06-25
64,0.028396099243871018,0.09088472567338901,2020-06-26
65,0.014532133204964713,0.06252726480970298,2020-06-29
66,0.027023411297057157,0.08811729977397113,2020-06-30
67,0.020375262106032316,0.07519416423033944,2020-07-01
68,0.02121059277539954,0.07677717535711644,2020-07-02
69,0.01884443868151229,0.07170550206421457,2020-07-06
70,0.01584350790884793,0.06495534637565376,2020-07-07
71,0.01804199894768318,0.06952972144186921,2020-07-08
72,0.017223711498957846,0.06768094134455911,2020-07-09
73,0.019474952936177122,0.07251853681569105,2020-07-10
74,0.03796028569194021,0.10685307908691619,2020-07-13
75,0.011147209231698464,0.05416369781000365,2020-07-14
76,0.018325545811529044,0.06997151004216415,2020-07-15
77,0.01835657517012349,0.06999564258588706,2020-07-16
78,0.01491095790779883,0.06246171193753399,2020-07-17
79,0.019796706382105244,0.0728466116603637,2020-07-20
80,0.02730509952336543,0.08784677292574451,2020-07-21
81,0.021025766825508864,0.07566440084277236,2020-07-22
82,0.01887567738964862,0.0711459185183871,2020-07-23
83,0.01821360104750351,0.06973525303483512,2020-07-24
84,0.016917516953540285,0.06691567365826924,2020-07-27
85,0.030478974013679192,0.09387258428202587,2020-07-28
86,0.0302433902953336,0.09364612303142059,2020-07-29
87,0.011888351833387524,0.055836155832089784,2020-07-30
88,0.0559405516644964,0.1327199405161016,2020-07-31
89,0.021378316374536608,0.07799436744200401,2020-08-03
90,0.02672082367606461,0.08836096644144513,2020-08-04
91,0.10278912885713788,0.18904251668060806,2020-08-05
92,0.015127054961817097,0.06947929983142584,2020-08-06
93,0.03221425853996652,0.10152242796689484,2020-08-07
94,0.01433935990212488,0.06613542123123277,2020-08-10
95,0.03342562729465254,0.10203492793651965,2020-08-11
96,0.011503103368069482,0.05799989234988865,2020-08-12
97,0.016789136943905304,0.06847529809127305,2020-08-13
98,0.02159118574479333,0.07817614751091759,2020-08-14
99,0.02675625450522844,0.08824169678051076,2020-08-17
100,0.026191317262867945,0.08735684791732162,2020-08-18
101,0.01889178673788745,0.0728051214137606,2020-08-19
102,0.039756873791120494,0.11030139083546778,2020-08-20
103,0.01857655178385834,0.07306724288659573,2020-08-21
104,0.039956842501420634,0.11109880978743784,2020-08-24
105,0.026143142353601947,0.08894185090965537,2020-08-25
106,0.013303123851467206,0.061648728554959384,2020-08-26
107,0.022726427872767997,0.08077038111695516,2020-08-27
108,0.022832489370628338,0.08087833960913049,2020-08-28
109,0.024540852519370878,0.08431716684340902,2020-08-31
110,0.02567923109450868,0.08654515453421206,2020-09-01
111,0.030349803947927342,0.0953130855074479,2020-09-02
112,0.02690216342229351,0.0896519105227127,2020-09-03
113,0.03802704879075026,0.10886785616790982,2020-09-04
114,0.0163743543191722,0.06949257704633606,2020-09-08
115,0.014111957155259399,0.06308513443075013,2020-09-09
116,0.013858614378053451,0.06133256348208263,2020-09-10
117,0.021160287494873035,0.07679245236936161,2020-09-11
118,0.030762621627780106,0.09527291825624043,2020-09-14
119,0.02527629691817542,0.08561441047150425,2020-09-15
120,0.027352268920431994,0.08968207609475573,2020-09-16
121,0.02626016484948496,0.0880001283517681,2020-09-17
122,0.03843954200511208,0.10906847876995052,2020-09-18
123,0.02679064869478691,0.09050293525326471,2020-09-21
124,0.019576474662099715,0.07629193421213165,2020-09-22
125,0.020346067327474293,0.07734967351145951,2020-09-23
126,0.019921618344614474,0.07601025772684199,2020-09-24
127,0.07138176847569119,0.1542692157731511,2020-09-25
128,0.036659768833993,0.10994294767562796,2020-09-28
129,0.08288982776687646,0.17483181091250044,2020-09-29
130,0.0221989815187798,0.086097008702441,2020-09-30
131,0.034806081806303964,0.1093516195341462,2020-10-01
132,0.029715126534414608,0.1004483522585251,2020-10-02
133,0.024527293090396928,0.09041828784051809,2020-10-05
134,0.00940743804845549,0.055625614521396714,2020-10-06
135,0.013341971875833537,0.0623343630603631,2020-10-07
136,0.009473242535593299,0.050891613891548296,2020-10-08
137,0.02640572103565095,0.08755941119596039,2020-10-09
138,0.01482684374841755,0.06334150649793104,2020-10-12
139,0.012403569742864487,0.057365145355336405,2020-10-13
140,0.037364223846929334,0.10630767508276406,2020-10-14
141,0.009928098949281313,0.051373999482717814,2020-10-15
142,0.015330963590101804,0.06400508565083564,2020-10-16
143,0.021199294868290787,0.0764792105119147,2020-10-19
144,0.02785525951941022,0.08969708738101687,2020-10-20
145,0.015589771756834271,0.06467940781388437,2020-10-21
146,0.024727545185666087,0.08377794512165625,2020-10-22
147,0.013853882151452394,0.060800538689938954,2020-10-23
148,0.013625027678571506,0.06034039492994434,2020-10-26
149,0.01657378245719565,0.06679716299796104,2020-10-27
150,0.016302128791252247,0.0661264180065252,2020-10-28
151,0.016634396985665618,0.06687010038970251,2020-10-29
152,0.019011333238117937,0.0719626118754359,2020-10-30
153,0.020673730703288356,0.07555742136042823,2020-11-02
154,0.019673093312038203,0.07349392687784995,2020-11-03
155,0.015439687800502335,0.06451013734295559,2020-11-04
156,0.02204531537020272,0.07822165681961171,2020-11-05
157,0.015174805695723258,0.06389204725391824,2020-11-06
158,0.03234811820580392,0.09728204070312149,2020-11-09
159,0.021116287105922272,0.07645470278093232,2020-11-10
160,0.02535636464944046,0.08474914629475253,2020-11-11
161,0.032059061321569084,0.09729864082169777,2020-11-12
162,0.011190987895641276,0.054599589847571114,2020-11-13
163,0.01679886433865261,0.0672714134089895,2020-11-16
164,0.015415678810105193,0.06434766805506373,2020-11-17
165,0.01651295263142777,0.06673075904239532,2020-11-18
166,0.05652536927084361,0.1337931138245115,2020-11-19
167,0.014750010723934648,0.06304644292728413,2020-11-20
168,0.014471548848382887,0.062274520920028734,2020-11-23
169,0.011312994191117271,0.05493338941498841,2020-11-24
170,0.01964564845988546,0.07331350046567311,2020-11-25
171,0.03030874184810975,0.0937461562139497,2020-11-27
172,0.017383525476269895,0.0686145519655869,2020-11-30
173,0.01923441672360471,0.07250719546079047,2020-12-01
174,0.06535806947108756,0.1449838884496245,2020-12-02
175,0.013029469418068875,0.0596849621537889,2020-12-03
176,0.017963117803442293,0.07013862082354737,2020-12-04
177,0.010267141744174679,0.05199306786734646,2020-12-07
178,0.013693672786756261,0.060603317813437266,2020-12-08
