model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond_full,1,55,42,,3.842114210128784,3.9531219005584717,-0.054211284673999494
state_cond_full,1,55,7,,3.839404344558716,3.9513673782348633,-0.05596580699760789
state_cond_full,1,55,123,,3.842172145843506,3.950737237930298,-0.05659594730217332
state_cond_full,21,55,42,,3.978100538253784,3.9968926906585693,-0.010440494573901837
state_cond_full,21,55,7,,4.011396884918213,4.013754844665527,0.0064216594330561705
state_cond_full,21,55,123,,3.9769480228424072,3.9970898628234863,-0.010243322408984845
state_cond_macro_only,1,55,42,,3.838242769241333,3.948115110397339,-0.059218074835132306
state_cond_macro_only,1,55,7,,3.844048023223877,3.948803663253784,-0.058529521978686994
state_cond_macro_only,1,55,123,,3.831164598464966,3.94608736038208,-0.061245824850391095
state_cond_macro_only,21,55,42,,4.0014567375183105,4.027036666870117,0.019703481637646014
state_cond_macro_only,21,55,7,,4.007806777954102,4.0423455238342285,0.03501233860175734
state_cond_macro_only,21,55,123,,4.003307819366455,4.012113094329834,0.004779909097362811
state_cond_own_only,1,55,42,,3.856928825378418,3.9640564918518066,-0.04327669338066453
state_cond_own_only,1,55,7,,3.8574917316436768,3.958803653717041,-0.04852953151543016
state_cond_own_only,1,55,123,,3.850956439971924,3.965970993041992,-0.041362192190478986
state_cond_own_only,21,55,42,,3.94346284866333,4.003990173339844,-0.0033430118926274233
state_cond_own_only,21,55,7,,3.9432079792022705,4.003749847412109,-0.0035833378203617983
state_cond_own_only,21,55,123,,3.9415035247802734,4.003747940063477,-0.0035852451689946108
state_cond_other_banks_only,1,55,42,,3.8613739013671875,3.9924111366271973,-0.014922048605273908
state_cond_other_banks_only,1,55,7,,3.8612821102142334,3.999027967453003,-0.008305217779468244
state_cond_other_banks_only,1,55,123,,3.862441301345825,4.001314163208008,-0.006019022024463361
state_cond_other_banks_only,21,55,42,,3.980618476867676,4.046854496002197,0.03952131076972609
state_cond_other_banks_only,21,55,7,,3.9691314697265625,4.03846549987793,0.031132314645458514
state_cond_other_banks_only,21,55,123,,3.97298264503479,4.03609037399292,0.02875718876044875
