model,h,N,seed,nll_train,nll_val,nll_test,delta_marginal
state_cond,1,4,42,1.3454653024673462,1.373621940612793,1.4140563011169434,0.0277619399970527
state_cond,1,4,7,1.3525886535644531,1.3748843669891355,1.418140172958374,0.0318458118384834
state_cond,1,4,123,1.3548955917358398,1.3742536306381226,1.4138398170471191,0.0275454559272285
state_free,1,4,42,1.3593287467956543,1.3735374212265017,1.414458990097046,0.0281646289771553
state_free,1,4,7,1.3590482473373413,1.3734325170516968,1.4182584285736084,0.0319640674537178
state_free,1,4,123,1.346876621246338,1.3753314018249512,1.41802716255188,0.0317328014319893
state_cond,5,4,42,1.336973786354065,1.3865009546279907,1.423681378364563,0.0373870172446724
state_cond,5,4,7,1.346614122390747,1.387503147125244,1.4281961917877195,0.0419018306678291
state_cond,5,4,123,1.3434629440307615,1.3848145008087158,1.4244056940078735,0.0381113328879829
state_free,5,4,42,1.3447858095169067,1.384329080581665,1.4259679317474363,0.0396735706275459
state_free,5,4,7,1.3540937900543213,1.385298490524292,1.4258860349655151,0.0395916738456245
state_free,5,4,123,1.329485535621643,1.3858104944229126,1.4313119649887085,0.0450176038688179
state_cond,10,4,42,1.3480278253555298,1.3962119817733765,1.443315029144287,0.0570206680243965
state_cond,10,4,7,1.3494389057159424,1.3966007232666016,1.4430184364318848,0.0567240753119941
state_cond,10,4,123,1.343147039413452,1.3974554538726809,1.4414057731628418,0.0551114120429512
state_free,10,4,42,1.3474012613296509,1.3952903747558594,1.4439767599105835,0.0576823987906929
state_free,10,4,7,1.3481647968292236,1.3954582214355469,1.4415075778961182,0.0552132167762275
state_free,10,4,123,1.3554956912994385,1.3957722187042236,1.443049073219299,0.0567547120994087
state_cond,21,4,42,1.3165007829666138,1.3997416496276855,1.443167805671692,0.0568734445518013
state_cond,21,4,7,1.3192683458328247,1.4020628929138184,1.444328546524048,0.0580341854041572
state_cond,21,4,123,1.3138197660446167,1.4005311727523804,1.441220998764038,0.0549266376441475
state_free,21,4,42,1.326618790626526,1.3977230787277222,1.435292363166809,0.0489980020469185
