timestep,row_heterogeneity,row_entropy,dobrushin,date
0,0.0,3.1179821,0.0,2020-04-13
1,0.0,3.1700656,0.0,2020-04-14
2,0.0,2.9048429,0.0,2020-04-15
3,0.0,3.233073,0.0,2020-04-16
4,0.0,3.1201813,0.0,2020-04-17
5,0.0,3.363451,0.0,2020-04-20
6,0.0,3.2566073,0.0,2020-04-21
7,0.0,3.17862,0.0,2020-04-22
8,0.0,3.3386667,0.0,2020-04-23
9,0.0,3.3005657,0.0,2020-04-24
10,0.0,3.3641903,0.0,2020-04-27
11,0.0,3.4591365,0.0,2020-04-28
12,0.0,3.4528675,0.0,2020-04-29
13,0.0,3.4899154,0.0,2020-04-30
14,0.0,3.3417015,0.0,2020-05-01
15,0.0,3.3612885,0.0,2020-05-04
16,0.0,3.4821627,0.0,2020-05-05
17,0.0,3.3423312,0.0,2020-05-06
18,0.0,3.442017,0.0,2020-05-07
19,0.0,3.4212904,0.0,2020-05-08
20,0.0,3.4260666,0.0,2020-05-11
21,0.0,3.4293566,0.0,2020-05-12
22,0.0,3.3650155,0.0,2020-05-13
23,0.0,3.2342803,0.0,2020-05-14
24,0.0,3.5110912,0.0,2020-05-15
25,0.0,3.3006196,0.0,2020-05-18
26,0.0,3.3998687,0.0,2020-05-19
27,0.0,3.389023,0.0,2020-05-20
28,0.0,3.4928222,0.0,2020-05-21
29,0.0,3.5472581,0.0,2020-05-22
30,0.0,3.4330347,0.0,2020-05-26
31,0.0,3.4086807,0.0,2020-05-27
32,0.0,3.4033928,0.0,2020-05-28
33,0.0,3.3887734,0.0,2020-05-29
34,0.0,3.430572,0.0,2020-06-01
35,0.0,3.526044,0.0,2020-06-02
36,0.0,3.5352886,0.0,2020-06-03
37,0.0,3.4419644,0.0,2020-06-04
38,0.0,3.5297804,0.0,2020-06-05
39,0.0,3.5435982,0.0,2020-06-08
40,0.0,3.527556,0.0,2020-06-09
41,0.0,3.5049088,0.0,2020-06-10
42,0.0,3.2208893,0.0,2020-06-11
43,0.0,3.2049053,0.0,2020-06-12
44,0.0,3.4039102,0.0,2020-06-15
45,0.0,3.5366986,0.0,2020-06-16
46,0.0,3.3776705,0.0,2020-06-17
47,0.0,3.2384827,0.0,2020-06-18
48,0.0,3.374461,0.0,2020-06-19
49,0.0,3.551426,0.0,2020-06-22
50,0.0,3.5536308,0.0,2020-06-23
51,0.0,3.3839517,0.0,2020-06-24
52,0.0,3.3544722,0.0,2020-06-25
53,0.0,3.3890786,0.0,2020-06-26
54,0.0,3.4284987,0.0,2020-06-29
55,0.0,3.484228,0.0,2020-06-30
56,0.0,3.5314736,0.0,2020-07-01
57,0.0,3.444916,0.0,2020-07-02
